#timestamp,constant_power_A
2025-01-01 00:00:00.00 PST,100+j0
2025-01-01 00:01:00.00 PST,1000+j328.684
2025-01-01 00:02:00.00 PST,1012+j332.628
2025-01-01 00:03:00.00 PST,1056+j347.09
2025-01-01 00:04:00.00 PST,1120+j368.126
2025-01-01 00:05:00.00 PST,1084+j356.294
2025-01-01 00:06:00.00 PST,1068+j351.035
2025-01-01 00:07:00.00 PST,1086+j356.951
2025-01-01 00:08:00.00 PST,1072+j352.349
2025-01-01 00:09:00.00 PST,1122+j368.784
2025-01-01 00:10:00.02 PST,1122+j368.784
2025-01-01 00:11:00.02 PST,1072+j352.349
2025-01-01 00:12:00.02 PST,1080+j354.979
2025-01-01 00:13:00.02 PST,1058+j347.748
2025-01-01 00:14:00.02 PST,1046+j343.804
2025-01-01 00:15:00.02 PST,1014+j333.286
2025-01-01 00:16:00.02 PST,1012+j332.628
2025-01-01 00:17:00.02 PST,1024+j336.573
2025-01-01 00:18:00.02 PST,1018+j334.6
2025-01-01 00:19:00.02 PST,1030+j338.545
2025-01-01 00:20:00.02 PST,1072+j352.349
2025-01-01 00:21:00.02 PST,1054+j346.433
2025-01-01 00:22:00.02 PST,1050+j345.118
2025-01-01 00:23:00.02 PST,1058+j347.748
2025-01-01 00:24:00.02 PST,1060+j348.405
2025-01-01 00:25:00.02 PST,1072+j352.349
2025-01-01 00:26:00.02 PST,1064+j349.72
2025-01-01 00:27:00.02 PST,1044+j343.146
2025-01-01 00:28:00.02 PST,1040+j341.831
2025-01-01 00:29:00.02 PST,1032+j339.202
2025-01-01 00:30:00.02 PST,1024+j336.573
2025-01-01 00:31:00.02 PST,996+j327.369
2025-01-01 00:32:00.02 PST,1026+j337.23
2025-01-01 00:33:00.02 PST,1048+j344.461
2025-01-01 00:34:00.02 PST,1112+j365.497
2025-01-01 00:35:00.02 PST,1126+j370.098
2025-01-01 00:36:00.02 PST,1170+j384.56
2025-01-01 00:37:00.02 PST,1112+j365.497
2025-01-01 00:38:00.02 PST,1164+j382.588
2025-01-01 00:39:00.02 PST,1178+j387.19
2025-01-01 00:40:00.02 PST,1112+j365.497
2025-01-01 00:41:00.02 PST,1086+j356.951
2025-01-01 00:42:00.02 PST,1106+j363.525
2025-01-01 00:43:00.02 PST,1086+j356.951
2025-01-01 00:44:00.02 PST,1094+j359.58
2025-01-01 00:45:00.02 PST,1042+j342.489
