#timestamp,constant_power_C
2025-01-01 02:07:00.02 PST,583+j191.623
2025-01-01 02:08:00.02 PST,587+j192.938
2025-01-01 02:09:00.02 PST,552+j181.434
2025-01-01 02:10:00.02 PST,518+j170.258
2025-01-01 02:11:00.02 PST,482+j158.426
2025-01-01 02:12:00.02 PST,444+j145.936
2025-01-01 02:13:00.02 PST,405+j133.117
2025-01-01 02:14:00.02 PST,402+j132.131
2025-01-01 02:15:00.02 PST,400+j131.474
2025-01-01 02:16:00.02 PST,399+j131.145
2025-01-01 02:17:00.02 PST,400+j131.474
2025-01-01 02:18:00.02 PST,401+j131.802
2025-01-01 02:19:00.02 PST,397+j130.488
2025-01-01 02:20:00.02 PST,394+j129.502
2025-01-01 02:21:00.02 PST,390+j128.187
2025-01-01 02:22:00.02 PST,385+j126.543
2025-01-01 02:23:00.02 PST,379+j124.571
2025-01-01 02:24:00.02 PST,378+j124.243
2025-01-01 02:25:00.02 PST,376+j123.585
2025-01-01 02:26:00.02 PST,374+j122.928
2025-01-01 02:27:00.02 PST,374+j122.928
2025-01-01 02:28:00.02 PST,373+j122.599
2025-01-01 02:29:00.02 PST,372+j122.27
2025-01-01 02:30:00.02 PST,371+j121.942
2025-01-01 02:31:00.02 PST,370+j121.613
2025-01-01 02:32:00.02 PST,370+j121.613
2025-01-01 02:33:00.02 PST,370+j121.613
2025-01-01 02:34:00.02 PST,368+j120.956
2025-01-01 02:35:00.02 PST,366+j120.298
2025-01-01 02:36:00.02 PST,367+j120.627
2025-01-01 02:37:00.02 PST,367+j120.627
2025-01-01 02:38:00.02 PST,368+j120.956
2025-01-01 02:39:00.02 PST,370+j121.613
2025-01-01 02:40:00.02 PST,372+j122.27
2025-01-01 02:41:00.02 PST,371+j121.942
2025-01-01 02:42:00.02 PST,372+j122.27
2025-01-01 02:43:00.02 PST,372+j122.27
2025-01-01 02:44:00.02 PST,371+j121.942
2025-01-01 02:45:00.02 PST,369+j121.284
2025-01-01 02:46:00.02 PST,367+j120.627
2025-01-01 02:47:00.02 PST,366+j120.298
2025-01-01 02:48:00.02 PST,363+j119.312
2025-01-01 02:49:00.02 PST,366+j120.298
2025-01-01 02:50:00.02 PST,368+j120.956
2025-01-01 02:51:00.02 PST,367+j120.627
2025-01-01 02:52:00.02 PST,367+j120.627
2025-01-01 02:53:00.02 PST,367+j120.627
2025-01-01 02:54:00.02 PST,379+j124.571
2025-01-01 02:55:00.02 PST,393+j129.173
2025-01-01 02:56:00.02 PST,411+j135.089
2025-01-01 02:57:00.02 PST,430+j141.334
2025-01-01 02:58:00.02 PST,450+j147.908
2025-01-01 02:59:00.02 PST,472+j155.139
2025-01-01 03:00:00.02 PST,493+j162.041
2025-01-01 03:01:00.02 PST,512+j168.286
2025-01-01 03:02:00.02 PST,530+j174.203
2025-01-01 03:03:00.02 PST,548+j180.119
2025-01-01 03:04:00.02 PST,551+j181.105
2025-01-01 03:05:00.02 PST,553+j181.762
2025-01-01 03:06:00.02 PST,555+j182.42
2025-01-01 03:07:00.02 PST,556+j182.748
2025-01-01 03:08:00.02 PST,558+j183.406
2025-01-01 03:09:00.02 PST,557+j183.077
2025-01-01 03:10:00.02 PST,556+j182.748
2025-01-01 03:11:00.02 PST,555+j182.42
2025-01-01 03:12:00.02 PST,556+j182.748
2025-01-01 03:13:00.02 PST,556+j182.748
2025-01-01 03:14:00.02 PST,555+j182.42
2025-01-01 03:15:00.02 PST,553+j181.762
2025-01-01 03:16:00.02 PST,551+j181.105
2025-01-01 03:17:00.02 PST,548+j180.119
2025-01-01 03:18:00.02 PST,545+j179.133
2025-01-01 03:19:00.02 PST,542+j178.147
2025-01-01 03:20:00.02 PST,539+j177.161
2025-01-01 03:21:00.02 PST,535+j175.846
2025-01-01 03:22:00.02 PST,532+j174.86
2025-01-01 03:23:00.02 PST,529+j173.874
2025-01-01 03:24:00.02 PST,527+j173.217
2025-01-01 03:25:00.02 PST,524+j172.23
2025-01-01 03:26:00.02 PST,523+j171.902
2025-01-01 03:27:00.02 PST,518+j170.258
2025-01-01 03:28:00.02 PST,514+j168.944
2025-01-01 03:29:00.02 PST,506+j166.314
2025-01-01 03:30:00.02 PST,497+j163.356
2025-01-01 03:31:00.02 PST,487+j160.069
2025-01-01 03:32:00.02 PST,481+j158.097
2025-01-01 03:33:00.02 PST,474+j155.796
2025-01-01 03:34:00.02 PST,464+j152.509
2025-01-01 03:35:00.02 PST,454+j149.223
2025-01-01 03:36:00.02 PST,443+j145.607
2025-01-01 03:37:00.02 PST,433+j142.32
2025-01-01 03:38:00.02 PST,423+j139.033
2025-01-01 03:39:00.02 PST,408+j134.103
2025-01-01 03:40:00.02 PST,394+j129.502
2025-01-01 03:41:00.02 PST,378+j124.243
2025-01-01 03:42:00.02 PST,363+j119.312
2025-01-01 03:43:00.02 PST,348+j114.382
2025-01-01 03:44:00.02 PST,335+j110.109
2025-01-01 03:45:00.02 PST,322+j105.836
2025-01-01 03:46:00.02 PST,310+j101.892
2025-01-01 03:47:00.02 PST,298+j97.948
2025-01-01 03:48:00.02 PST,286+j94.004
2025-01-01 03:49:00.02 PST,286+j94.004
2025-01-01 03:50:00.02 PST,286+j94.004
2025-01-01 03:51:00.02 PST,286+j94.004
2025-01-01 03:52:00.02 PST,289+j94.99
2025-01-01 03:53:00.02 PST,292+j95.976
2025-01-01 03:54:00.02 PST,295+j96.962
2025-01-01 03:55:00.02 PST,298+j97.948
2025-01-01 03:56:00.02 PST,304+j99.92
2025-01-01 03:57:00.02 PST,310+j101.892
2025-01-01 03:58:00.02 PST,317+j104.193
2025-01-01 03:59:00.02 PST,324+j106.494
2025-01-01 04:00:00.02 PST,330+j108.466
2025-01-01 04:01:00.02 PST,336+j110.438
2025-01-01 04:02:00.02 PST,342+j112.41
2025-01-01 04:03:00.02 PST,345+j113.396
2025-01-01 04:04:00.02 PST,352+j115.697
2025-01-01 04:05:00.02 PST,360+j118.326
2025-01-01 04:06:00.02 PST,365+j119.97
2025-01-01 04:07:00.02 PST,369+j121.284
2025-01-01 04:08:00.02 PST,374+j122.928
2025-01-01 04:09:00.02 PST,372+j122.27
2025-01-01 04:10:00.02 PST,370+j121.613
2025-01-01 04:11:00.02 PST,368+j120.956
2025-01-01 04:12:00.02 PST,368+j120.956
2025-01-01 04:13:00.02 PST,366+j120.298
2025-01-01 04:14:00.02 PST,363+j119.312
2025-01-01 04:15:00.02 PST,360+j118.326
2025-01-01 04:16:00.02 PST,358+j117.669
2025-01-01 04:17:00.02 PST,360+j118.326
2025-01-01 04:18:00.02 PST,362+j118.984
2025-01-01 04:19:00.02 PST,367+j120.627
2025-01-01 04:20:00.02 PST,373+j122.599
2025-01-01 04:21:00.02 PST,380+j124.9
2025-01-01 04:22:00.02 PST,386+j126.872
2025-01-01 04:23:00.02 PST,389+j127.858
2025-01-01 04:24:00.02 PST,392+j128.844
2025-01-01 04:25:00.02 PST,395+j129.83
2025-01-01 04:26:00.02 PST,392+j128.844
2025-01-01 04:27:00.02 PST,390+j128.187
2025-01-01 04:28:00.02 PST,387+j127.201
2025-01-01 04:29:00.02 PST,384+j126.215
2025-01-01 04:30:00.02 PST,382+j125.557
2025-01-01 04:31:00.02 PST,382+j125.557
2025-01-01 04:32:00.02 PST,376+j123.585
2025-01-01 04:33:00.02 PST,370+j121.613
2025-01-01 04:34:00.02 PST,381+j125.229
2025-01-01 04:35:00.02 PST,393+j129.173
2025-01-01 04:36:00.02 PST,404+j132.788
2025-01-01 04:37:00.02 PST,415+j136.404
2025-01-01 04:38:00.02 PST,429+j141.005
2025-01-01 04:39:00.02 PST,424+j139.362
2025-01-01 04:40:00.02 PST,419+j137.719
2025-01-01 04:41:00.02 PST,415+j136.404
2025-01-01 04:42:00.02 PST,412+j135.418
2025-01-01 04:43:00.02 PST,415+j136.404
2025-01-01 04:44:00.02 PST,415+j136.404
2025-01-01 04:45:00.02 PST,416+j136.733
2025-01-01 04:46:00.02 PST,410+j134.76
2025-01-01 04:47:00.02 PST,404+j132.788
2025-01-01 04:48:00.02 PST,397+j130.488
2025-01-01 04:49:00.02 PST,393+j129.173
2025-01-01 04:50:00.02 PST,389+j127.858
2025-01-01 04:51:00.02 PST,391+j128.515
2025-01-01 04:52:00.02 PST,393+j129.173
2025-01-01 04:53:00.02 PST,398+j130.816
2025-01-01 04:54:00.02 PST,399+j131.145
2025-01-01 04:55:00.02 PST,401+j131.802
2025-01-01 04:56:00.02 PST,460+j151.195
2025-01-01 04:57:00.02 PST,518+j170.258
2025-01-01 04:58:00.02 PST,576+j189.322
2025-01-01 04:59:00.02 PST,661+j217.26
2025-01-01 05:00:00.02 PST,745+j244.87
2025-01-01 05:01:00.02 PST,770+j253.087
2025-01-01 05:02:00.02 PST,795+j261.304
2025-01-01 05:03:00.02 PST,820+j269.521
2025-01-01 05:04:00.02 PST,819+j269.192
2025-01-01 05:05:00.02 PST,818+j268.864
2025-01-01 05:06:00.02 PST,820+j269.521
2025-01-01 05:07:00.02 PST,823+j270.507
2025-01-01 05:08:00.02 PST,825+j271.164
2025-01-01 05:09:00.02 PST,836+j274.78
2025-01-01 05:10:00.02 PST,847+j278.395
2025-01-01 05:11:00.02 PST,854+j280.696
2025-01-01 05:12:00.02 PST,861+j282.997
2025-01-01 05:13:00.02 PST,868+j285.298
2025-01-01 05:14:00.02 PST,846+j278.067
2025-01-01 05:15:00.02 PST,824+j270.836
2025-01-01 05:16:00.02 PST,745+j244.87
2025-01-01 05:17:00.02 PST,665+j218.575
2025-01-01 05:18:00.02 PST,586+j192.609
2025-01-01 05:19:00.02 PST,526+j172.888
2025-01-01 05:20:00.02 PST,464+j152.509
2025-01-01 05:21:00.02 PST,463+j152.181
2025-01-01 05:22:00.02 PST,460+j151.195
2025-01-01 05:23:00.02 PST,465+j152.838
2025-01-01 05:24:00.02 PST,470+j154.482
2025-01-01 05:25:00.02 PST,473+j155.468
2025-01-01 05:26:00.02 PST,476+j156.454
2025-01-01 05:27:00.02 PST,478+j157.111
2025-01-01 05:28:00.02 PST,482+j158.426
2025-01-01 05:29:00.02 PST,486+j159.74
2025-01-01 05:30:00.02 PST,491+j161.384
2025-01-01 05:31:00.02 PST,499+j164.013
2025-01-01 05:32:00.02 PST,505+j165.985
2025-01-01 05:33:00.02 PST,505+j165.985
2025-01-01 05:34:00.02 PST,506+j166.314
2025-01-01 05:35:00.02 PST,506+j166.314
2025-01-01 05:36:00.02 PST,506+j166.314
2025-01-01 05:37:00.02 PST,506+j166.314
2025-01-01 05:38:00.02 PST,506+j166.314
2025-01-01 05:39:00.02 PST,518+j170.258
2025-01-01 05:40:00.02 PST,529+j173.874
2025-01-01 05:41:00.02 PST,536+j176.175
2025-01-01 05:42:00.02 PST,541+j177.818
2025-01-01 05:43:00.02 PST,550+j180.776
2025-01-01 05:44:00.02 PST,570+j187.35
2025-01-01 05:45:00.02 PST,575+j188.993
2025-01-01 05:46:00.02 PST,643+j211.344
2025-01-01 05:47:00.02 PST,711+j233.694
2025-01-01 05:48:00.02 PST,780+j256.374
2025-01-01 05:49:00.02 PST,795+j261.304
2025-01-01 05:50:00.02 PST,821+j269.85
2025-01-01 05:51:00.02 PST,748+j245.856
2025-01-01 05:52:00.02 PST,674+j221.533
2025-01-01 05:53:00.02 PST,599+j196.882
2025-01-01 05:54:00.02 PST,563+j185.049
2025-01-01 05:55:00.02 PST,528+j173.545
2025-01-01 05:56:00.02 PST,533+j175.189
2025-01-01 05:57:00.02 PST,538+j176.832
2025-01-01 05:58:00.02 PST,546+j179.462
2025-01-01 05:59:00.02 PST,579+j190.308
2025-01-01 06:00:00.02 PST,614+j201.812
2025-01-01 06:01:00.02 PST,651+j213.973
2025-01-01 06:02:00.02 PST,687+j225.806
2025-01-01 06:03:00.02 PST,721+j236.981
2025-01-01 06:04:00.02 PST,728+j239.282
2025-01-01 06:05:00.02 PST,732+j240.597
2025-01-01 06:06:00.02 PST,734+j241.254
2025-01-01 06:07:00.02 PST,736+j241.912
2025-01-01 06:08:00.02 PST,730+j239.939
2025-01-01 06:09:00.02 PST,724+j237.967
2025-01-01 06:10:00.02 PST,718+j235.995
