#timestamp,constant_power_A
2025-01-01 00:00:00.00 PST,100+j0
2025-01-01 00:01:00.00 PST,4023+j1322.3
2025-01-01 00:02:00.00 PST,4009.5+j1317.86
2025-01-01 00:03:00.00 PST,3996+j1313.42
2025-01-01 00:04:00.00 PST,3988+j1310.79
2025-01-01 00:05:00.00 PST,3980+j1308.16
2025-01-01 00:06:00.00 PST,3968.89+j1304.51
2025-01-01 00:07:00.00 PST,3957.78+j1300.86
2025-01-01 00:08:00.00 PST,3946.67+j1297.21
2025-01-01 00:09:00.00 PST,3935.56+j1293.56
2025-01-01 00:10:00.02 PST,3919.44+j1288.26
2025-01-01 00:11:00.02 PST,3903.33+j1282.96
2025-01-01 00:12:00.02 PST,3887.22+j1277.67
2025-01-01 00:13:00.02 PST,3871.11+j1272.37
2025-01-01 00:14:00.02 PST,3858+j1268.06
2025-01-01 00:15:00.02 PST,3846+j1264.12
2025-01-01 00:16:00.02 PST,3834+j1260.17
2025-01-01 00:17:00.02 PST,3822+j1256.23
2025-01-01 00:18:00.02 PST,3810+j1252.29
2025-01-01 00:19:00.02 PST,3824+j1256.89
2025-01-01 00:20:00.02 PST,3860+j1268.72
2025-01-01 00:21:00.02 PST,3896+j1280.55
2025-01-01 00:22:00.02 PST,3932+j1292.39
2025-01-01 00:23:00.02 PST,3968+j1304.22
2025-01-01 00:24:00.02 PST,3986+j1310.13
2025-01-01 00:25:00.02 PST,3980+j1308.16
2025-01-01 00:26:00.02 PST,3974+j1306.19
2025-01-01 00:27:00.02 PST,3968+j1304.22
2025-01-01 00:28:00.02 PST,3962+j1302.25
2025-01-01 00:29:00.02 PST,3968+j1304.22
2025-01-01 00:30:00.02 PST,3974+j1306.19
2025-01-01 00:31:00.02 PST,3980+j1308.16
2025-01-01 00:32:00.02 PST,3986+j1310.13
2025-01-01 00:33:00.02 PST,3992+j1312.11
2025-01-01 00:34:00.02 PST,3960+j1301.59
2025-01-01 00:35:00.02 PST,3935.5+j1293.54
2025-01-01 00:36:00.02 PST,3911+j1285.48
2025-01-01 00:37:00.02 PST,3886.5+j1277.43
2025-01-01 00:38:00.02 PST,3862+j1269.38
2025-01-01 00:39:00.02 PST,3779.67+j1242.32
2025-01-01 00:40:00.02 PST,3699.33+j1215.91
2025-01-01 00:41:00.02 PST,3619+j1189.51
2025-01-01 00:42:00.02 PST,3538.67+j1163.1
2025-01-01 00:43:00.02 PST,3458.33+j1136.7
2025-01-01 00:44:00.02 PST,3380+j1110.95
2025-01-01 00:45:00.02 PST,3499.5+j1150.23
2025-01-01 00:46:00.02 PST,3619+j1189.51
2025-01-01 00:47:00.02 PST,3738.5+j1228.79
2025-01-01 00:48:00.02 PST,3858+j1268.06
2025-01-01 00:49:00.02 PST,3862+j1269.38
2025-01-01 00:50:00.02 PST,3846+j1264.12
2025-01-01 00:51:00.02 PST,3830+j1258.86
2025-01-01 00:52:00.02 PST,3814+j1253.6
2025-01-01 00:53:00.02 PST,3798+j1248.34
2025-01-01 00:54:00.02 PST,3795+j1247.36
2025-01-01 00:55:00.02 PST,3810+j1252.29
2025-01-01 00:56:00.02 PST,3825+j1257.22
2025-01-01 00:57:00.02 PST,3840+j1262.15
2025-01-01 00:58:00.02 PST,3855+j1267.08
2025-01-01 00:59:00.02 PST,3854+j1266.75
2025-01-01 01:00:00.02 PST,3826+j1257.54
2025-01-01 01:01:00.02 PST,3798+j1248.34
2025-01-01 01:02:00.02 PST,3770+j1239.14
2025-01-01 01:03:00.02 PST,3742+j1229.94
2025-01-01 01:04:00.02 PST,3738+j1228.62
2025-01-01 01:05:00.02 PST,3736+j1227.96
2025-01-01 01:06:00.02 PST,3734+j1227.31
