#timestamp,constant_power_C
2025-01-01 00:00:00.00 PST,100+j0
2025-01-01 00:01:00.00 PST,378+j124.243
2025-01-01 00:02:00.00 PST,376+j123.585
2025-01-01 00:03:00.00 PST,374+j122.928
2025-01-01 00:04:00.00 PST,372+j122.27
2025-01-01 00:05:00.00 PST,365+j119.97
2025-01-01 00:06:00.00 PST,367+j120.627
2025-01-01 00:07:00.00 PST,369+j121.284
2025-01-01 00:08:00.00 PST,376+j123.585
2025-01-01 00:09:00.00 PST,378+j124.243
2025-01-01 00:10:00.02 PST,375+j123.257
2025-01-01 00:11:00.02 PST,375+j123.257
2025-01-01 00:12:00.02 PST,375+j123.257
2025-01-01 00:13:00.02 PST,375+j123.257
2025-01-01 00:14:00.02 PST,340+j111.753
2025-01-01 00:15:00.02 PST,340+j111.753
2025-01-01 00:16:00.02 PST,340+j111.753
2025-01-01 00:17:00.02 PST,340+j111.753
2025-01-01 00:18:00.02 PST,340+j111.753
2025-01-01 00:19:00.02 PST,340+j111.753
2025-01-01 00:20:00.02 PST,340+j111.753
2025-01-01 00:21:00.02 PST,340+j111.753
2025-01-01 00:22:00.02 PST,340+j111.753
2025-01-01 00:23:00.02 PST,340+j111.753
2025-01-01 00:24:00.02 PST,335+j110.109
2025-01-01 00:25:00.02 PST,335+j110.109
2025-01-01 00:26:00.02 PST,342+j112.41
2025-01-01 00:27:00.02 PST,344+j113.067
2025-01-01 00:28:00.02 PST,996+j327.369
2025-01-01 00:29:00.02 PST,398+j130.816
2025-01-01 00:30:00.02 PST,395+j129.83
2025-01-01 00:31:00.02 PST,396+j130.159
2025-01-01 00:32:00.02 PST,392+j128.844
2025-01-01 00:33:00.02 PST,383+j125.886
2025-01-01 00:34:00.02 PST,380+j124.9
2025-01-01 00:35:00.02 PST,378+j124.243
2025-01-01 00:36:00.02 PST,382+j125.557
2025-01-01 00:37:00.02 PST,384+j126.215
2025-01-01 00:38:00.02 PST,386+j126.872
2025-01-01 00:39:00.02 PST,388+j127.529
2025-01-01 00:40:00.02 PST,390+j128.187
2025-01-01 00:41:00.02 PST,388+j127.529
2025-01-01 00:42:00.02 PST,386+j126.872
2025-01-01 00:43:00.02 PST,384+j126.215
2025-01-01 00:44:00.02 PST,382+j125.557
2025-01-01 00:45:00.02 PST,380+j124.9
2025-01-01 00:46:00.02 PST,380+j124.9
2025-01-01 00:47:00.02 PST,380+j124.9
2025-01-01 00:48:00.02 PST,380+j124.9
2025-01-01 00:49:00.02 PST,375+j123.257
2025-01-01 00:50:00.02 PST,385+j126.543
2025-01-01 00:51:00.02 PST,390+j128.187
2025-01-01 00:52:00.02 PST,392.5+j129.009
2025-01-01 00:53:00.02 PST,390+j128.187
2025-01-01 00:54:00.02 PST,427.5+j140.512
2025-01-01 00:55:00.02 PST,425+j139.691
2025-01-01 00:56:00.02 PST,450+j147.908
2025-01-01 00:57:00.02 PST,475+j156.125
2025-01-01 00:58:00.02 PST,490+j161.055
2025-01-01 00:59:00.02 PST,510+j167.629
2025-01-01 01:00:00.02 PST,525+j172.559
2025-01-01 01:01:00.02 PST,490+j161.055
