#timestamp,constant_power_A
2025-01-01 00:00:00.00 PST,100+j0
2025-01-01 00:01:00.00 PST,1588+j521.95
2025-01-01 00:02:00.00 PST,1834+j602.807
2025-01-01 00:03:00.00 PST,2082+j684.32
2025-01-01 00:04:00.00 PST,2330+j765.834
2025-01-01 00:05:00.00 PST,2082+j684.32
2025-01-01 00:06:00.00 PST,1834+j602.807
2025-01-01 00:07:00.00 PST,1586+j521.293
2025-01-01 00:08:00.00 PST,1356+j445.696
2025-01-01 00:09:00.00 PST,1126+j370.098
2025-01-01 00:10:00.02 PST,1142+j375.357
2025-01-01 00:11:00.02 PST,1158+j380.616
2025-01-01 00:12:00.02 PST,1174+j385.875
2025-01-01 00:13:00.02 PST,1154+j379.301
2025-01-01 00:14:00.02 PST,1134+j372.728
2025-01-01 00:15:00.02 PST,1244+j408.883
2025-01-01 00:16:00.02 PST,1354+j445.038
2025-01-01 00:17:00.02 PST,1464+j481.194
2025-01-01 00:18:00.02 PST,1592+j523.265
2025-01-01 00:19:00.02 PST,1720+j565.337
2025-01-01 00:20:00.02 PST,1678+j551.532
2025-01-01 00:21:00.02 PST,1636+j537.727
2025-01-01 00:22:00.02 PST,1594+j523.922
2025-01-01 00:23:00.02 PST,1552+j510.118
2025-01-01 00:24:00.02 PST,1510+j496.313
2025-01-01 00:25:00.02 PST,1374+j451.612
2025-01-01 00:26:00.02 PST,1238+j406.911
2025-01-01 00:27:00.02 PST,1102+j362.21
2025-01-01 00:28:00.02 PST,986+j324.083
2025-01-01 00:29:00.02 PST,870+j285.955
2025-01-01 00:30:00.02 PST,1006+j330.656
2025-01-01 00:31:00.02 PST,1142+j375.357
2025-01-01 00:32:00.02 PST,1278+j420.058
2025-01-01 00:33:00.02 PST,1392+j457.528
2025-01-01 00:34:00.02 PST,1506+j494.998
2025-01-01 00:35:00.02 PST,1496+j491.711
2025-01-01 00:36:00.02 PST,1486+j488.425
2025-01-01 00:37:00.02 PST,1476+j485.138
2025-01-01 00:38:00.02 PST,1478+j485.795
2025-01-01 00:39:00.02 PST,1480+j486.452
2025-01-01 00:40:00.02 PST,1368+j449.64
2025-01-01 00:41:00.02 PST,1256+j412.827
2025-01-01 00:42:00.02 PST,1144+j376.015
2025-01-01 00:43:00.02 PST,1022+j335.915
2025-01-01 00:44:00.02 PST,900+j295.816
2025-01-01 00:45:00.02 PST,900+j295.816
2025-01-01 00:46:00.02 PST,900+j295.816
2025-01-01 00:47:00.02 PST,900+j295.816
2025-01-01 00:48:00.02 PST,888+j291.871
2025-01-01 00:49:00.02 PST,876+j287.927
2025-01-01 00:50:00.02 PST,1116+j366.811
2025-01-01 00:51:00.02 PST,1356+j445.696
2025-01-01 00:52:00.02 PST,1596+j524.58
2025-01-01 00:53:00.02 PST,1850+j608.066
2025-01-01 00:54:00.02 PST,2104+j691.551
2025-01-01 00:55:00.02 PST,1874+j615.954
2025-01-01 00:56:00.02 PST,1644+j540.357
2025-01-01 00:57:00.02 PST,1414+j464.759
2025-01-01 00:58:00.02 PST,1178+j387.19
2025-01-01 00:59:00.02 PST,942+j309.62
2025-01-01 01:00:00.02 PST,936+j307.648
2025-01-01 01:01:00.02 PST,930+j305.676
2025-01-01 01:02:00.02 PST,924+j303.704
2025-01-01 01:03:00.02 PST,924+j303.704
2025-01-01 01:04:00.02 PST,924+j303.704
2025-01-01 01:05:00.02 PST,1174+j385.875
2025-01-01 01:06:00.02 PST,1424+j468.046
2025-01-01 01:07:00.02 PST,1674+j550.217
2025-01-01 01:08:00.02 PST,1906+j626.472
2025-01-01 01:09:00.02 PST,2138+j702.727
2025-01-01 01:10:00.02 PST,1872+j615.297
2025-01-01 01:11:00.02 PST,1606+j527.867
2025-01-01 01:12:00.02 PST,1340+j440.437
2025-01-01 01:13:00.02 PST,1090+j358.266
2025-01-01 01:14:00.02 PST,840+j276.095
2025-01-01 01:15:00.02 PST,842+j276.752
2025-01-01 01:16:00.02 PST,844+j277.409
2025-01-01 01:17:00.02 PST,846+j278.067
2025-01-01 01:18:00.02 PST,848+j278.724
2025-01-01 01:19:00.02 PST,850+j279.381
2025-01-01 01:20:00.02 PST,1098+j360.895
2025-01-01 01:21:00.02 PST,1346+j442.409
2025-01-01 01:22:00.02 PST,1594+j523.922
2025-01-01 01:23:00.02 PST,1844+j606.093
2025-01-01 01:24:00.02 PST,2094+j688.265
2025-01-01 01:25:00.02 PST,1846+j606.751
2025-01-01 01:26:00.02 PST,1598+j525.237
2025-01-01 01:27:00.02 PST,1350+j443.724
2025-01-01 01:28:00.02 PST,1098+j360.895
2025-01-01 01:29:00.02 PST,846+j278.067
2025-01-01 01:30:00.02 PST,842+j276.752
2025-01-01 01:31:00.02 PST,838+j275.437
2025-01-01 01:32:00.02 PST,834+j274.123
2025-01-01 01:33:00.02 PST,834+j274.123
2025-01-01 01:34:00.02 PST,834+j274.123
2025-01-01 01:35:00.02 PST,908+j298.445
2025-01-01 01:36:00.02 PST,982+j322.768
2025-01-01 01:37:00.02 PST,1056+j347.09
2025-01-01 01:38:00.02 PST,1128+j370.756
2025-01-01 01:39:00.02 PST,1200+j394.421
2025-01-01 01:40:00.02 PST,1236+j406.254
2025-01-01 01:41:00.02 PST,1272+j418.086
2025-01-01 01:42:00.02 PST,1308+j429.919
2025-01-01 01:43:00.02 PST,1344+j441.751
2025-01-01 01:44:00.02 PST,1380+j453.584
2025-01-01 01:45:00.02 PST,1258+j413.485
2025-01-01 01:46:00.02 PST,1136+j373.385
2025-01-01 01:47:00.02 PST,1014+j333.286
2025-01-01 01:48:00.02 PST,892+j293.186
2025-01-01 01:49:00.02 PST,770+j253.087
2025-01-01 01:50:00.02 PST,770+j253.087
2025-01-01 01:51:00.02 PST,770+j253.087
2025-01-01 01:52:00.02 PST,770+j253.087
2025-01-01 01:53:00.02 PST,780+j256.374
2025-01-01 01:54:00.02 PST,790+j259.66
2025-01-01 01:55:00.02 PST,1046+j343.804
2025-01-01 01:56:00.02 PST,1302+j427.947
2025-01-01 01:57:00.02 PST,1558+j512.09
2025-01-01 01:58:00.02 PST,1804+j592.946
2025-01-01 01:59:00.02 PST,2050+j673.802
2025-01-01 02:00:00.02 PST,1804+j592.946
2025-01-01 02:01:00.02 PST,1558+j512.09
2025-01-01 02:02:00.02 PST,1312+j431.234
2025-01-01 02:03:00.02 PST,1068+j351.035
2025-01-01 02:04:00.02 PST,824+j270.836
2025-01-01 02:05:00.02 PST,826+j271.493
2025-01-01 02:06:00.02 PST,828+j272.15
2025-01-01 02:07:00.02 PST,830+j272.808
2025-01-01 02:08:00.02 PST,764+j251.115
2025-01-01 02:09:00.02 PST,698+j229.422
2025-01-01 02:10:00.02 PST,896+j294.501
2025-01-01 02:11:00.02 PST,1094+j359.58
2025-01-01 02:12:00.02 PST,1292+j424.66
2025-01-01 02:13:00.02 PST,1536+j504.859
2025-01-01 02:14:00.02 PST,1780+j585.058
2025-01-01 02:15:00.02 PST,1514+j497.628
2025-01-01 02:16:00.02 PST,1248+j410.198
2025-01-01 02:17:00.02 PST,982+j322.768
2025-01-01 02:18:00.02 PST,736+j241.912
2025-01-01 02:19:00.02 PST,490+j161.055
2025-01-01 02:20:00.02 PST,494+j162.37
2025-01-01 02:21:00.02 PST,498+j163.685
2025-01-01 02:22:00.02 PST,502+j164.999
2025-01-01 02:23:00.02 PST,524+j172.23
2025-01-01 02:24:00.02 PST,546+j179.462
2025-01-01 02:25:00.02 PST,680+j223.505
2025-01-01 02:26:00.02 PST,814+j267.549
2025-01-01 02:27:00.02 PST,948+j311.593
2025-01-01 02:28:00.02 PST,1078+j354.321
2025-01-01 02:29:00.02 PST,1208+j397.05
2025-01-01 02:30:00.02 PST,1232+j404.939
2025-01-01 02:31:00.02 PST,1256+j412.827
2025-01-01 02:32:00.02 PST,1280+j420.716
2025-01-01 02:33:00.02 PST,1264+j415.457
2025-01-01 02:34:00.02 PST,1248+j410.198
2025-01-01 02:35:00.02 PST,1092+j358.923
2025-01-01 02:36:00.02 PST,936+j307.648
2025-01-01 02:37:00.02 PST,780+j256.374
2025-01-01 02:38:00.02 PST,650+j213.645
2025-01-01 02:39:00.02 PST,520+j170.916
2025-01-01 02:40:00.02 PST,626+j205.756
2025-01-01 02:41:00.02 PST,732+j240.597
2025-01-01 02:42:00.02 PST,838+j275.437
2025-01-01 02:43:00.02 PST,934+j306.991
2025-01-01 02:44:00.02 PST,1030+j338.545
2025-01-01 02:45:00.02 PST,1158+j380.616
2025-01-01 02:46:00.02 PST,1286+j422.688
2025-01-01 02:47:00.02 PST,1414+j464.759
2025-01-01 02:48:00.02 PST,1552+j510.118
2025-01-01 02:49:00.02 PST,1690+j555.476
2025-01-01 02:50:00.02 PST,1426+j468.704
2025-01-01 02:51:00.02 PST,1162+j381.931
2025-01-01 02:52:00.02 PST,898+j295.158
2025-01-01 02:53:00.02 PST,634+j208.386
2025-01-01 02:54:00.02 PST,370+j121.613
2025-01-01 02:55:00.02 PST,372+j122.27
2025-01-01 02:56:00.02 PST,374+j122.928
2025-01-01 02:57:00.02 PST,376+j123.585
2025-01-01 02:58:00.02 PST,364+j119.641
2025-01-01 02:59:00.02 PST,352+j115.697
2025-01-01 03:00:00.02 PST,458+j150.537
2025-01-01 03:01:00.02 PST,564+j185.378
2025-01-01 03:02:00.02 PST,670+j220.218
2025-01-01 03:03:00.02 PST,784+j257.688
2025-01-01 03:04:00.02 PST,898+j295.158
2025-01-01 03:05:00.02 PST,902+j296.473
2025-01-01 03:06:00.02 PST,906+j297.788
2025-01-01 03:07:00.02 PST,910+j299.103
2025-01-01 03:08:00.02 PST,920+j302.389
2025-01-01 03:09:00.02 PST,930+j305.676
2025-01-01 03:10:00.02 PST,800+j262.947
2025-01-01 03:11:00.02 PST,670+j220.218
2025-01-01 03:12:00.02 PST,540+j177.489
2025-01-01 03:13:00.02 PST,410+j134.76
2025-01-01 03:14:00.02 PST,280+j92.032
2025-01-01 03:15:00.02 PST,398+j130.816
2025-01-01 03:16:00.02 PST,516+j169.601
2025-01-01 03:17:00.02 PST,634+j208.386
2025-01-01 03:18:00.02 PST,752+j247.17
2025-01-01 03:19:00.02 PST,870+j285.955
2025-01-01 03:20:00.02 PST,880+j289.242
2025-01-01 03:21:00.02 PST,890+j292.529
2025-01-01 03:22:00.02 PST,900+j295.816
2025-01-01 03:23:00.02 PST,910+j299.103
2025-01-01 03:24:00.02 PST,920+j302.389
2025-01-01 03:25:00.02 PST,812+j266.891
2025-01-01 03:26:00.02 PST,704+j231.394
2025-01-01 03:27:00.02 PST,596+j195.896
2025-01-01 03:28:00.02 PST,488+j160.398
2025-01-01 03:29:00.02 PST,380+j124.9
2025-01-01 03:30:00.02 PST,378+j124.243
2025-01-01 03:31:00.02 PST,376+j123.585
2025-01-01 03:32:00.02 PST,374+j122.928
2025-01-01 03:33:00.02 PST,372+j122.27
