#timestamp,constant_power_B
2025-01-01 00:00:00.00 PST,100+j0
2025-01-01 00:01:00.00 PST,152+j49.96
2025-01-01 00:02:00.00 PST,154+j50.617
2025-01-01 00:03:00.00 PST,156+j51.275
2025-01-01 00:04:00.00 PST,158+j51.932
2025-01-01 00:05:00.00 PST,160+j52.589
2025-01-01 00:06:00.00 PST,158+j51.932
2025-01-01 00:07:00.00 PST,156+j51.275
2025-01-01 00:08:00.00 PST,154+j50.617
2025-01-01 00:09:00.00 PST,152+j49.96
2025-01-01 00:10:00.02 PST,150+j49.303
2025-01-01 00:11:00.02 PST,150+j49.303
2025-01-01 00:12:00.02 PST,150+j49.303
2025-01-01 00:13:00.02 PST,150+j49.303
2025-01-01 00:14:00.02 PST,150+j49.303
2025-01-01 00:15:00.02 PST,150+j49.303
2025-01-01 00:16:00.02 PST,152+j49.96
2025-01-01 00:17:00.02 PST,154+j50.617
2025-01-01 00:18:00.02 PST,156+j51.275
2025-01-01 00:19:00.02 PST,158+j51.932
2025-01-01 00:20:00.02 PST,160+j52.589
2025-01-01 00:21:00.02 PST,174+j57.191
2025-01-01 00:22:00.02 PST,188+j61.793
2025-01-01 00:23:00.02 PST,202+j66.394
2025-01-01 00:24:00.02 PST,216+j70.996
2025-01-01 00:25:00.02 PST,230+j75.597
2025-01-01 00:26:00.02 PST,230+j75.597
2025-01-01 00:27:00.02 PST,230+j75.597
2025-01-01 00:28:00.02 PST,230+j75.597
2025-01-01 00:29:00.02 PST,230+j75.597
2025-01-01 00:30:00.02 PST,230+j75.597
2025-01-01 00:31:00.02 PST,228+j74.94
2025-01-01 00:32:00.02 PST,226+j74.283
2025-01-01 00:33:00.02 PST,224+j73.625
2025-01-01 00:34:00.02 PST,222+j72.968
2025-01-01 00:35:00.02 PST,220+j72.311
2025-01-01 00:36:00.02 PST,208+j68.366
2025-01-01 00:37:00.02 PST,196+j64.422
2025-01-01 00:38:00.02 PST,184+j60.478
2025-01-01 00:39:00.02 PST,172+j56.534
2025-01-01 00:40:00.02 PST,160+j52.589
2025-01-01 00:41:00.02 PST,160+j52.589
