#timestamp,constant_power_A
2025-01-01 00:00:00.00 PST,100+j0
2025-01-01 00:01:00.00 PST,387.333+j127.31
2025-01-01 00:02:00.00 PST,389.333+j127.968
2025-01-01 00:03:00.00 PST,391.333+j128.625
2025-01-01 00:04:00.00 PST,397.333+j130.597
2025-01-01 00:05:00.00 PST,419.333+j137.828
2025-01-01 00:06:00.00 PST,441.333+j145.059
2025-01-01 00:07:00.00 PST,463.333+j152.29
2025-01-01 00:08:00.00 PST,485.333+j159.521
2025-01-01 00:09:00.00 PST,494+j162.37
2025-01-01 00:10:00.02 PST,486.667+j159.96
2025-01-01 00:11:00.02 PST,480+j157.768
2025-01-01 00:12:00.02 PST,473.333+j155.577
2025-01-01 00:13:00.02 PST,466.667+j153.386
2025-01-01 00:14:00.02 PST,469.333+j154.262
2025-01-01 00:15:00.02 PST,468+j153.824
2025-01-01 00:16:00.02 PST,465.333+j152.948
2025-01-01 00:17:00.02 PST,462.667+j152.071
2025-01-01 00:18:00.02 PST,460+j151.195
2025-01-01 00:19:00.02 PST,452+j148.565
2025-01-01 00:20:00.02 PST,446+j146.593
2025-01-01 00:21:00.02 PST,445.333+j146.374
2025-01-01 00:22:00.02 PST,444.667+j146.155
2025-01-01 00:23:00.02 PST,444+j145.936
2025-01-01 00:24:00.02 PST,444+j145.936
2025-01-01 00:25:00.02 PST,430+j141.334
2025-01-01 00:26:00.02 PST,422+j138.705
2025-01-01 00:27:00.02 PST,414+j136.075
2025-01-01 00:28:00.02 PST,406+j133.446
2025-01-01 00:29:00.02 PST,403.333+j132.569
2025-01-01 00:30:00.02 PST,414.667+j136.294
2025-01-01 00:31:00.02 PST,417.333+j137.171
2025-01-01 00:32:00.02 PST,420+j138.047
2025-01-01 00:33:00.02 PST,422.667+j138.924
2025-01-01 00:34:00.02 PST,424.667+j139.581
2025-01-01 00:35:00.02 PST,426.667+j140.239
2025-01-01 00:36:00.02 PST,404.667+j133.008
2025-01-01 00:37:00.02 PST,382.667+j125.777
2025-01-01 00:38:00.02 PST,360.667+j118.546
2025-01-01 00:39:00.02 PST,338.667+j111.314
2025-01-01 00:40:00.02 PST,316.667+j104.083
2025-01-01 00:41:00.02 PST,314+j103.207
2025-01-01 00:42:00.02 PST,311.333+j102.33
2025-01-01 00:43:00.02 PST,308.667+j101.454
2025-01-01 00:44:00.02 PST,306+j100.577
2025-01-01 00:45:00.02 PST,303.333+j99.701
2025-01-01 00:46:00.02 PST,302.667+j99.482
2025-01-01 00:47:00.02 PST,302+j99.263
2025-01-01 00:48:00.02 PST,301.333+j99.043
2025-01-01 00:49:00.02 PST,300.667+j98.824
