#timestamp,constant_power_C
2025-01-01 00:00:00.00 PST,100+j0
2025-01-01 00:01:00.00 PST,695.333+j228.545
2025-01-01 00:02:00.00 PST,698+j229.422
2025-01-01 00:03:00.00 PST,684+j224.82
2025-01-01 00:04:00.00 PST,690+j226.792
2025-01-01 00:05:00.00 PST,694+j228.107
2025-01-01 00:06:00.00 PST,698+j229.422
2025-01-01 00:07:00.00 PST,702+j230.736
2025-01-01 00:08:00.00 PST,706+j232.051
2025-01-01 00:09:00.00 PST,700+j230.079
2025-01-01 00:10:00.02 PST,698+j229.422
2025-01-01 00:11:00.02 PST,672.667+j221.095
2025-01-01 00:12:00.02 PST,680.667+j223.724
2025-01-01 00:13:00.02 PST,646.667+j212.549
2025-01-01 00:14:00.02 PST,672.667+j221.095
2025-01-01 00:15:00.02 PST,662.667+j217.808
2025-01-01 00:16:00.02 PST,659.333+j216.712
2025-01-01 00:17:00.02 PST,649.333+j213.425
2025-01-01 00:18:00.02 PST,663.333+j218.027
2025-01-01 00:19:00.02 PST,637.333+j209.481
2025-01-01 00:20:00.02 PST,584+j191.952
2025-01-01 00:21:00.02 PST,574+j188.665
2025-01-01 00:22:00.02 PST,564+j185.378
2025-01-01 00:23:00.02 PST,565.333+j185.816
2025-01-01 00:24:00.02 PST,570+j187.35
2025-01-01 00:25:00.02 PST,562+j184.72
2025-01-01 00:26:00.02 PST,564+j185.378
2025-01-01 00:27:00.02 PST,576+j189.322
2025-01-01 00:28:00.02 PST,579.333+j190.418
2025-01-01 00:29:00.02 PST,602.667+j198.087
2025-01-01 00:30:00.02 PST,600.667+j197.43
2025-01-01 00:31:00.02 PST,588.667+j193.485
2025-01-01 00:32:00.02 PST,593.333+j195.019
2025-01-01 00:33:00.02 PST,596.667+j196.115
2025-01-01 00:34:00.02 PST,553.333+j181.872
2025-01-01 00:35:00.02 PST,591.333+j194.362
2025-01-01 00:36:00.02 PST,589.333+j193.704
2025-01-01 00:37:00.02 PST,587.333+j193.047
2025-01-01 00:38:00.02 PST,595.333+j195.676
2025-01-01 00:39:00.02 PST,613.333+j201.593
2025-01-01 00:40:00.02 PST,651.333+j214.083
2025-01-01 00:41:00.02 PST,666+j218.904
2025-01-01 00:42:00.02 PST,714+j234.68
2025-01-01 00:43:00.02 PST,730+j239.939
2025-01-01 00:44:00.02 PST,736+j241.912
2025-01-01 00:45:00.02 PST,702+j230.736
2025-01-01 00:46:00.02 PST,678+j222.848
2025-01-01 00:47:00.02 PST,634+j208.386
2025-01-01 00:48:00.02 PST,602+j197.868
2025-01-01 00:49:00.02 PST,580+j190.637
2025-01-01 00:50:00.02 PST,570+j187.35
2025-01-01 00:51:00.02 PST,570+j187.35
2025-01-01 00:52:00.02 PST,570+j187.35
2025-01-01 00:53:00.02 PST,560+j184.063
2025-01-01 00:54:00.02 PST,560+j184.063
2025-01-01 00:55:00.02 PST,570+j187.35
2025-01-01 00:56:00.02 PST,560+j184.063
2025-01-01 00:57:00.02 PST,840+j276.095
2025-01-01 00:58:00.02 PST,812+j266.891
2025-01-01 00:59:00.02 PST,814+j267.549
2025-01-01 01:00:00.02 PST,810+j266.234
2025-01-01 01:01:00.02 PST,516+j169.601
2025-01-01 01:02:00.02 PST,502+j164.999
2025-01-01 01:03:00.02 PST,474+j155.796
2025-01-01 01:04:00.02 PST,466+j153.167
2025-01-01 01:05:00.02 PST,460.667+j151.414
2025-01-01 01:06:00.02 PST,452+j148.565
2025-01-01 01:07:00.02 PST,450+j147.908
2025-01-01 01:08:00.02 PST,476.667+j156.673
2025-01-01 01:09:00.02 PST,473.333+j155.577
