#timestamp,constant_power_C
2025-01-01 00:00:00.00 PST,100+j0
2025-01-01 00:01:00.00 PST,612+j201.155
2025-01-01 00:02:00.00 PST,604+j198.525
2025-01-01 00:03:00.00 PST,596+j195.896
2025-01-01 00:04:00.00 PST,592+j194.581
2025-01-01 00:05:00.00 PST,564+j185.378
2025-01-01 00:06:00.00 PST,536+j176.175
2025-01-01 00:07:00.00 PST,508+j166.972
2025-01-01 00:08:00.00 PST,480+j157.768
2025-01-01 00:09:00.00 PST,450+j147.908
2025-01-01 00:10:00.02 PST,452.5+j148.73
2025-01-01 00:11:00.02 PST,455+j149.551
2025-01-01 00:12:00.02 PST,457.5+j150.373
2025-01-01 00:13:00.02 PST,460+j151.195
2025-01-01 00:14:00.02 PST,442.333+j145.388
2025-01-01 00:15:00.02 PST,442.667+j145.498
2025-01-01 00:16:00.02 PST,443+j145.607
2025-01-01 00:17:00.02 PST,443.333+j145.717
2025-01-01 00:18:00.02 PST,443.667+j145.826
2025-01-01 00:19:00.02 PST,478+j157.111
2025-01-01 00:20:00.02 PST,496+j163.027
2025-01-01 00:21:00.02 PST,514+j168.944
2025-01-01 00:22:00.02 PST,532+j174.86
2025-01-01 00:23:00.02 PST,550+j180.776
2025-01-01 00:24:00.02 PST,548.333+j180.228
2025-01-01 00:25:00.02 PST,568.667+j186.912
2025-01-01 00:26:00.02 PST,589+j193.595
2025-01-01 00:27:00.02 PST,609.333+j200.278
2025-01-01 00:28:00.02 PST,629.667+j206.962
2025-01-01 00:29:00.02 PST,648.333+j213.097
2025-01-01 00:30:00.02 PST,646.667+j212.549
2025-01-01 00:31:00.02 PST,645+j212.001
2025-01-01 00:32:00.02 PST,643.333+j211.453
2025-01-01 00:33:00.02 PST,641.667+j210.906
2025-01-01 00:34:00.02 PST,640+j210.358
2025-01-01 00:35:00.02 PST,658+j216.274
2025-01-01 00:36:00.02 PST,676+j222.19
2025-01-01 00:37:00.02 PST,694+j228.107
2025-01-01 00:38:00.02 PST,712+j234.023
2025-01-01 00:39:00.02 PST,730+j239.939
2025-01-01 00:40:00.02 PST,730+j239.939
2025-01-01 00:41:00.02 PST,730+j239.939
2025-01-01 00:42:00.02 PST,730+j239.939
2025-01-01 00:43:00.02 PST,730+j239.939
2025-01-01 00:44:00.02 PST,730+j239.939
2025-01-01 00:45:00.02 PST,722+j237.31
2025-01-01 00:46:00.02 PST,714+j234.68
2025-01-01 00:47:00.02 PST,706+j232.051
2025-01-01 00:48:00.02 PST,698+j229.422
2025-01-01 00:49:00.02 PST,690+j226.792
2025-01-01 00:50:00.02 PST,658+j216.274
2025-01-01 00:51:00.02 PST,626+j205.756
2025-01-01 00:52:00.02 PST,594+j195.238
2025-01-01 00:53:00.02 PST,562+j184.72
2025-01-01 00:54:00.02 PST,530+j174.203
2025-01-01 00:55:00.02 PST,546+j179.462
2025-01-01 00:56:00.02 PST,562+j184.72
2025-01-01 00:57:00.02 PST,578+j189.979
2025-01-01 00:58:00.02 PST,594+j195.238
2025-01-01 00:59:00.02 PST,610+j200.497
2025-01-01 01:00:00.02 PST,662+j217.589
2025-01-01 01:01:00.02 PST,714+j234.68
2025-01-01 01:02:00.02 PST,766+j251.772
2025-01-01 01:03:00.02 PST,818+j268.864
2025-01-01 01:04:00.02 PST,870+j285.955
2025-01-01 01:05:00.02 PST,857.5+j281.847
2025-01-01 01:06:00.02 PST,845+j277.738
2025-01-01 01:07:00.02 PST,832.5+j273.63
2025-01-01 01:08:00.02 PST,820+j269.521
2025-01-01 01:09:00.02 PST,814+j267.549
2025-01-01 01:10:00.02 PST,808+j265.577
2025-01-01 01:11:00.02 PST,802+j263.605
2025-01-01 01:12:00.02 PST,796+j261.633
2025-01-01 01:13:00.02 PST,790+j259.66
2025-01-01 01:14:00.02 PST,738.333+j242.678
2025-01-01 01:15:00.02 PST,670.667+j220.438
2025-01-01 01:16:00.02 PST,603+j198.197
2025-01-01 01:17:00.02 PST,535.333+j175.955
2025-01-01 01:18:00.02 PST,467.667+j153.715
2025-01-01 01:19:00.02 PST,400+j131.474
2025-01-01 01:20:00.02 PST,384+j126.215
2025-01-01 01:21:00.02 PST,368+j120.956
2025-01-01 01:22:00.02 PST,352+j115.697
2025-01-01 01:23:00.02 PST,336+j110.438
2025-01-01 01:24:00.02 PST,320+j105.179
2025-01-01 01:25:00.02 PST,306+j100.577
2025-01-01 01:26:00.02 PST,292+j95.976
2025-01-01 01:27:00.02 PST,278+j91.374
2025-01-01 01:28:00.02 PST,264+j86.773
2025-01-01 01:29:00.02 PST,250+j82.171
2025-01-01 01:30:00.02 PST,250+j82.171
2025-01-01 01:31:00.02 PST,250+j82.171
2025-01-01 01:32:00.02 PST,250+j82.171
2025-01-01 01:33:00.02 PST,250+j82.171
2025-01-01 01:34:00.02 PST,250+j82.171
2025-01-01 01:35:00.02 PST,254+j83.486
2025-01-01 01:36:00.02 PST,258+j84.8
2025-01-01 01:37:00.02 PST,262+j86.115
2025-01-01 01:38:00.02 PST,266+j87.43
2025-01-01 01:39:00.02 PST,270+j88.745
2025-01-01 01:40:00.02 PST,266+j87.43
2025-01-01 01:41:00.02 PST,262+j86.115
2025-01-01 01:42:00.02 PST,258+j84.8
2025-01-01 01:43:00.02 PST,254+j83.486
2025-01-01 01:44:00.02 PST,250+j82.171
2025-01-01 01:45:00.02 PST,252+j82.828
2025-01-01 01:46:00.02 PST,254+j83.486
2025-01-01 01:47:00.02 PST,256+j84.143
2025-01-01 01:48:00.02 PST,258+j84.8
2025-01-01 01:49:00.02 PST,260+j85.458
2025-01-01 01:50:00.02 PST,258+j84.8
2025-01-01 01:51:00.02 PST,256+j84.143
2025-01-01 01:52:00.02 PST,254+j83.486
2025-01-01 01:53:00.02 PST,252+j82.828
2025-01-01 01:54:00.02 PST,250+j82.171
2025-01-01 01:55:00.02 PST,250+j82.171
2025-01-01 01:56:00.02 PST,250+j82.171
2025-01-01 01:57:00.02 PST,250+j82.171
2025-01-01 01:58:00.02 PST,250+j82.171
2025-01-01 01:59:00.02 PST,250+j82.171
2025-01-01 02:00:00.02 PST,250+j82.171
2025-01-01 02:01:00.02 PST,250+j82.171
2025-01-01 02:02:00.02 PST,250+j82.171
2025-01-01 02:03:00.02 PST,250+j82.171
2025-01-01 02:04:00.02 PST,250+j82.171
2025-01-01 02:05:00.02 PST,250+j82.171
2025-01-01 02:06:00.02 PST,250+j82.171
2025-01-01 02:07:00.02 PST,250+j82.171
2025-01-01 02:08:00.02 PST,250+j82.171
2025-01-01 02:09:00.02 PST,250+j82.171
2025-01-01 02:10:00.02 PST,250+j82.171
2025-01-01 02:11:00.02 PST,250+j82.171
2025-01-01 02:12:00.02 PST,250+j82.171
2025-01-01 02:13:00.02 PST,250+j82.171
2025-01-01 02:14:00.02 PST,250+j82.171
2025-01-01 02:15:00.02 PST,250+j82.171
2025-01-01 02:16:00.02 PST,250+j82.171
2025-01-01 02:17:00.02 PST,250+j82.171
2025-01-01 02:18:00.02 PST,250+j82.171
2025-01-01 02:19:00.02 PST,250+j82.171
2025-01-01 02:20:00.02 PST,250+j82.171
2025-01-01 02:21:00.02 PST,250+j82.171
2025-01-01 02:22:00.02 PST,250+j82.171
2025-01-01 02:23:00.02 PST,250+j82.171
2025-01-01 02:24:00.02 PST,250+j82.171
2025-01-01 02:25:00.02 PST,250+j82.171
2025-01-01 02:26:00.02 PST,250+j82.171
2025-01-01 02:27:00.02 PST,250+j82.171
2025-01-01 02:28:00.02 PST,250+j82.171
2025-01-01 02:29:00.02 PST,250+j82.171
2025-01-01 02:30:00.02 PST,248+j81.514
2025-01-01 02:31:00.02 PST,246+j80.856
2025-01-01 02:32:00.02 PST,244+j80.199
2025-01-01 02:33:00.02 PST,242+j79.542
2025-01-01 02:34:00.02 PST,240+j78.884
2025-01-01 02:35:00.02 PST,242+j79.542
2025-01-01 02:36:00.02 PST,244+j80.199
2025-01-01 02:37:00.02 PST,246+j80.856
2025-01-01 02:38:00.02 PST,248+j81.514
2025-01-01 02:39:00.02 PST,250+j82.171
2025-01-01 02:40:00.02 PST,302+j99.263
2025-01-01 02:41:00.02 PST,354+j116.354
2025-01-01 02:42:00.02 PST,406+j133.446
2025-01-01 02:43:00.02 PST,458+j150.537
2025-01-01 02:44:00.02 PST,505+j165.985
2025-01-01 02:45:00.02 PST,520+j170.916
2025-01-01 02:46:00.02 PST,535+j175.846
2025-01-01 02:47:00.02 PST,550+j180.776
2025-01-01 02:48:00.02 PST,565+j185.707
2025-01-01 02:49:00.02 PST,580+j190.637
2025-01-01 02:50:00.02 PST,575.5+j189.158
2025-01-01 02:51:00.02 PST,571+j187.679
2025-01-01 02:52:00.02 PST,566.5+j186.2
2025-01-01 02:53:00.02 PST,562+j184.72
2025-01-01 02:54:00.02 PST,560+j184.063
2025-01-01 02:55:00.02 PST,560+j184.063
2025-01-01 02:56:00.02 PST,560+j184.063
2025-01-01 02:57:00.02 PST,560+j184.063
2025-01-01 02:58:00.02 PST,560+j184.063
2025-01-01 02:59:00.02 PST,560+j184.063
2025-01-01 03:00:00.02 PST,506+j166.314
2025-01-01 03:01:00.02 PST,452+j148.565
2025-01-01 03:02:00.02 PST,398+j130.816
2025-01-01 03:03:00.02 PST,344+j113.067
2025-01-01 03:04:00.02 PST,333.333+j109.561
2025-01-01 03:05:00.02 PST,334.667+j110
2025-01-01 03:06:00.02 PST,336+j110.438
2025-01-01 03:07:00.02 PST,337.333+j110.876
2025-01-01 03:08:00.02 PST,338.667+j111.314
2025-01-01 03:09:00.02 PST,340+j111.753
2025-01-01 03:10:00.02 PST,368+j120.956
2025-01-01 03:11:00.02 PST,396+j130.159
