#timestamp,constant_power_C
2025-01-01 02:00:00.02 PST,677.333+j222.629
2025-01-01 02:01:00.02 PST,671.333+j220.656
2025-01-01 02:02:00.02 PST,661.333+j217.37
2025-01-01 02:03:00.02 PST,660.667+j217.151
2025-01-01 02:04:00.02 PST,660.667+j217.151
2025-01-01 02:05:00.02 PST,672.333+j220.985
2025-01-01 02:06:00.02 PST,672+j220.876
2025-01-01 02:07:00.02 PST,669.333+j219.999
2025-01-01 02:08:00.02 PST,668.667+j219.78
2025-01-01 02:09:00.02 PST,672+j220.876
2025-01-01 02:10:00.02 PST,652+j214.302
2025-01-01 02:11:00.02 PST,648.667+j213.207
2025-01-01 02:12:00.02 PST,649.667+j213.535
2025-01-01 02:13:00.02 PST,648.333+j213.097
2025-01-01 02:14:00.02 PST,660.667+j217.151
2025-01-01 02:15:00.02 PST,669+j219.89
2025-01-01 02:16:00.02 PST,686.333+j225.587
2025-01-01 02:17:00.02 PST,720.667+j236.872
2025-01-01 02:18:00.02 PST,763.333+j250.895
2025-01-01 02:19:00.02 PST,784+j257.688
2025-01-01 02:20:00.02 PST,802.333+j263.714
2025-01-01 02:21:00.02 PST,823.667+j270.726
2025-01-01 02:22:00.02 PST,821.667+j270.069
2025-01-01 02:23:00.02 PST,821.333+j269.959
2025-01-01 02:24:00.02 PST,817+j268.535
2025-01-01 02:25:00.02 PST,812.333+j267.001
2025-01-01 02:26:00.02 PST,786.333+j258.455
2025-01-01 02:27:00.02 PST,783+j257.36
2025-01-01 02:28:00.02 PST,779.667+j256.264
2025-01-01 02:29:00.02 PST,779.667+j256.264
2025-01-01 02:30:00.02 PST,779+j256.045
2025-01-01 02:31:00.02 PST,777.667+j255.607
2025-01-01 02:32:00.02 PST,785+j258.017
2025-01-01 02:33:00.02 PST,769.333+j252.868
2025-01-01 02:34:00.02 PST,771+j253.415
2025-01-01 02:35:00.02 PST,774.333+j254.511
2025-01-01 02:36:00.02 PST,777.333+j255.497
2025-01-01 02:37:00.02 PST,774.667+j254.621
2025-01-01 02:38:00.02 PST,777.667+j255.607
2025-01-01 02:39:00.02 PST,783.667+j257.579
2025-01-01 02:40:00.02 PST,782.333+j257.14
2025-01-01 02:41:00.02 PST,786+j258.346
2025-01-01 02:42:00.02 PST,789.333+j259.441
2025-01-01 02:43:00.02 PST,792.667+j260.537
2025-01-01 02:44:00.02 PST,795+j261.304
2025-01-01 02:45:00.02 PST,799.667+j262.838
2025-01-01 02:46:00.02 PST,790+j259.66
2025-01-01 02:47:00.02 PST,778+j255.716
2025-01-01 02:48:00.02 PST,769.667+j252.977
2025-01-01 02:49:00.02 PST,763.667+j251.005
2025-01-01 02:50:00.02 PST,754+j247.828
2025-01-01 02:51:00.02 PST,752.667+j247.39
2025-01-01 02:52:00.02 PST,752+j247.17
2025-01-01 02:53:00.02 PST,750.333+j246.623
2025-01-01 02:54:00.02 PST,752+j247.17
2025-01-01 02:55:00.02 PST,749.667+j246.404
2025-01-01 02:56:00.02 PST,745.667+j245.089
2025-01-01 02:57:00.02 PST,746.333+j245.308
2025-01-01 02:58:00.02 PST,744.333+j244.65
2025-01-01 02:59:00.02 PST,729.667+j239.83
2025-01-01 03:00:00.02 PST,717+j235.667
2025-01-01 03:01:00.02 PST,743.667+j244.432
2025-01-01 03:02:00.02 PST,728+j239.282
2025-01-01 03:03:00.02 PST,712.667+j234.242
2025-01-01 03:04:00.02 PST,717.333+j235.776
2025-01-01 03:05:00.02 PST,714+j234.68
2025-01-01 03:06:00.02 PST,709.333+j233.146
2025-01-01 03:07:00.02 PST,701.333+j230.517
2025-01-01 03:08:00.02 PST,688.667+j226.354
2025-01-01 03:09:00.02 PST,675.333+j221.971
2025-01-01 03:10:00.02 PST,664.333+j218.356
2025-01-01 03:11:00.02 PST,654.667+j215.179
2025-01-01 03:12:00.02 PST,652.667+j214.521
2025-01-01 03:13:00.02 PST,687.333+j225.915
2025-01-01 03:14:00.02 PST,682.667+j224.382
2025-01-01 03:15:00.02 PST,680+j223.505
2025-01-01 03:16:00.02 PST,682+j224.163
2025-01-01 03:17:00.02 PST,682.667+j224.382
2025-01-01 03:18:00.02 PST,684.667+j225.039
2025-01-01 03:19:00.02 PST,688.667+j226.354
2025-01-01 03:20:00.02 PST,694.667+j228.326
2025-01-01 03:21:00.02 PST,696.333+j228.874
2025-01-01 03:22:00.02 PST,690.333+j226.901
2025-01-01 03:23:00.02 PST,698+j229.422
2025-01-01 03:24:00.02 PST,704+j231.394
2025-01-01 03:25:00.02 PST,706.667+j232.27
2025-01-01 03:26:00.02 PST,716.667+j235.557
2025-01-01 03:27:00.02 PST,726+j238.625
2025-01-01 03:28:00.02 PST,731.333+j240.378
2025-01-01 03:29:00.02 PST,740+j243.226
2025-01-01 03:30:00.02 PST,742+j243.884
2025-01-01 03:31:00.02 PST,761+j250.129
2025-01-01 03:32:00.02 PST,746.667+j245.418
2025-01-01 03:33:00.02 PST,733.667+j241.145
2025-01-01 03:34:00.02 PST,725+j238.296
2025-01-01 03:35:00.02 PST,720+j236.653
2025-01-01 03:36:00.02 PST,715+j235.009
2025-01-01 03:37:00.02 PST,708+j232.708
2025-01-01 03:38:00.02 PST,705.333+j231.832
2025-01-01 03:39:00.02 PST,699.333+j229.86
2025-01-01 03:40:00.02 PST,670+j220.218
2025-01-01 03:41:00.02 PST,663.333+j218.027
2025-01-01 03:42:00.02 PST,664.333+j218.356
2025-01-01 03:43:00.02 PST,661+j217.26
2025-01-01 03:44:00.02 PST,659.667+j216.822
2025-01-01 03:45:00.02 PST,659.667+j216.822
2025-01-01 03:46:00.02 PST,663.667+j218.137
2025-01-01 03:47:00.02 PST,664.333+j218.356
2025-01-01 03:48:00.02 PST,663.333+j218.027
2025-01-01 03:49:00.02 PST,664+j218.246
2025-01-01 03:50:00.02 PST,639.667+j210.248
2025-01-01 03:51:00.02 PST,638+j209.7
2025-01-01 03:52:00.02 PST,637.333+j209.481
2025-01-01 03:53:00.02 PST,650+j213.645
2025-01-01 03:54:00.02 PST,647.667+j212.878
2025-01-01 03:55:00.02 PST,647+j212.659
2025-01-01 03:56:00.02 PST,647.667+j212.878
2025-01-01 03:57:00.02 PST,649+j213.316
2025-01-01 03:58:00.02 PST,645.667+j212.22
2025-01-01 03:59:00.02 PST,642.667+j211.234
2025-01-01 04:00:00.02 PST,637.667+j209.591
2025-01-01 04:01:00.02 PST,651.667+j214.193
2025-01-01 04:02:00.02 PST,671.667+j220.766
2025-01-01 04:03:00.02 PST,811.667+j266.782
2025-01-01 04:04:00.02 PST,940+j308.963
2025-01-01 04:05:00.02 PST,1070.67+j351.911
2025-01-01 04:06:00.02 PST,1190.33+j391.244
2025-01-01 04:07:00.02 PST,1317.33+j432.986
2025-01-01 04:08:00.02 PST,1351.33+j444.162
2025-01-01 04:09:00.02 PST,1368.67+j449.859
2025-01-01 04:10:00.02 PST,1369.33+j450.078
2025-01-01 04:11:00.02 PST,1368.33+j449.749
2025-01-01 04:12:00.02 PST,1361.33+j447.449
2025-01-01 04:13:00.02 PST,1261+j414.471
2025-01-01 04:14:00.02 PST,1153.67+j379.192
2025-01-01 04:15:00.02 PST,1053.33+j346.214
2025-01-01 04:16:00.02 PST,945.333+j310.716
2025-01-01 04:17:00.02 PST,845.333+j277.848
2025-01-01 04:18:00.02 PST,859.333+j282.449
2025-01-01 04:19:00.02 PST,877.333+j288.365
2025-01-01 04:20:00.02 PST,937.667+j308.196
2025-01-01 04:21:00.02 PST,924.333+j303.814
2025-01-01 04:22:00.02 PST,926.667+j304.581
2025-01-01 04:23:00.02 PST,932+j306.334
2025-01-01 04:24:00.02 PST,937.667+j308.196
2025-01-01 04:25:00.02 PST,946.333+j311.045
2025-01-01 04:26:00.02 PST,952.667+j313.127
2025-01-01 04:27:00.02 PST,980+j322.11
2025-01-01 04:28:00.02 PST,998.333+j328.136
2025-01-01 04:29:00.02 PST,1006.67+j330.875
2025-01-01 04:30:00.02 PST,1024.33+j336.682
2025-01-01 04:31:00.02 PST,1025.33+j337.011
2025-01-01 04:32:00.02 PST,1008.33+j331.423
2025-01-01 04:33:00.02 PST,1053.33+j346.214
2025-01-01 04:34:00.02 PST,1055+j346.762
2025-01-01 04:35:00.02 PST,1057+j347.419
2025-01-01 04:36:00.02 PST,1052.33+j345.885
2025-01-01 04:37:00.02 PST,1048.67+j344.68
2025-01-01 04:38:00.02 PST,1076.33+j353.774
2025-01-01 04:39:00.02 PST,1065+j350.049
2025-01-01 04:40:00.02 PST,1057+j347.419
2025-01-01 04:41:00.02 PST,1061+j348.734
2025-01-01 04:42:00.02 PST,1031.33+j338.983
2025-01-01 04:43:00.02 PST,991.333+j325.835
2025-01-01 04:44:00.02 PST,951.667+j312.798
2025-01-01 04:45:00.02 PST,911+j299.431
2025-01-01 04:46:00.02 PST,870+j285.955
2025-01-01 04:47:00.02 PST,859.667+j282.559
2025-01-01 04:48:00.02 PST,894.667+j294.063
2025-01-01 04:49:00.02 PST,888.667+j292.091
2025-01-01 04:50:00.02 PST,877.333+j288.365
2025-01-01 04:51:00.02 PST,861+j282.997
2025-01-01 04:52:00.02 PST,876+j287.927
2025-01-01 04:53:00.02 PST,915.667+j300.965
2025-01-01 04:54:00.02 PST,953+j313.236
2025-01-01 04:55:00.02 PST,996.333+j327.479
2025-01-01 04:56:00.02 PST,1041.67+j342.379
2025-01-01 04:57:00.02 PST,1071.67+j352.24
2025-01-01 04:58:00.02 PST,1067+j350.706
2025-01-01 04:59:00.02 PST,1063.67+j349.61
2025-01-01 05:00:00.02 PST,1059.67+j348.296
2025-01-01 05:01:00.02 PST,1057+j347.419
2025-01-01 05:02:00.02 PST,1045.33+j343.584
2025-01-01 05:03:00.02 PST,1025+j336.901
2025-01-01 05:04:00.02 PST,1052.5+j345.94
2025-01-01 05:05:00.02 PST,1055.67+j346.981
2025-01-01 05:06:00.02 PST,1084.5+j356.458
2025-01-01 05:07:00.02 PST,1078.33+j354.431
2025-01-01 05:08:00.02 PST,1111.33+j365.277
2025-01-01 05:09:00.02 PST,1118.33+j367.578
2025-01-01 05:10:00.02 PST,1236+j406.254
2025-01-01 05:11:00.02 PST,1237.67+j406.801
2025-01-01 05:12:00.02 PST,1122.67+j369.003
2025-01-01 05:13:00.02 PST,1134.33+j372.837
2025-01-01 05:14:00.02 PST,1113+j365.825
