#timestamp,constant_power_A
2025-01-01 00:00:00.00 PST,100+j0
2025-01-01 00:01:00.00 PST,1170+j384.56
2025-01-01 00:02:00.00 PST,1174+j385.875
2025-01-01 00:03:00.00 PST,1168+j383.903
2025-01-01 00:04:00.00 PST,1170+j384.56
2025-01-01 00:05:00.00 PST,1152+j378.644
2025-01-01 00:06:00.00 PST,1144+j376.015
2025-01-01 00:07:00.00 PST,1142+j375.357
2025-01-01 00:08:00.00 PST,1150+j377.987
2025-01-01 00:09:00.00 PST,1150+j377.987
2025-01-01 00:10:00.02 PST,1140+j374.7
2025-01-01 00:11:00.02 PST,1140+j374.7
2025-01-01 00:12:00.02 PST,1152+j378.644
2025-01-01 00:13:00.02 PST,1144+j376.015
2025-01-01 00:14:00.02 PST,1148+j377.329
2025-01-01 00:15:00.02 PST,1152+j378.644
2025-01-01 00:16:00.02 PST,1156+j379.959
2025-01-01 00:17:00.02 PST,1168+j383.903
2025-01-01 00:18:00.02 PST,1210+j397.708
2025-01-01 00:19:00.02 PST,1270+j417.429
2025-01-01 00:20:00.02 PST,1290+j424.002
2025-01-01 00:21:00.02 PST,1340+j440.437
2025-01-01 00:22:00.02 PST,1352+j444.381
2025-01-01 00:23:00.02 PST,1328+j436.492
2025-01-01 00:24:00.02 PST,1292+j424.66
2025-01-01 00:25:00.02 PST,1336+j439.122
2025-01-01 00:26:00.02 PST,1310+j430.576
2025-01-01 00:27:00.02 PST,1218+j400.337
2025-01-01 00:28:00.02 PST,1222+j401.652
2025-01-01 00:29:00.02 PST,1220+j400.995
2025-01-01 00:30:00.02 PST,1208+j397.05
2025-01-01 00:31:00.02 PST,1186+j389.819
2025-01-01 00:32:00.02 PST,1198+j393.764
2025-01-01 00:33:00.02 PST,1190+j391.134
2025-01-01 00:34:00.02 PST,1270+j417.429
2025-01-01 00:35:00.02 PST,1250+j410.855
2025-01-01 00:36:00.02 PST,1250+j410.855
2025-01-01 00:37:00.02 PST,1212+j398.365
2025-01-01 00:38:00.02 PST,1184+j389.162
2025-01-01 00:39:00.02 PST,1176+j386.533
2025-01-01 00:40:00.02 PST,1078+j354.321
2025-01-01 00:41:00.02 PST,1030+j338.545
2025-01-01 00:42:00.02 PST,1048+j344.461
2025-01-01 00:43:00.02 PST,1036+j340.517
2025-01-01 00:44:00.02 PST,1102+j362.21
2025-01-01 00:45:00.02 PST,1088+j357.608
2025-01-01 00:46:00.02 PST,1084+j356.294
2025-01-01 00:47:00.02 PST,1066+j350.377
2025-01-01 00:48:00.02 PST,1044+j343.146
2025-01-01 00:49:00.02 PST,1014+j333.286
2025-01-01 00:50:00.02 PST,994+j326.712
2025-01-01 00:51:00.02 PST,914+j300.417
2025-01-01 00:52:00.02 PST,910+j299.103
2025-01-01 00:53:00.02 PST,906+j297.788
2025-01-01 00:54:00.02 PST,952+j312.907
2025-01-01 00:55:00.02 PST,928+j305.019
2025-01-01 00:56:00.02 PST,934+j306.991
2025-01-01 00:57:00.02 PST,1028+j337.887
2025-01-01 00:58:00.02 PST,1016+j333.943
2025-01-01 00:59:00.02 PST,970+j318.824
2025-01-01 01:00:00.02 PST,994+j326.712
2025-01-01 01:01:00.02 PST,1018+j334.6
2025-01-01 01:02:00.02 PST,1024+j336.573
2025-01-01 01:03:00.02 PST,1050+j345.118
2025-01-01 01:04:00.02 PST,1060+j348.405
2025-01-01 01:05:00.02 PST,1060+j348.405
2025-01-01 01:06:00.02 PST,1060+j348.405
2025-01-01 01:07:00.02 PST,1040+j341.831
2025-01-01 01:08:00.02 PST,1060+j348.405
2025-01-01 01:09:00.02 PST,1060+j348.405
2025-01-01 01:10:00.02 PST,1050+j345.118
2025-01-01 01:11:00.02 PST,1050+j345.118
2025-01-01 01:12:00.02 PST,1048+j344.461
2025-01-01 01:13:00.02 PST,1046+j343.804
2025-01-01 01:14:00.02 PST,1044+j343.146
2025-01-01 01:15:00.02 PST,1042+j342.489
2025-01-01 01:16:00.02 PST,1050+j345.118
2025-01-01 01:17:00.02 PST,1040+j341.831
2025-01-01 01:18:00.02 PST,1040+j341.831
2025-01-01 01:19:00.02 PST,1040+j341.831
2025-01-01 01:20:00.02 PST,1030+j338.545
2025-01-01 01:21:00.02 PST,1040+j341.831
2025-01-01 01:22:00.02 PST,1040+j341.831
2025-01-01 01:23:00.02 PST,1040+j341.831
2025-01-01 01:24:00.02 PST,1040+j341.831
2025-01-01 01:25:00.02 PST,1130+j371.413
2025-01-01 01:26:00.02 PST,1130+j371.413
2025-01-01 01:27:00.02 PST,1120+j368.126
2025-01-01 01:28:00.02 PST,1110+j364.839
2025-01-01 01:29:00.02 PST,1108+j364.182
2025-01-01 01:30:00.02 PST,1106+j363.525
2025-01-01 01:31:00.02 PST,1104+j362.867
2025-01-01 01:32:00.02 PST,1102+j362.21
2025-01-01 01:33:00.02 PST,1110+j364.839
2025-01-01 01:34:00.02 PST,1154+j379.301
2025-01-01 01:35:00.02 PST,1178+j387.19
2025-01-01 01:36:00.02 PST,1222+j401.652
2025-01-01 01:37:00.02 PST,1244+j408.883
2025-01-01 01:38:00.02 PST,1276+j419.401
2025-01-01 01:39:00.02 PST,1246+j409.54
2025-01-01 01:40:00.02 PST,1226+j402.967
2025-01-01 01:41:00.02 PST,1176+j386.533
2025-01-01 01:42:00.02 PST,1134+j372.728
2025-01-01 01:43:00.02 PST,1102+j362.21
2025-01-01 01:44:00.02 PST,984+j323.425
2025-01-01 01:45:00.02 PST,956+j314.222
2025-01-01 01:46:00.02 PST,948+j311.593
2025-01-01 01:47:00.02 PST,914+j300.417
2025-01-01 01:48:00.02 PST,900+j295.816
2025-01-01 01:49:00.02 PST,868+j285.298
2025-01-01 01:50:00.02 PST,846+j278.067
2025-01-01 01:51:00.02 PST,814+j267.549
2025-01-01 01:52:00.02 PST,777+j255.388
2025-01-01 01:53:00.02 PST,756+j248.485
2025-01-01 01:54:00.02 PST,782+j257.031
2025-01-01 01:55:00.02 PST,748+j245.856
2025-01-01 01:56:00.02 PST,804+j264.262
2025-01-01 01:57:00.02 PST,1470+j483.166
2025-01-01 01:58:00.02 PST,1872+j615.297
2025-01-01 01:59:00.02 PST,1052+j345.776
2025-01-01 02:00:00.02 PST,1132+j372.07
2025-01-01 02:01:00.02 PST,1052+j345.776
2025-01-01 02:02:00.02 PST,1082+j355.636
2025-01-01 02:03:00.02 PST,1088+j357.608
2025-01-01 02:04:00.02 PST,864+j283.983
2025-01-01 02:05:00.02 PST,910+j299.103
2025-01-01 02:06:00.02 PST,806+j264.919
2025-01-01 02:07:00.02 PST,782+j257.031
2025-01-01 02:08:00.02 PST,780+j256.374
2025-01-01 02:09:00.02 PST,780+j256.374
2025-01-01 02:10:00.02 PST,830+j272.808
2025-01-01 02:11:00.02 PST,820+j269.521
2025-01-01 02:12:00.02 PST,780+j256.374
2025-01-01 02:13:00.02 PST,802.5+j263.769
2025-01-01 02:14:00.02 PST,825+j271.164
2025-01-01 02:15:00.02 PST,847.5+j278.56
2025-01-01 02:16:00.02 PST,880+j289.242
2025-01-01 02:17:00.02 PST,820+j269.521
2025-01-01 02:18:00.02 PST,844+j277.409
2025-01-01 02:19:00.02 PST,856+j281.354
2025-01-01 02:20:00.02 PST,878+j288.585
2025-01-01 02:21:00.02 PST,900+j295.816
2025-01-01 02:22:00.02 PST,902+j296.473
2025-01-01 02:23:00.02 PST,896+j294.501
2025-01-01 02:24:00.02 PST,902+j296.473
2025-01-01 02:25:00.02 PST,998+j328.027
2025-01-01 02:26:00.02 PST,894+j293.844
2025-01-01 02:27:00.02 PST,848+j278.724
2025-01-01 02:28:00.02 PST,800+j262.947
2025-01-01 02:29:00.02 PST,738+j242.569
2025-01-01 02:30:00.02 PST,676+j222.19
2025-01-01 02:31:00.02 PST,614+j201.812
2025-01-01 02:32:00.02 PST,578+j189.979
2025-01-01 02:33:00.02 PST,558+j183.406
2025-01-01 02:34:00.02 PST,580+j190.637
2025-01-01 02:35:00.02 PST,582+j191.294
2025-01-01 02:36:00.02 PST,604+j198.525
2025-01-01 02:37:00.02 PST,640+j210.358
2025-01-01 02:38:00.02 PST,666+j218.904
2025-01-01 02:39:00.02 PST,680+j223.505
2025-01-01 02:40:00.02 PST,694+j228.107
2025-01-01 02:41:00.02 PST,708+j232.708
2025-01-01 02:42:00.02 PST,704+j231.394
2025-01-01 02:43:00.02 PST,700+j230.079
2025-01-01 02:44:00.02 PST,702+j230.736
2025-01-01 02:45:00.02 PST,704+j231.394
2025-01-01 02:46:00.02 PST,706+j232.051
2025-01-01 02:47:00.02 PST,718+j235.995
2025-01-01 02:48:00.02 PST,722+j237.31
2025-01-01 02:49:00.02 PST,714+j234.68
2025-01-01 02:50:00.02 PST,716+j235.338
2025-01-01 02:51:00.02 PST,718+j235.995
2025-01-01 02:52:00.02 PST,720+j236.653
2025-01-01 02:53:00.02 PST,718+j235.995
2025-01-01 02:54:00.02 PST,714+j234.68
2025-01-01 02:55:00.02 PST,710+j233.366
2025-01-01 02:56:00.02 PST,706+j232.051
2025-01-01 02:57:00.02 PST,710+j233.366
2025-01-01 02:58:00.02 PST,696+j228.764
2025-01-01 02:59:00.02 PST,692+j227.449
2025-01-01 03:00:00.02 PST,688+j226.135
2025-01-01 03:01:00.02 PST,684+j224.82
2025-01-01 03:02:00.02 PST,784+j257.688
2025-01-01 03:03:00.02 PST,774+j254.401
2025-01-01 03:04:00.02 PST,776+j255.059
2025-01-01 03:05:00.02 PST,788+j259.003
2025-01-01 03:06:00.02 PST,790+j259.66
2025-01-01 03:07:00.02 PST,868+j285.298
2025-01-01 03:08:00.02 PST,806+j264.919
2025-01-01 03:09:00.02 PST,820+j269.521
2025-01-01 03:10:00.02 PST,814+j267.549
2025-01-01 03:11:00.02 PST,818+j268.864
2025-01-01 03:12:00.02 PST,800+j262.947
2025-01-01 03:13:00.02 PST,792+j260.318
2025-01-01 03:14:00.02 PST,770+j253.087
2025-01-01 03:15:00.02 PST,788+j259.003
2025-01-01 03:16:00.02 PST,786+j258.346
2025-01-01 03:17:00.02 PST,850+j279.381
2025-01-01 03:18:00.02 PST,854+j280.696
2025-01-01 03:19:00.02 PST,786+j258.346
2025-01-01 03:20:00.02 PST,788+j259.003
2025-01-01 03:21:00.02 PST,790+j259.66
2025-01-01 03:22:00.02 PST,778+j255.716
2025-01-01 03:23:00.02 PST,786+j258.346
2025-01-01 03:24:00.02 PST,764+j251.115
2025-01-01 03:25:00.02 PST,782+j257.031
2025-01-01 03:26:00.02 PST,780+j256.374
2025-01-01 03:27:00.02 PST,850+j279.381
2025-01-01 03:28:00.02 PST,850+j279.381
2025-01-01 03:29:00.02 PST,774+j254.401
2025-01-01 03:30:00.02 PST,778+j255.716
2025-01-01 03:31:00.02 PST,712+j234.023
2025-01-01 03:32:00.02 PST,716+j235.338
2025-01-01 03:33:00.02 PST,738+j242.569
2025-01-01 03:34:00.02 PST,752+j247.17
2025-01-01 03:35:00.02 PST,766+j251.772
2025-01-01 03:36:00.02 PST,860+j282.668
2025-01-01 03:37:00.02 PST,862+j283.326
2025-01-01 03:38:00.02 PST,924+j303.704
2025-01-01 03:39:00.02 PST,850+j279.381
2025-01-01 03:40:00.02 PST,836+j274.78
2025-01-01 03:41:00.02 PST,772+j253.744
2025-01-01 03:42:00.02 PST,766+j251.772
2025-01-01 03:43:00.02 PST,742+j243.884
2025-01-01 03:44:00.02 PST,728+j239.282
2025-01-01 03:45:00.02 PST,724+j237.967
