#timestamp,constant_power_A
2025-01-01 00:00:00.00 PST,100+j0
2025-01-01 00:01:00.00 PST,705+j231.722
2025-01-01 00:02:00.00 PST,697+j229.093
2025-01-01 00:03:00.00 PST,691+j227.121
2025-01-01 00:04:00.00 PST,684+j224.82
2025-01-01 00:05:00.00 PST,678+j222.848
2025-01-01 00:06:00.00 PST,681+j223.834
2025-01-01 00:07:00.00 PST,703+j231.065
2025-01-01 00:08:00.00 PST,687+j225.806
2025-01-01 00:09:00.00 PST,671+j220.547
2025-01-01 00:10:00.02 PST,685+j225.149
2025-01-01 00:11:00.02 PST,659+j216.603
2025-01-01 00:12:00.02 PST,677+j222.519
2025-01-01 00:13:00.02 PST,579+j190.308
2025-01-01 00:14:00.02 PST,612+j201.155
2025-01-01 00:15:00.02 PST,614+j201.812
2025-01-01 00:16:00.02 PST,607+j199.511
2025-01-01 00:17:00.02 PST,605+j198.854
2025-01-01 00:18:00.02 PST,596+j195.896
2025-01-01 00:19:00.02 PST,617+j202.798
2025-01-01 00:20:00.02 PST,598+j196.553
2025-01-01 00:21:00.02 PST,609+j200.169
2025-01-01 00:22:00.02 PST,608+j199.84
2025-01-01 00:23:00.02 PST,577+j189.651
2025-01-01 00:24:00.02 PST,569+j187.021
2025-01-01 00:25:00.02 PST,541+j177.818
2025-01-01 00:26:00.02 PST,523+j171.902
2025-01-01 00:27:00.02 PST,791+j259.989
2025-01-01 00:28:00.02 PST,769+j252.758
2025-01-01 00:29:00.02 PST,704+j231.394
2025-01-01 00:30:00.02 PST,710+j233.366
2025-01-01 00:31:00.02 PST,715+j235.009
2025-01-01 00:32:00.02 PST,499+j164.013
2025-01-01 00:33:00.02 PST,452+j148.565
2025-01-01 00:34:00.02 PST,438+j143.964
2025-01-01 00:35:00.02 PST,434+j142.649
2025-01-01 00:36:00.02 PST,440+j144.621
2025-01-01 00:37:00.02 PST,428+j140.677
2025-01-01 00:38:00.02 PST,426+j140.019
2025-01-01 00:39:00.02 PST,432+j141.992
2025-01-01 00:40:00.02 PST,437+j143.635
2025-01-01 00:41:00.02 PST,443+j145.607
2025-01-01 00:42:00.02 PST,444+j145.936
2025-01-01 00:43:00.02 PST,446+j146.593
2025-01-01 00:44:00.02 PST,437+j143.635
2025-01-01 00:45:00.02 PST,429+j141.005
2025-01-01 00:46:00.02 PST,420+j138.047
2025-01-01 00:47:00.02 PST,414+j136.075
2025-01-01 00:48:00.02 PST,407+j133.774
2025-01-01 00:49:00.02 PST,407+j133.774
2025-01-01 00:50:00.02 PST,406+j133.446
2025-01-01 00:51:00.02 PST,406+j133.446
2025-01-01 00:52:00.02 PST,403+j132.46
2025-01-01 00:53:00.02 PST,401+j131.802
2025-01-01 00:54:00.02 PST,402+j132.131
2025-01-01 00:55:00.02 PST,404+j132.788
2025-01-01 00:56:00.02 PST,405+j133.117
2025-01-01 00:57:00.02 PST,409+j134.432
2025-01-01 00:58:00.02 PST,412+j135.418
2025-01-01 00:59:00.02 PST,409+j134.432
2025-01-01 01:00:00.02 PST,405+j133.117
2025-01-01 01:01:00.02 PST,402+j132.131
2025-01-01 01:02:00.02 PST,400+j131.474
2025-01-01 01:03:00.02 PST,499+j164.013
2025-01-01 01:04:00.02 PST,509+j167.3
2025-01-01 01:05:00.02 PST,519+j170.587
2025-01-01 01:06:00.02 PST,529+j173.874
2025-01-01 01:07:00.02 PST,545+j179.133
2025-01-01 01:08:00.02 PST,571+j187.679
2025-01-01 01:09:00.02 PST,565+j185.707
2025-01-01 01:10:00.02 PST,539+j177.161
2025-01-01 01:11:00.02 PST,533+j175.189
2025-01-01 01:12:00.02 PST,549+j180.448
2025-01-01 01:13:00.02 PST,545+j179.133
2025-01-01 01:14:00.02 PST,548+j180.119
2025-01-01 01:15:00.02 PST,552+j181.434
2025-01-01 01:16:00.02 PST,555+j182.42
2025-01-01 01:17:00.02 PST,557+j183.077
2025-01-01 01:18:00.02 PST,548+j180.119
2025-01-01 01:19:00.02 PST,556+j182.748
2025-01-01 01:20:00.02 PST,2613+j858.852
2025-01-01 01:21:00.02 PST,2601+j854.907
2025-01-01 01:22:00.02 PST,2596+j853.264
2025-01-01 01:23:00.02 PST,2602+j855.236
2025-01-01 01:24:00.02 PST,2592+j851.949
2025-01-01 01:25:00.02 PST,602+j197.868
2025-01-01 01:26:00.02 PST,602+j197.868
