#timestamp,constant_power_B
2025-01-01 00:00:00.00 PST,100+j0
2025-01-01 00:01:00.00 PST,3553+j1167.82
2025-01-01 00:02:00.00 PST,2422+j796.073
2025-01-01 00:03:00.00 PST,2309+j758.932
2025-01-01 00:04:00.00 PST,2189+j719.49
2025-01-01 00:05:00.00 PST,4376+j1438.32
2025-01-01 00:06:00.00 PST,4250+j1396.91
2025-01-01 00:07:00.00 PST,4342+j1427.15
2025-01-01 00:08:00.00 PST,4435+j1457.71
2025-01-01 00:09:00.00 PST,4528+j1488.28
2025-01-01 00:10:00.02 PST,4626+j1520.49
2025-01-01 00:11:00.02 PST,4726+j1553.36
2025-01-01 00:12:00.02 PST,4710+j1548.1
2025-01-01 00:13:00.02 PST,4797+j1576.7
2025-01-01 00:14:00.02 PST,5001+j1643.75
2025-01-01 00:15:00.02 PST,4774+j1569.14
2025-01-01 00:16:00.02 PST,4769+j1567.49
2025-01-01 00:17:00.02 PST,4584+j1506.69
2025-01-01 00:18:00.02 PST,4398+j1445.55
2025-01-01 00:19:00.02 PST,4191+j1377.52
2025-01-01 00:20:00.02 PST,3996+j1313.42
2025-01-01 00:21:00.02 PST,3768+j1238.48
2025-01-01 00:22:00.02 PST,3855+j1267.08
2025-01-01 00:23:00.02 PST,4012+j1318.68
2025-01-01 00:24:00.02 PST,4171+j1370.94
2025-01-01 00:25:00.02 PST,4355+j1431.42
2025-01-01 00:26:00.02 PST,4540+j1492.23
2025-01-01 00:27:00.02 PST,4578+j1504.72
2025-01-01 00:28:00.02 PST,4590+j1508.66
2025-01-01 00:29:00.02 PST,4596+j1510.63
2025-01-01 00:30:00.02 PST,4605+j1513.59
2025-01-01 00:31:00.02 PST,4610+j1515.23
2025-01-01 00:32:00.02 PST,4338+j1425.83
2025-01-01 00:33:00.02 PST,4090+j1344.32
2025-01-01 00:34:00.02 PST,3849+j1265.11
2025-01-01 00:35:00.02 PST,3611+j1186.88
2025-01-01 00:36:00.02 PST,3367+j1106.68
2025-01-01 00:37:00.02 PST,3398+j1116.87
2025-01-01 00:38:00.02 PST,3428+j1126.73
2025-01-01 00:39:00.02 PST,3441+j1131
2025-01-01 00:40:00.02 PST,3437+j1129.69
2025-01-01 00:41:00.02 PST,3437+j1129.69
2025-01-01 00:42:00.02 PST,3384+j1112.27
2025-01-01 00:43:00.02 PST,3334+j1095.83
2025-01-01 00:44:00.02 PST,3286+j1080.06
2025-01-01 00:45:00.02 PST,3257+j1070.52
2025-01-01 00:46:00.02 PST,3235+j1063.29
2025-01-01 00:47:00.02 PST,3240+j1064.94
2025-01-01 00:48:00.02 PST,3248+j1067.57
2025-01-01 00:49:00.02 PST,3246+j1066.91
2025-01-01 00:50:00.02 PST,3250+j1068.22
2025-01-01 00:51:00.02 PST,3249+j1067.89
2025-01-01 00:52:00.02 PST,3242+j1065.59
2025-01-01 00:53:00.02 PST,3238+j1064.28
2025-01-01 00:54:00.02 PST,3236+j1063.62
2025-01-01 00:55:00.02 PST,3238+j1064.28
2025-01-01 00:56:00.02 PST,3237+j1063.95
2025-01-01 00:57:00.02 PST,3273+j1075.78
2025-01-01 00:58:00.02 PST,3309+j1087.62
2025-01-01 00:59:00.02 PST,3328+j1093.86
2025-01-01 01:00:00.02 PST,3354+j1102.41
2025-01-01 01:01:00.02 PST,3380+j1110.95
2025-01-01 01:02:00.02 PST,3275+j1076.44
2025-01-01 01:03:00.02 PST,3171+j1042.26
2025-01-01 01:04:00.02 PST,3073+j1010.05
2025-01-01 01:05:00.02 PST,2978+j978.821
2025-01-01 01:06:00.02 PST,2884+j947.925
2025-01-01 01:07:00.02 PST,3020+j992.626
2025-01-01 01:08:00.02 PST,3122+j1026.15
2025-01-01 01:09:00.02 PST,3256+j1070.19
2025-01-01 01:10:00.02 PST,3393+j1115.22
2025-01-01 01:11:00.02 PST,3523+j1157.95
2025-01-01 01:12:00.02 PST,3549+j1166.5
2025-01-01 01:13:00.02 PST,3568+j1172.74
2025-01-01 01:14:00.02 PST,3595+j1181.62
2025-01-01 01:15:00.02 PST,3621+j1190.16
2025-01-01 01:16:00.02 PST,3639+j1196.08
2025-01-01 01:17:00.02 PST,3616+j1188.52
2025-01-01 01:18:00.02 PST,3593+j1180.96
2025-01-01 01:19:00.02 PST,3569+j1173.07
2025-01-01 01:20:00.02 PST,3553+j1167.82
2025-01-01 01:21:00.02 PST,3538+j1162.88
2025-01-01 01:22:00.02 PST,3552+j1167.49
2025-01-01 01:23:00.02 PST,3565+j1171.76
2025-01-01 01:24:00.02 PST,3579+j1176.36
2025-01-01 01:25:00.02 PST,3583+j1177.67
2025-01-01 01:26:00.02 PST,3587+j1178.99
2025-01-01 01:27:00.02 PST,3606+j1185.24
2025-01-01 01:28:00.02 PST,3626+j1191.81
2025-01-01 01:29:00.02 PST,3646+j1198.38
2025-01-01 01:30:00.02 PST,3670+j1206.27
2025-01-01 01:31:00.02 PST,3694+j1214.16
2025-01-01 01:32:00.02 PST,3699+j1215.8
2025-01-01 01:33:00.02 PST,3704+j1217.45
2025-01-01 01:34:00.02 PST,3745+j1230.92
2025-01-01 01:35:00.02 PST,3747+j1231.58
2025-01-01 01:36:00.02 PST,3695+j1214.49
2025-01-01 01:37:00.02 PST,3631+j1193.45
2025-01-01 01:38:00.02 PST,3560+j1170.12
2025-01-01 01:39:00.02 PST,3493+j1148.09
2025-01-01 01:40:00.02 PST,3381+j1111.28
2025-01-01 01:41:00.02 PST,3273+j1075.78
2025-01-01 01:42:00.02 PST,3194+j1049.82
2025-01-01 01:43:00.02 PST,3107+j1021.22
2025-01-01 01:44:00.02 PST,3024+j993.941
2025-01-01 01:45:00.02 PST,3110+j1022.21
2025-01-01 01:46:00.02 PST,3197+j1050.8
2025-01-01 01:47:00.02 PST,3273+j1075.78
2025-01-01 01:48:00.02 PST,3342+j1098.46
2025-01-01 01:49:00.02 PST,3418+j1123.44
2025-01-01 01:50:00.02 PST,3430+j1127.39
2025-01-01 01:51:00.02 PST,3444+j1131.99
2025-01-01 01:52:00.02 PST,3468+j1139.88
2025-01-01 01:53:00.02 PST,3482+j1144.48
2025-01-01 01:54:00.02 PST,3499+j1150.07
2025-01-01 01:55:00.02 PST,3475+j1142.18
2025-01-01 01:56:00.02 PST,3453+j1134.95
2025-01-01 01:57:00.02 PST,3439+j1130.35
2025-01-01 01:58:00.02 PST,3422+j1124.76
2025-01-01 01:59:00.02 PST,3405+j1119.17
2025-01-01 02:00:00.02 PST,3398+j1116.87
2025-01-01 02:01:00.02 PST,3391+j1114.57
2025-01-01 02:02:00.02 PST,3387+j1113.25
2025-01-01 02:03:00.02 PST,3378+j1110.3
2025-01-01 02:04:00.02 PST,3361+j1104.71
2025-01-01 02:05:00.02 PST,3389+j1113.91
2025-01-01 02:06:00.02 PST,3443+j1131.66
2025-01-01 02:07:00.02 PST,3472+j1141.19
2025-01-01 02:08:00.02 PST,3510+j1153.68
2025-01-01 02:09:00.02 PST,3552+j1167.49
2025-01-01 02:10:00.02 PST,3560+j1170.12
2025-01-01 02:11:00.02 PST,3584+j1178
2025-01-01 02:12:00.02 PST,3553+j1167.82
2025-01-01 02:13:00.02 PST,3526+j1158.94
2025-01-01 02:14:00.02 PST,3503+j1151.38
2025-01-01 02:15:00.02 PST,3466+j1139.22
2025-01-01 02:16:00.02 PST,3436+j1129.36
2025-01-01 02:17:00.02 PST,3402+j1118.18
2025-01-01 02:18:00.02 PST,3343+j1098.79
2025-01-01 02:19:00.02 PST,3306+j1086.63
2025-01-01 02:20:00.02 PST,3306+j1086.63
2025-01-01 02:21:00.02 PST,3299+j1084.33
2025-01-01 02:22:00.02 PST,3315+j1089.59
2025-01-01 02:23:00.02 PST,3332+j1095.17
2025-01-01 02:24:00.02 PST,3348+j1100.43
2025-01-01 02:25:00.02 PST,3364+j1105.69
2025-01-01 02:26:00.02 PST,3362+j1105.04
2025-01-01 02:27:00.02 PST,3353+j1102.08
2025-01-01 02:28:00.02 PST,3342+j1098.46
2025-01-01 02:29:00.02 PST,3332+j1095.17
2025-01-01 02:30:00.02 PST,3320+j1091.23
2025-01-01 02:31:00.02 PST,3312+j1088.6
2025-01-01 02:32:00.02 PST,3300+j1084.66
2025-01-01 02:33:00.02 PST,3291+j1081.7
2025-01-01 02:34:00.02 PST,3282+j1078.74
2025-01-01 02:35:00.02 PST,3256+j1070.19
2025-01-01 02:36:00.02 PST,3229+j1061.32
2025-01-01 02:37:00.02 PST,3206+j1053.76
2025-01-01 02:38:00.02 PST,3183+j1046.2
2025-01-01 02:39:00.02 PST,3160+j1038.64
2025-01-01 02:40:00.02 PST,3159+j1038.31
2025-01-01 02:41:00.02 PST,3158+j1037.98
2025-01-01 02:42:00.02 PST,3146+j1034.04
2025-01-01 02:43:00.02 PST,3141+j1032.4
2025-01-01 02:44:00.02 PST,3129+j1028.45
2025-01-01 02:45:00.02 PST,3135+j1030.42
2025-01-01 02:46:00.02 PST,3142+j1032.72
2025-01-01 02:47:00.02 PST,3173+j1042.91
2025-01-01 02:48:00.02 PST,3202+j1052.45
2025-01-01 02:49:00.02 PST,3231+j1061.98
2025-01-01 02:50:00.02 PST,3236+j1063.62
2025-01-01 02:51:00.02 PST,3231+j1061.98
2025-01-01 02:52:00.02 PST,3187+j1047.52
2025-01-01 02:53:00.02 PST,3150+j1035.36
2025-01-01 02:54:00.02 PST,3113+j1023.19
2025-01-01 02:55:00.02 PST,3100+j1018.92
2025-01-01 02:56:00.02 PST,3083+j1013.33
2025-01-01 02:57:00.02 PST,3100+j1018.92
2025-01-01 02:58:00.02 PST,3115+j1023.85
2025-01-01 02:59:00.02 PST,3136+j1030.75
2025-01-01 03:00:00.02 PST,3153+j1036.34
2025-01-01 03:01:00.02 PST,3174+j1043.24
2025-01-01 03:02:00.02 PST,3171+j1042.26
2025-01-01 03:03:00.02 PST,3071+j1009.39
2025-01-01 03:04:00.02 PST,2967+j975.206
2025-01-01 03:05:00.02 PST,2872+j943.981
2025-01-01 03:06:00.02 PST,2774+j911.77
2025-01-01 03:07:00.02 PST,2672+j878.244
2025-01-01 03:08:00.02 PST,2784+j915.057
2025-01-01 03:09:00.02 PST,2892+j950.554
2025-01-01 03:10:00.02 PST,2992+j983.423
2025-01-01 03:11:00.02 PST,3096+j1017.61
2025-01-01 03:12:00.02 PST,3204+j1053.1
2025-01-01 03:13:00.02 PST,3234+j1062.96
2025-01-01 03:14:00.02 PST,3260+j1071.51
2025-01-01 03:15:00.02 PST,3294+j1082.68
2025-01-01 03:16:00.02 PST,3320+j1091.23
2025-01-01 03:17:00.02 PST,3350+j1101.09
2025-01-01 03:18:00.02 PST,3377+j1109.97
2025-01-01 03:19:00.02 PST,3404+j1118.84
2025-01-01 03:20:00.02 PST,3442+j1131.33
2025-01-01 03:21:00.02 PST,3512+j1154.34
2025-01-01 03:22:00.02 PST,3551+j1167.16
2025-01-01 03:23:00.02 PST,3580+j1176.69
2025-01-01 03:24:00.02 PST,3616+j1188.52
2025-01-01 03:25:00.02 PST,3636+j1195.1
2025-01-01 03:26:00.02 PST,3658+j1202.33
2025-01-01 03:27:00.02 PST,3680+j1209.56
2025-01-01 03:28:00.02 PST,3662+j1203.64
2025-01-01 03:29:00.02 PST,3644+j1197.72
2025-01-01 03:30:00.02 PST,3641+j1196.74
2025-01-01 03:31:00.02 PST,3638+j1195.75
2025-01-01 03:32:00.02 PST,3641+j1196.74
2025-01-01 03:33:00.02 PST,3634+j1194.44
2025-01-01 03:34:00.02 PST,3629+j1192.8
2025-01-01 03:35:00.02 PST,3625+j1191.48
2025-01-01 03:36:00.02 PST,3637+j1195.42
2025-01-01 03:37:00.02 PST,3643+j1197.4
2025-01-01 03:38:00.02 PST,3691+j1213.17
2025-01-01 03:39:00.02 PST,3734+j1227.31
2025-01-01 03:40:00.02 PST,3714+j1220.73
2025-01-01 03:41:00.02 PST,3701+j1216.46
2025-01-01 03:42:00.02 PST,3682+j1210.22
2025-01-01 03:43:00.02 PST,3634+j1194.44
2025-01-01 03:44:00.02 PST,3590+j1179.98
2025-01-01 03:45:00.02 PST,3582+j1177.35
2025-01-01 03:46:00.02 PST,3576+j1175.37
2025-01-01 03:47:00.02 PST,3580+j1176.69
2025-01-01 03:48:00.02 PST,3597+j1182.28
2025-01-01 03:49:00.02 PST,3618+j1189.18
2025-01-01 03:50:00.02 PST,3612+j1187.21
2025-01-01 03:51:00.02 PST,3612+j1187.21
2025-01-01 03:52:00.02 PST,3598+j1182.61
2025-01-01 03:53:00.02 PST,3590+j1179.98
2025-01-01 03:54:00.02 PST,3583+j1177.67
2025-01-01 03:55:00.02 PST,3587+j1178.99
2025-01-01 03:56:00.02 PST,3584+j1178
2025-01-01 03:57:00.02 PST,3587+j1178.99
2025-01-01 03:58:00.02 PST,3591+j1180.3
2025-01-01 03:59:00.02 PST,3590+j1179.98
2025-01-01 04:00:00.02 PST,3589+j1179.65
2025-01-01 04:01:00.02 PST,3590+j1179.98
2025-01-01 04:02:00.02 PST,3592+j1180.63
2025-01-01 04:03:00.02 PST,3472+j1141.19
2025-01-01 04:04:00.02 PST,3392+j1114.9
2025-01-01 04:05:00.02 PST,3246+j1066.91
2025-01-01 04:06:00.02 PST,3134+j1030.1
2025-01-01 04:07:00.02 PST,3021+j992.955
2025-01-01 04:08:00.02 PST,3126+j1027.47
2025-01-01 04:09:00.02 PST,3238+j1064.28
2025-01-01 04:10:00.02 PST,3326+j1093.2
2025-01-01 04:11:00.02 PST,3420+j1124.1
2025-01-01 04:12:00.02 PST,3506+j1152.37
2025-01-01 04:13:00.02 PST,3500+j1150.39
2025-01-01 04:14:00.02 PST,3498+j1149.74
2025-01-01 04:15:00.02 PST,3489+j1146.78
2025-01-01 04:16:00.02 PST,3472+j1141.19
2025-01-01 04:17:00.02 PST,3457+j1136.26
2025-01-01 04:18:00.02 PST,3464+j1138.56
2025-01-01 04:19:00.02 PST,3474+j1141.85
2025-01-01 04:20:00.02 PST,3526+j1158.94
2025-01-01 04:21:00.02 PST,3578+j1176.03
2025-01-01 04:22:00.02 PST,3635+j1194.77
2025-01-01 04:23:00.02 PST,3659+j1202.65
2025-01-01 04:24:00.02 PST,3676+j1208.24
2025-01-01 04:25:00.02 PST,3696+j1214.82
2025-01-01 04:26:00.02 PST,3705+j1217.78
2025-01-01 04:27:00.02 PST,3704+j1217.45
2025-01-01 04:28:00.02 PST,3707+j1218.43
2025-01-01 04:29:00.02 PST,3711+j1219.75
2025-01-01 04:30:00.02 PST,3717+j1221.72
2025-01-01 04:31:00.02 PST,3700+j1216.13
2025-01-01 04:32:00.02 PST,3704+j1217.45
2025-01-01 04:33:00.02 PST,3693+j1213.83
2025-01-01 04:34:00.02 PST,3670+j1206.27
2025-01-01 04:35:00.02 PST,3650+j1199.7
2025-01-01 04:36:00.02 PST,3634+j1194.44
2025-01-01 04:37:00.02 PST,3621+j1190.16
2025-01-01 04:38:00.02 PST,3622+j1190.49
2025-01-01 04:39:00.02 PST,3627+j1192.14
2025-01-01 04:40:00.02 PST,3649+j1199.37
2025-01-01 04:41:00.02 PST,3671+j1206.6
2025-01-01 04:42:00.02 PST,3729+j1225.66
2025-01-01 04:43:00.02 PST,3740+j1229.28
2025-01-01 04:44:00.02 PST,3764+j1237.17
2025-01-01 04:45:00.02 PST,3821+j1255.9
2025-01-01 04:46:00.02 PST,3835+j1260.5
2025-01-01 04:47:00.02 PST,3829+j1258.53
2025-01-01 04:48:00.02 PST,4378+j1438.98
2025-01-01 04:49:00.02 PST,3983+j1309.15
2025-01-01 04:50:00.02 PST,4048+j1330.51
2025-01-01 04:51:00.02 PST,4132+j1358.12
2025-01-01 04:52:00.02 PST,4222+j1387.7
2025-01-01 04:53:00.02 PST,4106+j1349.58
2025-01-01 04:54:00.02 PST,3986+j1310.13
2025-01-01 04:55:00.02 PST,3855+j1267.08
2025-01-01 04:56:00.02 PST,3741+j1229.61
2025-01-01 04:57:00.02 PST,3964+j1302.9
2025-01-01 04:58:00.02 PST,3970+j1304.88
2025-01-01 04:59:00.02 PST,3643+j1197.4
2025-01-01 05:00:00.02 PST,3660+j1202.98
2025-01-01 05:01:00.02 PST,3678+j1208.9
2025-01-01 05:02:00.02 PST,3699+j1215.8
2025-01-01 05:03:00.02 PST,3717+j1221.72
2025-01-01 05:04:00.02 PST,3741+j1229.61
2025-01-01 05:05:00.02 PST,3788+j1245.06
2025-01-01 05:06:00.02 PST,3862+j1269.38
2025-01-01 05:07:00.02 PST,3917+j1287.46
2025-01-01 05:08:00.02 PST,3977+j1307.18
2025-01-01 05:09:00.02 PST,3917+j1287.46
2025-01-01 05:10:00.02 PST,3913+j1286.14
2025-01-01 05:11:00.02 PST,3949+j1297.97
2025-01-01 05:12:00.02 PST,3968+j1304.22
2025-01-01 05:13:00.02 PST,3951+j1298.63
2025-01-01 05:14:00.02 PST,3974+j1306.19
2025-01-01 05:15:00.02 PST,3970+j1304.88
2025-01-01 05:16:00.02 PST,4023+j1322.3
2025-01-01 05:17:00.02 PST,4048+j1330.51
2025-01-01 05:18:00.02 PST,4071+j1338.07
2025-01-01 05:19:00.02 PST,4138+j1360.1
2025-01-01 05:20:00.02 PST,4245+j1395.26
2025-01-01 05:21:00.02 PST,4228+j1389.68
2025-01-01 05:22:00.02 PST,4282+j1407.42
2025-01-01 05:23:00.02 PST,4305+j1414.98
2025-01-01 05:24:00.02 PST,4314+j1417.94
2025-01-01 05:25:00.02 PST,4377+j1438.65
2025-01-01 05:26:00.02 PST,4403+j1447.2
2025-01-01 05:27:00.02 PST,4435+j1457.71
2025-01-01 05:28:00.02 PST,4285+j1408.41
2025-01-01 05:29:00.02 PST,4139+j1360.42
2025-01-01 05:30:00.02 PST,3950+j1298.3
2025-01-01 05:31:00.02 PST,3807+j1251.3
2025-01-01 05:32:00.02 PST,3676+j1208.24
2025-01-01 05:33:00.02 PST,3651+j1200.03
2025-01-01 05:34:00.02 PST,3560+j1170.12
2025-01-01 05:35:00.02 PST,3522+j1157.62
2025-01-01 05:36:00.02 PST,3497+j1149.41
2025-01-01 05:37:00.02 PST,3467+j1139.55
2025-01-01 05:38:00.02 PST,3475+j1142.18
2025-01-01 05:39:00.02 PST,3484+j1145.13
2025-01-01 05:40:00.02 PST,3492+j1147.76
2025-01-01 05:41:00.02 PST,3501+j1150.72
2025-01-01 05:42:00.02 PST,3553+j1167.82
2025-01-01 05:43:00.02 PST,3564+j1171.43
2025-01-01 05:44:00.02 PST,3554+j1168.14
2025-01-01 05:45:00.02 PST,3568+j1172.74
2025-01-01 05:46:00.02 PST,3582+j1177.35
2025-01-01 05:47:00.02 PST,3632+j1193.78
2025-01-01 05:48:00.02 PST,3640+j1196.41
2025-01-01 05:49:00.02 PST,3672+j1206.93
2025-01-01 05:50:00.02 PST,3701+j1216.46
2025-01-01 05:51:00.02 PST,3733+j1226.98
2025-01-01 05:52:00.02 PST,3736+j1227.96
2025-01-01 05:53:00.02 PST,3707+j1218.43
2025-01-01 05:54:00.02 PST,3722+j1223.36
2025-01-01 05:55:00.02 PST,3733+j1226.98
2025-01-01 05:56:00.02 PST,3744+j1230.59
2025-01-01 05:57:00.02 PST,3744+j1230.59
2025-01-01 05:58:00.02 PST,3720+j1222.7
2025-01-01 05:59:00.02 PST,3700+j1216.13
2025-01-01 06:00:00.02 PST,3672+j1206.93
2025-01-01 06:01:00.02 PST,3648+j1199.04
2025-01-01 06:02:00.02 PST,3624+j1191.15
