#timestamp,constant_power_A
2025-01-01 00:00:00.00 PST,100+j0
2025-01-01 00:01:00.00 PST,252+j82.828
2025-01-01 00:02:00.00 PST,249+j81.842
2025-01-01 00:03:00.00 PST,283+j93.018
2025-01-01 00:04:00.00 PST,276+j90.717
2025-01-01 00:05:00.00 PST,276+j90.717
2025-01-01 00:06:00.00 PST,283+j93.018
2025-01-01 00:07:00.00 PST,276+j90.717
2025-01-01 00:08:00.00 PST,276+j90.717
2025-01-01 00:09:00.00 PST,282+j92.689
2025-01-01 00:10:00.02 PST,282+j92.689
2025-01-01 00:11:00.02 PST,282+j92.689
2025-01-01 00:12:00.02 PST,276+j90.717
2025-01-01 00:13:00.02 PST,282+j92.689
2025-01-01 00:14:00.02 PST,319+j104.85
2025-01-01 00:15:00.02 PST,309+j101.563
2025-01-01 00:16:00.02 PST,313+j102.878
2025-01-01 00:17:00.02 PST,309+j101.563
2025-01-01 00:18:00.02 PST,310+j101.892
2025-01-01 00:19:00.02 PST,310+j101.892
2025-01-01 00:20:00.02 PST,310+j101.892
2025-01-01 00:21:00.02 PST,303+j99.591
2025-01-01 00:22:00.02 PST,307+j100.906
2025-01-01 00:23:00.02 PST,340+j111.753
2025-01-01 00:24:00.02 PST,347+j114.053
2025-01-01 00:25:00.02 PST,337+j110.767
2025-01-01 00:26:00.02 PST,367+j120.627
2025-01-01 00:27:00.02 PST,363+j119.312
2025-01-01 00:28:00.02 PST,366+j120.298
2025-01-01 00:29:00.02 PST,363+j119.312
2025-01-01 00:30:00.02 PST,369+j121.284
2025-01-01 00:31:00.02 PST,363+j119.312
2025-01-01 00:32:00.02 PST,336+j110.438
2025-01-01 00:33:00.02 PST,333+j109.452
2025-01-01 00:34:00.02 PST,339+j111.424
2025-01-01 00:35:00.02 PST,369+j121.284
2025-01-01 00:36:00.02 PST,369+j121.284
2025-01-01 00:37:00.02 PST,369+j121.284
2025-01-01 00:38:00.02 PST,363+j119.312
2025-01-01 00:39:00.02 PST,353+j116.025
2025-01-01 00:40:00.02 PST,350+j115.039
2025-01-01 00:41:00.02 PST,360+j118.326
2025-01-01 00:42:00.02 PST,327+j107.48
2025-01-01 00:43:00.02 PST,353+j116.025
2025-01-01 00:44:00.02 PST,350+j115.039
2025-01-01 00:45:00.02 PST,354+j116.354
2025-01-01 00:46:00.02 PST,350+j115.039
2025-01-01 00:47:00.02 PST,350+j115.039
2025-01-01 00:48:00.02 PST,353+j116.025
2025-01-01 00:49:00.02 PST,347+j114.053
2025-01-01 00:50:00.02 PST,353+j116.025
2025-01-01 00:51:00.02 PST,388+j127.529
2025-01-01 00:52:00.02 PST,377+j123.914
2025-01-01 00:53:00.02 PST,377+j123.914
2025-01-01 00:54:00.02 PST,373+j122.599
2025-01-01 00:55:00.02 PST,377+j123.914
2025-01-01 00:56:00.02 PST,373+j122.599
2025-01-01 00:57:00.02 PST,370+j121.613
2025-01-01 00:58:00.02 PST,373+j122.599
2025-01-01 00:59:00.02 PST,367+j120.627
2025-01-01 01:00:00.02 PST,377+j123.914
2025-01-01 01:01:00.02 PST,343+j112.739
2025-01-01 01:02:00.02 PST,340+j111.753
2025-01-01 01:03:00.02 PST,340+j111.753
2025-01-01 01:04:00.02 PST,343+j112.739
2025-01-01 01:05:00.02 PST,343+j112.739
2025-01-01 01:06:00.02 PST,343+j112.739
2025-01-01 01:07:00.02 PST,340+j111.753
2025-01-01 01:08:00.02 PST,340+j111.753
2025-01-01 01:09:00.02 PST,320+j105.179
2025-01-01 01:10:00.02 PST,317+j104.193
2025-01-01 01:11:00.02 PST,317+j104.193
2025-01-01 01:12:00.02 PST,327+j107.48
2025-01-01 01:13:00.02 PST,327+j107.48
2025-01-01 01:14:00.02 PST,330+j108.466
2025-01-01 01:15:00.02 PST,327+j107.48
2025-01-01 01:16:00.02 PST,320+j105.179
2025-01-01 01:17:00.02 PST,323+j106.165
2025-01-01 01:18:00.02 PST,326+j107.151
2025-01-01 01:19:00.02 PST,290+j95.318
2025-01-01 01:20:00.02 PST,303+j99.591
2025-01-01 01:21:00.02 PST,303+j99.591
2025-01-01 01:22:00.02 PST,280+j92.032
2025-01-01 01:23:00.02 PST,276+j90.717
2025-01-01 01:24:00.02 PST,280+j92.032
2025-01-01 01:25:00.02 PST,279+j91.703
2025-01-01 01:26:00.02 PST,279+j91.703
2025-01-01 01:27:00.02 PST,276+j90.717
2025-01-01 01:28:00.02 PST,276+j90.717
2025-01-01 01:29:00.02 PST,306+j100.577
2025-01-01 01:30:00.02 PST,376+j123.585
2025-01-01 01:31:00.02 PST,312+j102.549
2025-01-01 01:32:00.02 PST,309+j101.563
2025-01-01 01:33:00.02 PST,289+j94.99
2025-01-01 01:34:00.02 PST,296+j97.29
2025-01-01 01:35:00.02 PST,339+j111.424
2025-01-01 01:36:00.02 PST,272+j89.402
2025-01-01 01:37:00.02 PST,262+j86.115
2025-01-01 01:38:00.02 PST,252+j82.828
2025-01-01 01:39:00.02 PST,256+j84.143
2025-01-01 01:40:00.02 PST,252+j82.828
2025-01-01 01:41:00.02 PST,256+j84.143
2025-01-01 01:42:00.02 PST,219+j71.982
2025-01-01 01:43:00.02 PST,229+j75.269
2025-01-01 01:44:00.02 PST,226+j74.283
2025-01-01 01:45:00.02 PST,229+j75.269
2025-01-01 01:46:00.02 PST,236+j77.569
2025-01-01 01:47:00.02 PST,252+j82.828
2025-01-01 01:48:00.02 PST,286+j94.004
2025-01-01 01:49:00.02 PST,289+j94.99
