#timestamp,constant_power_A
2025-01-01 00:00:00.00 PST,100+j0
2025-01-01 00:01:00.00 PST,387.667+j127.42
2025-01-01 00:02:00.00 PST,571.667+j187.898
2025-01-01 00:03:00.00 PST,747.667+j245.746
2025-01-01 00:04:00.00 PST,929.667+j305.567
2025-01-01 00:05:00.00 PST,1107.67+j364.073
2025-01-01 00:06:00.00 PST,1287.67+j423.236
2025-01-01 00:07:00.00 PST,1367.67+j449.53
2025-01-01 00:08:00.00 PST,1446.67+j475.496
2025-01-01 00:09:00.00 PST,1529.67+j502.777
2025-01-01 00:10:00.02 PST,1607.33+j528.305
2025-01-01 00:11:00.02 PST,1689+j555.147
2025-01-01 00:12:00.02 PST,1431.67+j470.566
2025-01-01 00:13:00.02 PST,1170.33+j384.67
2025-01-01 00:14:00.02 PST,911+j299.431
2025-01-01 00:15:00.02 PST,650.333+j213.754
2025-01-01 00:16:00.02 PST,389.667+j128.077
2025-01-01 00:17:00.02 PST,405+j133.117
2025-01-01 00:18:00.02 PST,416.333+j136.842
2025-01-01 00:19:00.02 PST,428.667+j140.896
2025-01-01 00:20:00.02 PST,447.667+j147.141
2025-01-01 00:21:00.02 PST,447.667+j147.141
2025-01-01 00:22:00.02 PST,710.667+j233.585
2025-01-01 00:23:00.02 PST,978.667+j321.672
2025-01-01 00:24:00.02 PST,1240.67+j407.788
2025-01-01 00:25:00.02 PST,1508.67+j495.875
2025-01-01 00:26:00.02 PST,1774.67+j583.305
2025-01-01 00:27:00.02 PST,1527.67+j502.12
2025-01-01 00:28:00.02 PST,1272.67+j418.305
2025-01-01 00:29:00.02 PST,1022.67+j336.134
2025-01-01 00:30:00.02 PST,774.667+j254.621
2025-01-01 00:31:00.02 PST,522.667+j171.792
2025-01-01 00:32:00.02 PST,486.667+j159.96
2025-01-01 00:33:00.02 PST,450.667+j148.127
2025-01-01 00:34:00.02 PST,414.667+j136.294
2025-01-01 00:35:00.02 PST,388.667+j127.749
2025-01-01 00:36:00.02 PST,353.667+j116.245
2025-01-01 00:37:00.02 PST,624.667+j205.318
2025-01-01 00:38:00.02 PST,894.667+j294.063
2025-01-01 00:39:00.02 PST,1166.67+j383.465
2025-01-01 00:40:00.02 PST,1429.67+j469.909
2025-01-01 00:41:00.02 PST,1692.67+j556.353
2025-01-01 00:42:00.02 PST,1430.67+j470.238
2025-01-01 00:43:00.02 PST,1166.67+j383.465
2025-01-01 00:44:00.02 PST,900.667+j296.035
2025-01-01 00:45:00.02 PST,640.667+j210.577
2025-01-01 00:46:00.02 PST,376.667+j123.804
2025-01-01 00:47:00.02 PST,376.667+j123.804
2025-01-01 00:48:00.02 PST,376.667+j123.804
2025-01-01 00:49:00.02 PST,374.667+j123.147
2025-01-01 00:50:00.02 PST,376.667+j123.804
2025-01-01 00:51:00.02 PST,376.667+j123.804
2025-01-01 00:52:00.02 PST,634.667+j208.605
2025-01-01 00:53:00.02 PST,896.667+j294.72
2025-01-01 00:54:00.02 PST,1156.67+j380.178
2025-01-01 00:55:00.02 PST,1414.67+j464.979
2025-01-01 00:56:00.02 PST,1672.67+j549.779
2025-01-01 00:57:00.02 PST,1537.67+j505.407
2025-01-01 00:58:00.02 PST,1400.67+j460.377
2025-01-01 00:59:00.02 PST,1264.67+j415.676
2025-01-01 01:00:00.02 PST,1130.67+j371.632
2025-01-01 01:01:00.02 PST,1001.67+j329.232
2025-01-01 01:02:00.02 PST,872.667+j286.832
2025-01-01 01:03:00.02 PST,744.667+j244.76
2025-01-01 01:04:00.02 PST,618.667+j203.346
2025-01-01 01:05:00.02 PST,485.667+j159.631
2025-01-01 01:06:00.02 PST,362.667+j119.203
2025-01-01 01:07:00.02 PST,498.667+j163.904
2025-01-01 01:08:00.02 PST,634.667+j208.605
2025-01-01 01:09:00.02 PST,770.667+j253.306
2025-01-01 01:10:00.02 PST,906.667+j298.007
2025-01-01 01:11:00.02 PST,1041.67+j342.379
2025-01-01 01:12:00.02 PST,1018.67+j334.82
2025-01-01 01:13:00.02 PST,994.667+j326.931
2025-01-01 01:14:00.02 PST,972.667+j319.7
2025-01-01 01:15:00.02 PST,940.667+j309.182
2025-01-01 01:16:00.02 PST,910.667+j299.322
2025-01-01 01:17:00.02 PST,786.667+j258.565
2025-01-01 01:18:00.02 PST,657.667+j216.165
2025-01-01 01:19:00.02 PST,531.667+j174.75
2025-01-01 01:20:00.02 PST,415.333+j136.513
2025-01-01 01:21:00.02 PST,293+j96.304
2025-01-01 01:22:00.02 PST,421.667+j138.595
2025-01-01 01:23:00.02 PST,550.333+j180.886
2025-01-01 01:24:00.02 PST,675+j221.862
2025-01-01 01:25:00.02 PST,802.333+j263.714
2025-01-01 01:26:00.02 PST,929.667+j305.567
2025-01-01 01:27:00.02 PST,920+j302.389
