#timestamp,constant_power_A
2025-01-01 00:00:00.00 PST,100+j0
2025-01-01 00:01:00.00 PST,1557+j511.761
2025-01-01 00:02:00.00 PST,1547+j508.474
2025-01-01 00:03:00.00 PST,1587+j521.622
2025-01-01 00:04:00.00 PST,1619+j532.14
2025-01-01 00:05:00.00 PST,1615+j530.825
2025-01-01 00:06:00.00 PST,1614+j530.496
2025-01-01 00:07:00.00 PST,1624+j533.783
2025-01-01 00:08:00.00 PST,1590+j522.608
2025-01-01 00:09:00.00 PST,1604+j527.209
2025-01-01 00:10:00.02 PST,1467.5+j482.344
2025-01-01 00:11:00.02 PST,1435+j471.662
2025-01-01 00:12:00.02 PST,1392.5+j457.693
2025-01-01 00:13:00.02 PST,1351+j444.052
2025-01-01 00:14:00.02 PST,1505+j494.67
2025-01-01 00:15:00.02 PST,1444+j474.62
2025-01-01 00:16:00.02 PST,1493+j490.725
2025-01-01 00:17:00.02 PST,1569+j515.705
2025-01-01 00:18:00.02 PST,1510+j496.313
2025-01-01 00:19:00.02 PST,1515+j497.956
2025-01-01 00:20:00.02 PST,1538+j505.516
2025-01-01 00:21:00.02 PST,1562+j513.405
2025-01-01 00:22:00.02 PST,1563+j513.733
2025-01-01 00:23:00.02 PST,1582+j519.978
2025-01-01 00:24:00.02 PST,1599+j525.566
2025-01-01 00:25:00.02 PST,1612+j529.839
2025-01-01 00:26:00.02 PST,1619+j532.14
2025-01-01 00:27:00.02 PST,1546+j508.146
2025-01-01 00:28:00.02 PST,1579+j518.992
2025-01-01 00:29:00.02 PST,1577+j518.335
2025-01-01 00:30:00.02 PST,1591+j522.936
2025-01-01 00:31:00.02 PST,1568+j515.377
2025-01-01 00:32:00.02 PST,1589+j522.279
2025-01-01 00:33:00.02 PST,1645+j540.685
2025-01-01 00:34:00.02 PST,1646+j541.014
2025-01-01 00:35:00.02 PST,1648+j541.671
2025-01-01 00:36:00.02 PST,1769+j581.442
2025-01-01 00:37:00.02 PST,1720+j565.337
2025-01-01 00:38:00.02 PST,1708+j561.392
2025-01-01 00:39:00.02 PST,1621.33+j532.906
2025-01-01 00:40:00.02 PST,1590.67+j522.827
2025-01-01 00:41:00.02 PST,1587+j521.622
2025-01-01 00:42:00.02 PST,1600.33+j526.004
2025-01-01 00:43:00.02 PST,1521.67+j500.148
2025-01-01 00:44:00.02 PST,1517+j498.614
2025-01-01 00:45:00.02 PST,1472.5+j483.987
2025-01-01 00:46:00.02 PST,1442+j473.962
2025-01-01 00:47:00.02 PST,1407.5+j462.623
2025-01-01 00:48:00.02 PST,1364+j448.325
2025-01-01 00:49:00.02 PST,1388.67+j456.433
2025-01-01 00:50:00.02 PST,1372.33+j451.064
2025-01-01 00:51:00.02 PST,1423+j467.717
2025-01-01 00:52:00.02 PST,1410.67+j463.664
2025-01-01 00:53:00.02 PST,1380.33+j453.694
2025-01-01 00:54:00.02 PST,1380+j453.584
2025-01-01 00:55:00.02 PST,1436+j471.99
2025-01-01 00:56:00.02 PST,1431+j470.347
2025-01-01 00:57:00.02 PST,1426+j468.704
2025-01-01 00:58:00.02 PST,1558+j512.09
2025-01-01 00:59:00.02 PST,1437+j472.319
2025-01-01 01:00:00.02 PST,1424+j468.046
2025-01-01 01:01:00.02 PST,1420+j466.731
2025-01-01 01:02:00.02 PST,1365+j448.654
2025-01-01 01:03:00.02 PST,1357+j446.024
2025-01-01 01:04:00.02 PST,1310.67+j430.795
2025-01-01 01:05:00.02 PST,1277.33+j419.839
2025-01-01 01:06:00.02 PST,1234+j405.596
2025-01-01 01:07:00.02 PST,1320.67+j434.082
2025-01-01 01:08:00.02 PST,1317.33+j432.986
2025-01-01 01:09:00.02 PST,1305+j428.933
2025-01-01 01:10:00.02 PST,1369+j449.969
2025-01-01 01:11:00.02 PST,1480+j486.452
2025-01-01 01:12:00.02 PST,1452+j477.249
2025-01-01 01:13:00.02 PST,1354+j445.038
2025-01-01 01:14:00.02 PST,1367+j449.311
2025-01-01 01:15:00.02 PST,1477+j485.466
2025-01-01 01:16:00.02 PST,1587+j521.622
2025-01-01 01:17:00.02 PST,1470+j483.166
2025-01-01 01:18:00.02 PST,1370+j450.297
2025-01-01 01:19:00.02 PST,1359+j446.682
2025-01-01 01:20:00.02 PST,1637+j538.056
2025-01-01 01:21:00.02 PST,1595+j524.251
2025-01-01 01:22:00.02 PST,1393+j457.857
2025-01-01 01:23:00.02 PST,1369+j449.969
2025-01-01 01:24:00.02 PST,1338+j439.779
2025-01-01 01:25:00.02 PST,1332+j437.807
2025-01-01 01:26:00.02 PST,1330+j437.15
2025-01-01 01:27:00.02 PST,1190+j391.134
2025-01-01 01:28:00.02 PST,1200+j394.421
2025-01-01 01:29:00.02 PST,1207+j396.722
2025-01-01 01:30:00.02 PST,1197+j393.435
2025-01-01 01:31:00.02 PST,1197+j393.435
2025-01-01 01:32:00.02 PST,1200+j394.421
2025-01-01 01:33:00.02 PST,1199+j394.092
2025-01-01 01:34:00.02 PST,1198+j393.764
2025-01-01 01:35:00.02 PST,1168+j383.903
2025-01-01 01:36:00.02 PST,1198+j393.764
2025-01-01 01:37:00.02 PST,1224+j402.309
2025-01-01 01:38:00.02 PST,1236+j406.254
2025-01-01 01:39:00.02 PST,1215+j399.351
2025-01-01 01:40:00.02 PST,1199+j394.092
2025-01-01 01:41:00.02 PST,1286+j422.688
2025-01-01 01:42:00.02 PST,1227+j403.295
2025-01-01 01:43:00.02 PST,1217+j400.009
2025-01-01 01:44:00.02 PST,1314+j431.891
2025-01-01 01:45:00.02 PST,1300+j427.289
2025-01-01 01:46:00.02 PST,1320+j433.863
2025-01-01 01:47:00.02 PST,1330+j437.15
2025-01-01 01:48:00.02 PST,1282+j421.373
2025-01-01 01:49:00.02 PST,1278+j420.058
2025-01-01 01:50:00.02 PST,1313+j431.562
2025-01-01 01:51:00.02 PST,1348+j443.066
2025-01-01 01:52:00.02 PST,1360+j447.01
2025-01-01 01:53:00.02 PST,1320+j433.863
2025-01-01 01:54:00.02 PST,1324+j435.178
2025-01-01 01:55:00.02 PST,1297+j426.303
2025-01-01 01:56:00.02 PST,1297+j426.303
2025-01-01 01:57:00.02 PST,1244+j408.883
2025-01-01 01:58:00.02 PST,1235+j405.925
2025-01-01 01:59:00.02 PST,1206+j396.393
2025-01-01 02:00:00.02 PST,1250+j410.855
2025-01-01 02:01:00.02 PST,1268+j416.771
2025-01-01 02:02:00.02 PST,1265+j415.785
2025-01-01 02:03:00.02 PST,1291+j424.331
2025-01-01 02:04:00.02 PST,1314+j431.891
2025-01-01 02:05:00.02 PST,1360+j447.01
