#timestamp,constant_power_A
2025-01-01 00:00:00.00 PST,100+j0
2025-01-01 00:01:00.00 PST,1996+j656.053
2025-01-01 00:02:00.00 PST,2058+j676.432
2025-01-01 00:03:00.00 PST,2120+j696.81
2025-01-01 00:04:00.00 PST,2180+j716.531
2025-01-01 00:05:00.00 PST,2034+j668.543
2025-01-01 00:06:00.00 PST,1888+j620.556
2025-01-01 00:07:00.00 PST,1742+j572.568
2025-01-01 00:08:00.00 PST,1596+j524.58
2025-01-01 00:09:00.00 PST,1450+j476.592
2025-01-01 00:10:00.02 PST,1441.3+j473.734
2025-01-01 00:11:00.02 PST,1432.61+j470.876
2025-01-01 00:12:00.02 PST,1423.91+j468.018
2025-01-01 00:13:00.02 PST,1415.22+j465.159
2025-01-01 00:14:00.02 PST,1404.52+j461.644
2025-01-01 00:15:00.02 PST,1393.83+j458.128
2025-01-01 00:16:00.02 PST,1383.13+j454.613
2025-01-01 00:17:00.02 PST,1372.44+j451.098
2025-01-01 00:18:00.02 PST,1361.74+j447.582
2025-01-01 00:19:00.02 PST,1369.04+j449.983
2025-01-01 00:20:00.02 PST,1376.35+j452.384
2025-01-01 00:21:00.02 PST,1383.65+j454.784
2025-01-01 00:22:00.02 PST,1390.96+j457.185
2025-01-01 00:23:00.02 PST,1398.26+j459.586
2025-01-01 00:24:00.02 PST,1389.56+j456.728
2025-01-01 00:25:00.02 PST,1380.87+j453.87
2025-01-01 00:26:00.02 PST,1372.17+j451.012
2025-01-01 00:27:00.02 PST,1363.48+j448.154
2025-01-01 00:28:00.02 PST,1354.78+j445.296
2025-01-01 00:29:00.02 PST,1344.09+j441.78
2025-01-01 00:30:00.02 PST,1333.39+j438.264
2025-01-01 00:31:00.02 PST,1322.7+j434.749
2025-01-01 00:32:00.02 PST,1312+j431.234
2025-01-01 00:33:00.02 PST,1310+j430.576
2025-01-01 00:34:00.02 PST,1310+j430.576
2025-01-01 00:35:00.02 PST,1310+j430.576
2025-01-01 00:36:00.02 PST,1310+j430.576
2025-01-01 00:37:00.02 PST,1310+j430.576
2025-01-01 00:38:00.02 PST,1329.26+j436.906
2025-01-01 00:39:00.02 PST,1348.52+j443.237
2025-01-01 00:40:00.02 PST,1367.78+j449.567
2025-01-01 00:41:00.02 PST,1387.04+j455.897
2025-01-01 00:42:00.02 PST,1406.3+j462.227
2025-01-01 00:43:00.02 PST,1425.56+j468.558
2025-01-01 00:44:00.02 PST,1442.82+j474.23
2025-01-01 00:45:00.02 PST,1460.07+j479.903
2025-01-01 00:46:00.02 PST,1477.33+j485.576
2025-01-01 00:47:00.02 PST,1494.59+j491.249
2025-01-01 00:48:00.02 PST,1511.85+j496.922
2025-01-01 00:49:00.02 PST,1529.11+j502.594
2025-01-01 00:50:00.02 PST,1546.37+j508.267
2025-01-01 00:51:00.02 PST,1563.63+j513.94
2025-01-01 00:52:00.02 PST,1580.89+j519.613
2025-01-01 00:53:00.02 PST,1598.15+j525.286
2025-01-01 00:54:00.02 PST,1601.41+j526.357
2025-01-01 00:55:00.02 PST,1604.67+j527.429
2025-01-01 00:56:00.02 PST,1607.93+j528.5
2025-01-01 00:57:00.02 PST,1611.19+j529.571
2025-01-01 00:58:00.02 PST,1614.44+j530.642
2025-01-01 00:59:00.02 PST,1649.7+j542.231
2025-01-01 01:00:00.02 PST,1684.96+j553.821
2025-01-01 01:01:00.02 PST,1720.22+j565.41
2025-01-01 01:02:00.02 PST,1755.48+j576.999
2025-01-01 01:03:00.02 PST,1790.74+j588.588
2025-01-01 01:04:00.02 PST,1810+j594.918
2025-01-01 01:05:00.02 PST,1754.55+j576.691
2025-01-01 01:06:00.02 PST,1699.09+j558.464
2025-01-01 01:07:00.02 PST,1643.64+j540.237
2025-01-01 01:08:00.02 PST,1588.18+j522.01
2025-01-01 01:09:00.02 PST,1512.73+j497.209
2025-01-01 01:10:00.02 PST,1437.27+j472.409
2025-01-01 01:11:00.02 PST,1361.82+j447.608
2025-01-01 01:12:00.02 PST,1286.36+j422.807
2025-01-01 01:13:00.02 PST,1210.91+j398.007
2025-01-01 01:14:00.02 PST,1151.45+j378.465
2025-01-01 01:15:00.02 PST,1092+j358.923
2025-01-01 01:16:00.02 PST,1210+j397.708
2025-01-01 01:17:00.02 PST,1328+j436.492
2025-01-01 01:18:00.02 PST,1446+j475.277
2025-01-01 01:19:00.02 PST,1576+j518.006
2025-01-01 01:20:00.02 PST,1706+j560.735
