#timestamp,constant_power_B
2025-01-01 00:00:00.00 PST,100+j0
2025-01-01 00:01:00.00 PST,1162+j381.931
2025-01-01 00:02:00.00 PST,1164+j382.588
2025-01-01 00:03:00.00 PST,1168+j383.903
2025-01-01 00:04:00.00 PST,1180.67+j388.066
2025-01-01 00:05:00.00 PST,1193.33+j392.23
2025-01-01 00:06:00.00 PST,1201.33+j394.859
2025-01-01 00:07:00.00 PST,1209.33+j397.489
2025-01-01 00:08:00.00 PST,1213.33+j398.803
2025-01-01 00:09:00.00 PST,1214+j399.023
2025-01-01 00:10:00.02 PST,1212.67+j398.584
2025-01-01 00:11:00.02 PST,1200.67+j394.64
2025-01-01 00:12:00.02 PST,1188.67+j390.696
2025-01-01 00:13:00.02 PST,1180.67+j388.066
2025-01-01 00:14:00.02 PST,1191.82+j391.732
2025-01-01 00:15:00.02 PST,1208.97+j397.369
2025-01-01 00:16:00.02 PST,1235.45+j406.074
2025-01-01 00:17:00.02 PST,1261.94+j414.779
2025-01-01 00:18:00.02 PST,1284.42+j422.17
2025-01-01 00:19:00.02 PST,1306.91+j429.56
2025-01-01 00:20:00.02 PST,1330.06+j437.17
2025-01-01 00:21:00.02 PST,1359.88+j446.971
2025-01-01 00:22:00.02 PST,1407.7+j462.688
2025-01-01 00:23:00.02 PST,1459.51+j479.719
2025-01-01 00:24:00.02 PST,1512.67+j497.19
2025-01-01 00:25:00.02 PST,1488+j489.082
2025-01-01 00:26:00.02 PST,1456.67+j478.783
2025-01-01 00:27:00.02 PST,1423.33+j467.827
2025-01-01 00:28:00.02 PST,1388+j456.214
2025-01-01 00:29:00.02 PST,1352+j444.381
2025-01-01 00:30:00.02 PST,1810.67+j595.137
2025-01-01 00:31:00.02 PST,2270+j746.113
2025-01-01 00:32:00.02 PST,2685.33+j882.626
2025-01-01 00:33:00.02 PST,3100.67+j1019.14
2025-01-01 00:34:00.02 PST,3516+j1155.65
2025-01-01 00:35:00.02 PST,3434.67+j1128.92
2025-01-01 00:36:00.02 PST,3353.33+j1102.19
2025-01-01 00:37:00.02 PST,3298+j1084
2025-01-01 00:38:00.02 PST,3224.67+j1059.9
2025-01-01 00:39:00.02 PST,3149.33+j1035.14
2025-01-01 00:40:00.02 PST,2801.33+j920.754
2025-01-01 00:41:00.02 PST,2467.33+j810.973
2025-01-01 00:42:00.02 PST,2135.33+j701.85
2025-01-01 00:43:00.02 PST,1821.33+j598.643
2025-01-01 00:44:00.02 PST,1508+j495.656
2025-01-01 00:45:00.02 PST,1480.67+j486.672
2025-01-01 00:46:00.02 PST,1413.33+j464.54
2025-01-01 00:47:00.02 PST,1346+j442.409
2025-01-01 00:48:00.02 PST,1278.67+j420.278
2025-01-01 00:49:00.02 PST,1212.67+j398.584
2025-01-01 00:50:00.02 PST,1140.67+j374.919
2025-01-01 00:51:00.02 PST,1089.33+j358.046
2025-01-01 00:52:00.02 PST,1038+j341.174
2025-01-01 00:53:00.02 PST,986.667+j324.302
2025-01-01 00:54:00.02 PST,941.333+j309.401
2025-01-01 00:55:00.02 PST,983.333+j323.206
2025-01-01 00:56:00.02 PST,1038+j341.174
2025-01-01 00:57:00.02 PST,1110.67+j365.059
2025-01-01 00:58:00.02 PST,1181.33+j388.285
2025-01-01 00:59:00.02 PST,1245.33+j409.321
2025-01-01 01:00:00.02 PST,1240.67+j407.788
2025-01-01 01:01:00.02 PST,1228+j403.624
2025-01-01 01:02:00.02 PST,1197.33+j393.544
2025-01-01 01:03:00.02 PST,1170.67+j384.78
2025-01-01 01:04:00.02 PST,1144.67+j376.234
2025-01-01 01:05:00.02 PST,1140+j374.7
2025-01-01 01:06:00.02 PST,1136+j373.385
2025-01-01 01:07:00.02 PST,1132+j372.07
2025-01-01 01:08:00.02 PST,1126+j370.098
2025-01-01 01:09:00.02 PST,1120+j368.126
2025-01-01 01:10:00.02 PST,1080.67+j355.198
2025-01-01 01:11:00.02 PST,1041.33+j342.27
2025-01-01 01:12:00.02 PST,968+j318.166
2025-01-01 01:13:00.02 PST,948.667+j311.812
2025-01-01 01:14:00.02 PST,930+j305.676
2025-01-01 01:15:00.02 PST,994+j326.712
2025-01-01 01:16:00.02 PST,1058+j347.748
2025-01-01 01:17:00.02 PST,1184+j389.162
2025-01-01 01:18:00.02 PST,1210+j397.708
2025-01-01 01:19:00.02 PST,1234.67+j405.815
2025-01-01 01:20:00.02 PST,1210.67+j397.927
2025-01-01 01:21:00.02 PST,1186+j389.819
2025-01-01 01:22:00.02 PST,1123.33+j369.222
2025-01-01 01:23:00.02 PST,1096.67+j360.457
2025-01-01 01:24:00.02 PST,1070.67+j351.911
2025-01-01 01:25:00.02 PST,997.333+j327.808
2025-01-01 01:26:00.02 PST,924.667+j303.923
2025-01-01 01:27:00.02 PST,862+j283.326
2025-01-01 01:28:00.02 PST,829.333+j272.589
2025-01-01 01:29:00.02 PST,796+j261.633
2025-01-01 01:30:00.02 PST,840.667+j276.314
2025-01-01 01:31:00.02 PST,885.333+j290.995
2025-01-01 01:32:00.02 PST,928+j305.019
2025-01-01 01:33:00.02 PST,946.667+j311.154
2025-01-01 01:34:00.02 PST,961.333+j315.975
2025-01-01 01:35:00.02 PST,925.333+j304.142
2025-01-01 01:36:00.02 PST,884+j290.557
2025-01-01 01:37:00.02 PST,898+j295.158
2025-01-01 01:38:00.02 PST,916+j301.075
2025-01-01 01:39:00.02 PST,938.667+j308.525
2025-01-01 01:40:00.02 PST,984.667+j323.644
2025-01-01 01:41:00.02 PST,1036+j340.517
2025-01-01 01:42:00.02 PST,985.333+j323.863
2025-01-01 01:43:00.02 PST,936.667+j307.868
2025-01-01 01:44:00.02 PST,888+j291.871
2025-01-01 01:45:00.02 PST,862.667+j283.545
2025-01-01 01:46:00.02 PST,838+j275.437
2025-01-01 01:47:00.02 PST,907.333+j298.226
2025-01-01 01:48:00.02 PST,972.667+j319.7
2025-01-01 01:49:00.02 PST,1038.67+j341.393
2025-01-01 01:50:00.02 PST,1083.33+j356.074
2025-01-01 01:51:00.02 PST,1127.33+j370.536
2025-01-01 01:52:00.02 PST,1080.67+j355.198
2025-01-01 01:53:00.02 PST,1036+j340.517
2025-01-01 01:54:00.02 PST,990.667+j325.616
2025-01-01 01:55:00.02 PST,942+j309.62
2025-01-01 01:56:00.02 PST,893.333+j293.624
2025-01-01 01:57:00.02 PST,888+j291.871
2025-01-01 01:58:00.02 PST,882.667+j290.119
