#timestamp,constant_power_C
2025-01-01 00:00:00.00 PST,100+j0
2025-01-01 00:01:00.00 PST,5795+j1904.72
2025-01-01 00:02:00.00 PST,5686+j1868.9
2025-01-01 00:03:00.00 PST,5581+j1834.39
2025-01-01 00:04:00.00 PST,5474+j1799.22
2025-01-01 00:05:00.00 PST,5366+j1763.72
2025-01-01 00:06:00.00 PST,5263+j1729.86
2025-01-01 00:07:00.00 PST,5247+j1724.61
2025-01-01 00:08:00.00 PST,5209+j1712.12
2025-01-01 00:09:00.00 PST,5171+j1699.63
2025-01-01 00:10:00.02 PST,5128+j1685.49
2025-01-01 00:11:00.02 PST,5089+j1672.67
2025-01-01 00:12:00.02 PST,5095+j1674.65
2025-01-01 00:13:00.02 PST,5134+j1687.46
2025-01-01 00:14:00.02 PST,5176+j1701.27
2025-01-01 00:15:00.02 PST,5219+j1715.4
2025-01-01 00:16:00.02 PST,5262+j1729.54
2025-01-01 00:17:00.02 PST,5226+j1717.7
2025-01-01 00:18:00.02 PST,5179+j1702.26
2025-01-01 00:19:00.02 PST,5157+j1695.02
2025-01-01 00:20:00.02 PST,5136+j1688.12
2025-01-01 00:21:00.02 PST,5146+j1691.41
2025-01-01 00:22:00.02 PST,5111+j1679.9
2025-01-01 00:23:00.02 PST,5082+j1670.37
2025-01-01 00:24:00.02 PST,5036+j1655.25
2025-01-01 00:25:00.02 PST,4991+j1640.46
2025-01-01 00:26:00.02 PST,4942+j1624.36
2025-01-01 00:27:00.02 PST,4986+j1638.82
2025-01-01 00:28:00.02 PST,5054+j1661.17
2025-01-01 00:29:00.02 PST,5114+j1680.89
2025-01-01 00:30:00.02 PST,5174+j1700.61
2025-01-01 00:31:00.02 PST,5253+j1726.58
2025-01-01 00:32:00.02 PST,5284+j1736.77
2025-01-01 00:33:00.02 PST,5296+j1740.71
2025-01-01 00:34:00.02 PST,5309+j1744.98
2025-01-01 00:35:00.02 PST,5329+j1751.56
2025-01-01 00:36:00.02 PST,5294+j1740.05
2025-01-01 00:37:00.02 PST,5220+j1715.73
2025-01-01 00:38:00.02 PST,5158+j1695.35
2025-01-01 00:39:00.02 PST,5021+j1650.32
2025-01-01 00:40:00.02 PST,4883+j1604.96
2025-01-01 00:41:00.02 PST,4777+j1570.12
2025-01-01 00:42:00.02 PST,4758+j1563.88
2025-01-01 00:43:00.02 PST,4691+j1541.86
2025-01-01 00:44:00.02 PST,4624+j1519.84
2025-01-01 00:45:00.02 PST,4753+j1562.24
2025-01-01 00:46:00.02 PST,5025+j1651.64
2025-01-01 00:47:00.02 PST,5244+j1723.62
2025-01-01 00:48:00.02 PST,5494+j1805.79
2025-01-01 00:49:00.02 PST,5628+j1849.83
2025-01-01 00:50:00.02 PST,5762+j1893.88
2025-01-01 00:51:00.02 PST,5756+j1891.91
2025-01-01 00:52:00.02 PST,5707+j1875.8
2025-01-01 00:53:00.02 PST,5674+j1864.95
2025-01-01 00:54:00.02 PST,5655+j1858.71
2025-01-01 00:55:00.02 PST,5635+j1852.13
2025-01-01 00:56:00.02 PST,5492+j1805.13
2025-01-01 00:57:00.02 PST,5438+j1787.38
2025-01-01 00:58:00.02 PST,5354+j1759.78
2025-01-01 00:59:00.02 PST,5270+j1732.16
2025-01-01 01:00:00.02 PST,5161+j1696.34
2025-01-01 01:01:00.02 PST,5188+j1705.21
2025-01-01 01:02:00.02 PST,5138+j1688.78
2025-01-01 01:03:00.02 PST,5099+j1675.96
2025-01-01 01:04:00.02 PST,5071+j1666.76
2025-01-01 01:05:00.02 PST,5043+j1657.55
2025-01-01 01:06:00.02 PST,5013+j1647.69
2025-01-01 01:07:00.02 PST,5020+j1649.99
2025-01-01 01:08:00.02 PST,5046+j1658.54
2025-01-01 01:09:00.02 PST,5078+j1669.06
2025-01-01 01:10:00.02 PST,5109+j1679.25
2025-01-01 01:11:00.02 PST,5143+j1690.42
2025-01-01 01:12:00.02 PST,5213+j1713.43
2025-01-01 01:13:00.02 PST,5265+j1730.52
2025-01-01 01:14:00.02 PST,5293+j1739.72
2025-01-01 01:15:00.02 PST,5320+j1748.6
2025-01-01 01:16:00.02 PST,5358+j1761.09
2025-01-01 01:17:00.02 PST,5306+j1744
2025-01-01 01:18:00.02 PST,5256+j1727.56
2025-01-01 01:19:00.02 PST,5242+j1722.96
2025-01-01 01:20:00.02 PST,5228+j1718.36
2025-01-01 01:21:00.02 PST,5205+j1710.8
2025-01-01 01:22:00.02 PST,5264+j1730.19
