#timestamp,constant_power_A
2025-01-01 00:00:00.00 PST,100+j0
2025-01-01 00:01:00.00 PST,1234+j405.596
2025-01-01 00:02:00.00 PST,1296+j425.975
2025-01-01 00:03:00.00 PST,2010+j660.655
2025-01-01 00:04:00.00 PST,2084+j684.978
2025-01-01 00:05:00.00 PST,2156+j708.643
2025-01-01 00:06:00.00 PST,1588+j521.95
2025-01-01 00:07:00.00 PST,1716+j564.022
2025-01-01 00:08:00.00 PST,1834+j602.807
2025-01-01 00:09:00.00 PST,1932+j635.018
2025-01-01 00:10:00.02 PST,2044+j671.83
2025-01-01 00:11:00.02 PST,2156+j708.643
2025-01-01 00:12:00.02 PST,2246+j738.225
2025-01-01 00:13:00.02 PST,2268+j745.456
2025-01-01 00:14:00.02 PST,2290+j752.687
2025-01-01 00:15:00.02 PST,2320+j762.547
2025-01-01 00:16:00.02 PST,2360+j775.694
2025-01-01 00:17:00.02 PST,2356+j774.38
2025-01-01 00:18:00.02 PST,2360+j775.694
2025-01-01 00:19:00.02 PST,2364+j777.009
2025-01-01 00:20:00.02 PST,2358+j775.037
2025-01-01 00:21:00.02 PST,3012+j989.997
2025-01-01 00:22:00.02 PST,3110+j1022.21
2025-01-01 00:23:00.02 PST,3084+j1013.66
2025-01-01 00:24:00.02 PST,2418+j794.758
2025-01-01 00:25:00.02 PST,2402+j789.499
2025-01-01 00:26:00.02 PST,2386+j784.24
2025-01-01 00:27:00.02 PST,2386+j784.24
2025-01-01 00:28:00.02 PST,2402+j789.499
2025-01-01 00:29:00.02 PST,2418+j794.758
2025-01-01 00:30:00.02 PST,2458+j807.906
2025-01-01 00:31:00.02 PST,2488+j817.766
2025-01-01 00:32:00.02 PST,2480+j815.137
2025-01-01 00:33:00.02 PST,2831+j930.505
2025-01-01 00:34:00.02 PST,3192+j1049.16
2025-01-01 00:35:00.02 PST,3557+j1169.13
2025-01-01 00:36:00.02 PST,3922+j1289.1
2025-01-01 00:37:00.02 PST,4305+j1414.98
2025-01-01 00:38:00.02 PST,5306+j1744
2025-01-01 00:39:00.02 PST,4926+j1619.1
2025-01-01 00:40:00.02 PST,4514+j1483.68
2025-01-01 00:41:00.02 PST,3452+j1134.62
2025-01-01 00:42:00.02 PST,3026+j994.598
2025-01-01 00:43:00.02 PST,2588+j850.634
2025-01-01 00:44:00.02 PST,2566+j843.403
2025-01-01 00:45:00.02 PST,2528+j830.913
2025-01-01 00:46:00.02 PST,2510+j824.997
2025-01-01 00:47:00.02 PST,2508+j824.34
2025-01-01 00:48:00.02 PST,2518+j827.627
2025-01-01 00:49:00.02 PST,2412+j792.786
2025-01-01 00:50:00.02 PST,2380+j782.268
2025-01-01 00:51:00.02 PST,2328+j765.177
2025-01-01 00:52:00.02 PST,2276+j748.085
2025-01-01 00:53:00.02 PST,2218+j729.021
2025-01-01 00:54:00.02 PST,2198+j722.448
2025-01-01 00:55:00.02 PST,2196+j721.79
2025-01-01 00:56:00.02 PST,2824+j928.204
2025-01-01 00:57:00.02 PST,2868+j942.666
2025-01-01 00:58:00.02 PST,2900+j953.184
2025-01-01 00:59:00.02 PST,2310+j759.26
2025-01-01 01:00:00.02 PST,2368+j778.324
2025-01-01 01:01:00.02 PST,2426+j797.388
2025-01-01 01:02:00.02 PST,2438+j801.332
2025-01-01 01:03:00.02 PST,2440+j801.989
2025-01-01 01:04:00.02 PST,2422+j796.073
2025-01-01 01:05:00.02 PST,2414+j793.443
2025-01-01 01:06:00.02 PST,2406+j790.814
2025-01-01 01:07:00.02 PST,2442+j802.647
2025-01-01 01:08:00.02 PST,2480+j815.137
2025-01-01 01:09:00.02 PST,2510+j824.997
2025-01-01 01:10:00.02 PST,2938+j965.674
2025-01-01 01:11:00.02 PST,3356+j1103.06
2025-01-01 01:12:00.02 PST,3770+j1239.14
2025-01-01 01:13:00.02 PST,4184+j1375.21
2025-01-01 01:14:00.02 PST,4610+j1515.23
2025-01-01 01:15:00.02 PST,5254+j1726.91
2025-01-01 01:16:00.02 PST,5258+j1728.22
2025-01-01 01:17:00.02 PST,5262+j1729.54
2025-01-01 01:18:00.02 PST,4626+j1520.49
2025-01-01 01:19:00.02 PST,4606+j1513.92
2025-01-01 01:20:00.02 PST,4632+j1522.46
2025-01-01 01:21:00.02 PST,4658+j1531.01
2025-01-01 01:22:00.02 PST,4468+j1468.56
2025-01-01 01:23:00.02 PST,4188+j1376.53
2025-01-01 01:24:00.02 PST,3986+j1310.13
2025-01-01 01:25:00.02 PST,3356+j1103.06
2025-01-01 01:26:00.02 PST,2726+j895.993
2025-01-01 01:27:00.02 PST,2320+j762.547
2025-01-01 01:28:00.02 PST,2350+j772.408
2025-01-01 01:29:00.02 PST,2372+j779.639
2025-01-01 01:30:00.02 PST,2736+j899.28
2025-01-01 01:31:00.02 PST,3120+j1025.49
2025-01-01 01:32:00.02 PST,3480+j1143.82
2025-01-01 01:33:00.02 PST,4142+j1361.41
2025-01-01 01:34:00.02 PST,4098+j1346.95
2025-01-01 01:35:00.02 PST,4100+j1347.61
2025-01-01 01:36:00.02 PST,3472+j1141.19
2025-01-01 01:37:00.02 PST,3456+j1135.93
2025-01-01 01:38:00.02 PST,3066+j1007.74
2025-01-01 01:39:00.02 PST,2652+j871.67
2025-01-01 01:40:00.02 PST,2238+j735.595
2025-01-01 01:41:00.02 PST,1824+j599.52
2025-01-01 01:42:00.02 PST,1408+j462.787
2025-01-01 01:43:00.02 PST,1392+j457.528
2025-01-01 01:44:00.02 PST,1372+j450.955
2025-01-01 01:45:00.02 PST,1346+j442.409
2025-01-01 01:46:00.02 PST,1310+j430.576
2025-01-01 01:47:00.02 PST,1264+j415.457
2025-01-01 01:48:00.02 PST,1294+j425.317
2025-01-01 01:49:00.02 PST,1308+j429.919
2025-01-01 01:50:00.02 PST,1350+j443.724
2025-01-01 01:51:00.02 PST,1372+j450.955
2025-01-01 01:52:00.02 PST,2030+j667.229
2025-01-01 01:53:00.02 PST,1964+j645.536
2025-01-01 01:54:00.02 PST,1896+j623.185
2025-01-01 01:55:00.02 PST,1194+j392.449
2025-01-01 01:56:00.02 PST,1122+j368.784
2025-01-01 01:57:00.02 PST,1062+j349.063
2025-01-01 01:58:00.02 PST,1082.33+j355.746
2025-01-01 01:59:00.02 PST,1040.67+j342.051
2025-01-01 02:00:00.02 PST,1021+j335.586
2025-01-01 02:01:00.02 PST,991.333+j325.835
2025-01-01 02:02:00.02 PST,985.667+j323.973
2025-01-01 02:03:00.02 PST,940+j308.963
2025-01-01 02:04:00.02 PST,918.5+j301.896
2025-01-01 02:05:00.02 PST,919+j302.061
2025-01-01 02:06:00.02 PST,919.5+j302.225
2025-01-01 02:07:00.02 PST,920+j302.389
2025-01-01 02:08:00.02 PST,932+j306.334
2025-01-01 02:09:00.02 PST,864+j283.983
2025-01-01 02:10:00.02 PST,896+j294.501
2025-01-01 02:11:00.02 PST,1578+j518.664
2025-01-01 02:12:00.02 PST,1610+j529.181
2025-01-01 02:13:00.02 PST,1644.5+j540.521
2025-01-01 02:14:00.02 PST,1417+j465.745
2025-01-01 02:15:00.02 PST,1823.5+j599.355
2025-01-01 02:16:00.02 PST,2230+j732.966
2025-01-01 02:17:00.02 PST,2642+j868.383
2025-01-01 02:18:00.02 PST,3028+j995.255
2025-01-01 02:19:00.02 PST,3016+j991.311
2025-01-01 02:20:00.02 PST,3032+j996.57
2025-01-01 02:21:00.02 PST,3048+j1001.83
2025-01-01 02:22:00.02 PST,3100+j1018.92
2025-01-01 02:23:00.02 PST,3154+j1036.67
2025-01-01 02:24:00.02 PST,3180+j1045.21
2025-01-01 02:25:00.02 PST,3178+j1044.56
2025-01-01 02:26:00.02 PST,3176+j1043.9
2025-01-01 02:27:00.02 PST,3116+j1024.18
2025-01-01 02:28:00.02 PST,3036+j997.885
2025-01-01 02:29:00.02 PST,3206+j1053.76
2025-01-01 02:30:00.02 PST,2794+j918.343
2025-01-01 02:31:00.02 PST,2352+j773.065
2025-01-01 02:32:00.02 PST,1322+j434.52
2025-01-01 02:33:00.02 PST,912+j299.76
2025-01-01 02:34:00.02 PST,936+j307.648
2025-01-01 02:35:00.02 PST,912+j299.76
2025-01-01 02:36:00.02 PST,1008+j331.314
2025-01-01 02:37:00.02 PST,978+j321.453
2025-01-01 02:38:00.02 PST,966+j317.509
2025-01-01 02:39:00.02 PST,950+j312.25
2025-01-01 02:40:00.02 PST,948+j311.593
2025-01-01 02:41:00.02 PST,946+j310.935
2025-01-01 02:42:00.02 PST,942+j309.62
2025-01-01 02:43:00.02 PST,942+j309.62
2025-01-01 02:44:00.02 PST,934+j306.991
2025-01-01 02:45:00.02 PST,936+j307.648
2025-01-01 02:46:00.02 PST,958+j314.879
2025-01-01 02:47:00.02 PST,1074+j353.007
2025-01-01 02:48:00.02 PST,1754+j576.512
2025-01-01 02:49:00.02 PST,1918+j630.416
2025-01-01 02:50:00.02 PST,2032+j667.886
2025-01-01 02:51:00.02 PST,1506+j494.998
2025-01-01 02:52:00.02 PST,1444+j474.62
2025-01-01 02:53:00.02 PST,1364+j448.325
2025-01-01 02:54:00.02 PST,1390+j456.871
2025-01-01 02:55:00.02 PST,1306+j429.261
2025-01-01 02:56:00.02 PST,1212+j398.365
2025-01-01 02:57:00.02 PST,1192+j391.791
2025-01-01 02:58:00.02 PST,1186+j389.819
2025-01-01 02:59:00.02 PST,1166+j383.246
2025-01-01 03:00:00.02 PST,1156+j379.959
2025-01-01 03:01:00.02 PST,1136+j373.385
2025-01-01 03:02:00.02 PST,1100+j361.553
2025-01-01 03:03:00.02 PST,1068+j351.035
2025-01-01 03:04:00.02 PST,1060+j348.405
2025-01-01 03:05:00.02 PST,1068+j351.035
2025-01-01 03:06:00.02 PST,1076+j353.664
2025-01-01 03:07:00.02 PST,1098+j360.895
2025-01-01 03:08:00.02 PST,1756+j577.169
2025-01-01 03:09:00.02 PST,1802+j592.289
2025-01-01 03:10:00.02 PST,1814+j596.233
2025-01-01 03:11:00.02 PST,1196+j393.106
2025-01-01 03:12:00.02 PST,1228+j403.624
2025-01-01 03:13:00.02 PST,1666+j547.588
2025-01-01 03:14:00.02 PST,2098.5+j689.744
2025-01-01 03:15:00.02 PST,2529+j831.242
2025-01-01 03:16:00.02 PST,2969.5+j976.027
2025-01-01 03:17:00.02 PST,3390+j1114.24
2025-01-01 03:18:00.02 PST,3370.67+j1107.88
2025-01-01 03:19:00.02 PST,3349.33+j1100.87
2025-01-01 03:20:00.02 PST,3328+j1093.86
2025-01-01 03:21:00.02 PST,3306.67+j1086.85
2025-01-01 03:22:00.02 PST,3285.33+j1079.84
2025-01-01 03:23:00.02 PST,3272+j1075.45
2025-01-01 03:24:00.02 PST,3242+j1065.59
2025-01-01 03:25:00.02 PST,3226+j1060.34
2025-01-01 03:26:00.02 PST,3210+j1055.08
2025-01-01 03:27:00.02 PST,3824+j1256.89
2025-01-01 03:28:00.02 PST,3420+j1124.1
2025-01-01 03:29:00.02 PST,3015.5+j991.147
2025-01-01 03:30:00.02 PST,1971+j647.836
2025-01-01 03:31:00.02 PST,1546.5+j508.31
2025-01-01 03:32:00.02 PST,1132+j372.07
2025-01-01 03:33:00.02 PST,1126+j370.098
2025-01-01 03:34:00.02 PST,1110+j364.839
2025-01-01 03:35:00.02 PST,1110+j364.839
2025-01-01 03:36:00.02 PST,1050+j345.118
2025-01-01 03:37:00.02 PST,1030+j338.545
2025-01-01 03:38:00.02 PST,1030+j338.545
2025-01-01 03:39:00.02 PST,1046+j343.804
2025-01-01 03:40:00.02 PST,1060+j348.405
2025-01-01 03:41:00.02 PST,1074+j353.007
2025-01-01 03:42:00.02 PST,1088+j357.608
2025-01-01 03:43:00.02 PST,1102+j362.21
2025-01-01 03:44:00.02 PST,1086+j356.951
2025-01-01 03:45:00.02 PST,1068+j351.035
2025-01-01 03:46:00.02 PST,950+j312.25
2025-01-01 03:47:00.02 PST,1242+j408.226
2025-01-01 03:48:00.02 PST,1538+j505.516
2025-01-01 03:49:00.02 PST,1520+j499.6
2025-01-01 03:50:00.02 PST,856+j281.354
2025-01-01 03:51:00.02 PST,852+j280.039
2025-01-01 03:52:00.02 PST,838+j275.437
2025-01-01 03:53:00.02 PST,810+j266.234
2025-01-01 03:54:00.02 PST,796+j261.633
2025-01-01 03:55:00.02 PST,782+j257.031
2025-01-01 03:56:00.02 PST,768+j252.429
2025-01-01 03:57:00.02 PST,754+j247.828
2025-01-01 03:58:00.02 PST,746+j245.198
2025-01-01 03:59:00.02 PST,758+j249.143
2025-01-01 04:00:00.02 PST,780+j256.374
2025-01-01 04:01:00.02 PST,782+j257.031
2025-01-01 04:02:00.02 PST,794+j260.975
2025-01-01 04:03:00.02 PST,810+j266.234
2025-01-01 04:04:00.02 PST,810+j266.234
2025-01-01 04:05:00.02 PST,810+j266.234
2025-01-01 04:06:00.02 PST,810+j266.234
2025-01-01 04:07:00.02 PST,810+j266.234
2025-01-01 04:08:00.02 PST,1448+j475.935
2025-01-01 04:09:00.02 PST,1446+j475.277
2025-01-01 04:10:00.02 PST,1434+j471.333
2025-01-01 04:11:00.02 PST,812+j266.891
2025-01-01 04:12:00.02 PST,800+j262.947
2025-01-01 04:13:00.02 PST,830+j272.808
2025-01-01 04:14:00.02 PST,844+j277.409
2025-01-01 04:15:00.02 PST,882+j289.899
2025-01-01 04:16:00.02 PST,900+j295.816
2025-01-01 04:17:00.02 PST,938+j308.306
2025-01-01 04:18:00.02 PST,922+j303.047
2025-01-01 04:19:00.02 PST,936+j307.648
2025-01-01 04:20:00.02 PST,1292+j424.66
2025-01-01 04:21:00.02 PST,1648+j541.671
2025-01-01 04:22:00.02 PST,1994+j655.396
2025-01-01 04:23:00.02 PST,2374+j780.296
2025-01-01 04:24:00.02 PST,2742+j901.252
2025-01-01 04:25:00.02 PST,2748+j903.224
2025-01-01 04:26:00.02 PST,2784+j915.057
2025-01-01 04:27:00.02 PST,2800+j920.315
2025-01-01 04:28:00.02 PST,2838+j932.805
2025-01-01 04:29:00.02 PST,3470+j1140.53
2025-01-01 04:30:00.02 PST,3486+j1145.79
2025-01-01 04:31:00.02 PST,2862+j940.694
2025-01-01 04:32:00.02 PST,2858+j939.379
2025-01-01 04:33:00.02 PST,2874+j944.638
2025-01-01 04:34:00.02 PST,2900+j953.184
2025-01-01 04:35:00.02 PST,2586+j849.977
2025-01-01 04:36:00.02 PST,2242+j736.91
2025-01-01 04:37:00.02 PST,1928+j633.703
2025-01-01 04:38:00.02 PST,1570+j516.034
2025-01-01 04:39:00.02 PST,1224+j402.309
2025-01-01 04:40:00.02 PST,1210+j397.708
2025-01-01 04:41:00.02 PST,1196+j393.106
2025-01-01 04:42:00.02 PST,1172+j385.218
2025-01-01 04:43:00.02 PST,1210+j397.708
2025-01-01 04:44:00.02 PST,1200+j394.421
2025-01-01 04:45:00.02 PST,1184+j389.162
2025-01-01 04:46:00.02 PST,1168+j383.903
2025-01-01 04:47:00.02 PST,1142+j375.357
2025-01-01 04:48:00.02 PST,1096+j360.238
2025-01-01 04:49:00.02 PST,1716+j564.022
2025-01-01 04:50:00.02 PST,1848+j607.408
2025-01-01 04:51:00.02 PST,1860+j611.352
2025-01-01 04:52:00.02 PST,1252+j411.512
2025-01-01 04:53:00.02 PST,1702+j559.42
2025-01-01 04:54:00.02 PST,2258+j742.169
