#timestamp,constant_power_B
2025-01-01 00:00:00.00 PST,100+j0
2025-01-01 00:01:00.00 PST,1298+j426.632
2025-01-01 00:02:00.00 PST,1302+j427.947
2025-01-01 00:03:00.00 PST,1276+j419.401
2025-01-01 00:04:00.00 PST,1260+j414.142
2025-01-01 00:05:00.00 PST,652+j214.302
2025-01-01 00:06:00.00 PST,674+j221.533
2025-01-01 00:07:00.00 PST,706+j232.051
2025-01-01 00:08:00.00 PST,728+j239.282
2025-01-01 00:09:00.00 PST,750+j246.513
2025-01-01 00:10:00.02 PST,758+j249.143
2025-01-01 00:11:00.02 PST,766+j251.772
2025-01-01 00:12:00.02 PST,764+j251.115
2025-01-01 00:13:00.02 PST,772+j253.744
2025-01-01 00:14:00.02 PST,780+j256.374
2025-01-01 00:15:00.02 PST,778+j255.716
2025-01-01 00:16:00.02 PST,1376+j452.269
2025-01-01 00:17:00.02 PST,1994+j655.396
2025-01-01 00:18:00.02 PST,2042+j671.173
2025-01-01 00:19:00.02 PST,2050+j673.802
2025-01-01 00:20:00.02 PST,1378+j452.927
2025-01-01 00:21:00.02 PST,756+j248.485
2025-01-01 00:22:00.02 PST,754+j247.828
2025-01-01 00:23:00.02 PST,752+j247.17
2025-01-01 00:24:00.02 PST,680+j223.505
2025-01-01 00:25:00.02 PST,686+j225.477
2025-01-01 00:26:00.02 PST,692+j227.449
2025-01-01 00:27:00.02 PST,698+j229.422
2025-01-01 00:28:00.02 PST,704+j231.394
2025-01-01 00:29:00.02 PST,710+j233.366
2025-01-01 00:30:00.02 PST,690+j226.792
2025-01-01 00:31:00.02 PST,670+j220.218
2025-01-01 00:32:00.02 PST,1260+j414.142
2025-01-01 00:33:00.02 PST,1250+j410.855
2025-01-01 00:34:00.02 PST,1230+j404.281
2025-01-01 00:35:00.02 PST,1218+j400.337
2025-01-01 00:36:00.02 PST,1216+j399.68
2025-01-01 00:37:00.02 PST,604+j198.525
2025-01-01 00:38:00.02 PST,602+j197.868
2025-01-01 00:39:00.02 PST,1180+j387.847
2025-01-01 00:40:00.02 PST,1262+j414.799
2025-01-01 00:41:00.02 PST,1274+j418.744
2025-01-01 00:42:00.02 PST,606+j199.183
2025-01-01 00:43:00.02 PST,598+j196.553
2025-01-01 00:44:00.02 PST,610+j200.497
2025-01-01 00:45:00.02 PST,600+j197.21
2025-01-01 00:46:00.02 PST,1210+j397.708
2025-01-01 00:47:00.02 PST,1190+j391.134
2025-01-01 00:48:00.02 PST,1180+j387.847
2025-01-01 00:49:00.02 PST,1180+j387.847
2025-01-01 00:50:00.02 PST,1182+j388.505
2025-01-01 00:51:00.02 PST,1174+j385.875
2025-01-01 00:52:00.02 PST,566+j186.035
2025-01-01 00:53:00.02 PST,568+j186.693
2025-01-01 00:54:00.02 PST,570+j187.35
2025-01-01 00:55:00.02 PST,568+j186.693
2025-01-01 00:56:00.02 PST,566+j186.035
2025-01-01 00:57:00.02 PST,564+j185.378
2025-01-01 00:58:00.02 PST,562+j184.72
2025-01-01 00:59:00.02 PST,660+j216.932
2025-01-01 01:00:00.02 PST,660+j216.932
2025-01-01 01:01:00.02 PST,650+j213.645
2025-01-01 01:02:00.02 PST,1320+j433.863
2025-01-01 01:03:00.02 PST,1920+j631.073
2025-01-01 01:04:00.02 PST,1270+j417.429
2025-01-01 01:05:00.02 PST,1286+j422.688
2025-01-01 01:06:00.02 PST,1302+j427.947
2025-01-01 01:07:00.02 PST,1308+j429.919
2025-01-01 01:08:00.02 PST,714+j234.68
2025-01-01 01:09:00.02 PST,730+j239.939
2025-01-01 01:10:00.02 PST,730+j239.939
2025-01-01 01:11:00.02 PST,730+j239.939
2025-01-01 01:12:00.02 PST,730+j239.939
2025-01-01 01:13:00.02 PST,730+j239.939
2025-01-01 01:14:00.02 PST,730+j239.939
2025-01-01 01:15:00.02 PST,728+j239.282
2025-01-01 01:16:00.02 PST,726+j238.625
2025-01-01 01:17:00.02 PST,724+j237.967
2025-01-01 01:18:00.02 PST,722+j237.31
2025-01-01 01:19:00.02 PST,1330+j437.15
2025-01-01 01:20:00.02 PST,1306+j429.261
2025-01-01 01:21:00.02 PST,1302+j427.947
2025-01-01 01:22:00.02 PST,1288+j423.345
2025-01-01 01:23:00.02 PST,1264+j415.457
2025-01-01 01:24:00.02 PST,630+j207.071
2025-01-01 01:25:00.02 PST,1318+j433.206
2025-01-01 01:26:00.02 PST,1336+j439.122
2025-01-01 01:27:00.02 PST,694+j228.107
2025-01-01 01:28:00.02 PST,712+j234.023
2025-01-01 01:29:00.02 PST,720+j236.653
2025-01-01 01:30:00.02 PST,708+j232.708
2025-01-01 01:31:00.02 PST,696+j228.764
2025-01-01 01:32:00.02 PST,684+j224.82
2025-01-01 01:33:00.02 PST,672+j220.876
2025-01-01 01:34:00.02 PST,590+j193.924
2025-01-01 01:35:00.02 PST,1186+j389.819
2025-01-01 01:36:00.02 PST,1192+j391.791
2025-01-01 01:37:00.02 PST,1198+j393.764
2025-01-01 01:38:00.02 PST,1194+j392.449
2025-01-01 01:39:00.02 PST,1180+j387.847
2025-01-01 01:40:00.02 PST,582+j191.294
2025-01-01 01:41:00.02 PST,594+j195.238
2025-01-01 01:42:00.02 PST,606+j199.183
2025-01-01 01:43:00.02 PST,618+j203.127
2025-01-01 01:44:00.02 PST,630+j207.071
2025-01-01 01:45:00.02 PST,618+j203.127
2025-01-01 01:46:00.02 PST,606+j199.183
2025-01-01 01:47:00.02 PST,594+j195.238
2025-01-01 01:48:00.02 PST,1252+j411.512
2025-01-01 01:49:00.02 PST,1240+j407.568
2025-01-01 01:50:00.02 PST,584+j191.952
2025-01-01 01:51:00.02 PST,1218+j400.337
2025-01-01 01:52:00.02 PST,1222+j401.652
2025-01-01 01:53:00.02 PST,1236+j406.254
2025-01-01 01:54:00.02 PST,1250+j410.855
2025-01-01 01:55:00.02 PST,1234+j405.596
2025-01-01 01:56:00.02 PST,1218+j400.337
2025-01-01 01:57:00.02 PST,592+j194.581
2025-01-01 01:58:00.02 PST,576+j189.322
2025-01-01 01:59:00.02 PST,560+j184.063
2025-01-01 02:00:00.02 PST,564+j185.378
2025-01-01 02:01:00.02 PST,568+j186.693
2025-01-01 02:02:00.02 PST,572+j188.007
2025-01-01 02:03:00.02 PST,576+j189.322
2025-01-01 02:04:00.02 PST,580+j190.637
2025-01-01 02:05:00.02 PST,580+j190.637
2025-01-01 02:06:00.02 PST,570+j187.35
2025-01-01 02:07:00.02 PST,580+j190.637
2025-01-01 02:08:00.02 PST,1190+j391.134
2025-01-01 02:09:00.02 PST,1190+j391.134
2025-01-01 02:10:00.02 PST,1788+j587.687
2025-01-01 02:11:00.02 PST,1946+j639.619
2025-01-01 02:12:00.02 PST,1944+j638.962
2025-01-01 02:13:00.02 PST,1332+j437.807
2025-01-01 02:14:00.02 PST,670+j220.218
2025-01-01 02:15:00.02 PST,662+j217.589
2025-01-01 02:16:00.02 PST,664+j218.246
2025-01-01 02:17:00.02 PST,666+j218.904
2025-01-01 02:18:00.02 PST,668+j219.561
2025-01-01 02:19:00.02 PST,670+j220.218
2025-01-01 02:20:00.02 PST,672+j220.876
2025-01-01 02:21:00.02 PST,674+j221.533
2025-01-01 02:22:00.02 PST,676+j222.19
2025-01-01 02:23:00.02 PST,678+j222.848
2025-01-01 02:24:00.02 PST,680+j223.505
2025-01-01 02:25:00.02 PST,1302+j427.947
2025-01-01 02:26:00.02 PST,1304+j428.604
2025-01-01 02:27:00.02 PST,1316+j432.548
2025-01-01 02:28:00.02 PST,1338+j439.779
2025-01-01 02:29:00.02 PST,1350+j443.724
2025-01-01 02:30:00.02 PST,710+j233.366
2025-01-01 02:31:00.02 PST,680+j223.505
2025-01-01 02:32:00.02 PST,650+j213.645
2025-01-01 02:33:00.02 PST,620+j203.784
2025-01-01 02:34:00.02 PST,580+j190.637
2025-01-01 02:35:00.02 PST,1240+j407.568
2025-01-01 02:36:00.02 PST,1240+j407.568
2025-01-01 02:37:00.02 PST,580+j190.637
2025-01-01 02:38:00.02 PST,580+j190.637
2025-01-01 02:39:00.02 PST,570+j187.35
2025-01-01 02:40:00.02 PST,580+j190.637
2025-01-01 02:41:00.02 PST,580+j190.637
2025-01-01 02:42:00.02 PST,1170+j384.56
2025-01-01 02:43:00.02 PST,1180+j387.847
2025-01-01 02:44:00.02 PST,1180+j387.847
2025-01-01 02:45:00.02 PST,1218+j400.337
2025-01-01 02:46:00.02 PST,1166+j383.246
2025-01-01 02:47:00.02 PST,584+j191.952
2025-01-01 02:48:00.02 PST,612+j201.155
2025-01-01 02:49:00.02 PST,640+j210.358
2025-01-01 02:50:00.02 PST,616+j202.469
2025-01-01 02:51:00.02 PST,592+j194.581
2025-01-01 02:52:00.02 PST,568+j186.693
2025-01-01 02:53:00.02 PST,544+j178.804
2025-01-01 02:54:00.02 PST,520+j170.916
2025-01-01 02:55:00.02 PST,480+j157.768
2025-01-01 02:56:00.02 PST,440+j144.621
2025-01-01 02:57:00.02 PST,400+j131.474
2025-01-01 02:58:00.02 PST,900+j295.816
2025-01-01 02:59:00.02 PST,910+j299.103
2025-01-01 03:00:00.02 PST,1558+j512.09
2025-01-01 03:01:00.02 PST,1576+j518.006
2025-01-01 03:02:00.02 PST,294+j96.633
2025-01-01 03:03:00.02 PST,292+j95.976
2025-01-01 03:04:00.02 PST,290+j95.318
2025-01-01 03:05:00.02 PST,290+j95.318
2025-01-01 03:06:00.02 PST,290+j95.318
2025-01-01 03:07:00.02 PST,300+j98.605
2025-01-01 03:08:00.02 PST,290+j95.318
2025-01-01 03:09:00.02 PST,290+j95.318
2025-01-01 03:10:00.02 PST,304+j99.92
2025-01-01 03:11:00.02 PST,318+j104.522
2025-01-01 03:12:00.02 PST,332+j109.123
2025-01-01 03:13:00.02 PST,346+j113.725
2025-01-01 03:14:00.02 PST,360+j118.326
2025-01-01 03:15:00.02 PST,360+j118.326
2025-01-01 03:16:00.02 PST,362+j118.984
2025-01-01 03:17:00.02 PST,364+j119.641
2025-01-01 03:18:00.02 PST,366+j120.298
2025-01-01 03:19:00.02 PST,368+j120.956
2025-01-01 03:20:00.02 PST,390+j128.187
2025-01-01 03:21:00.02 PST,408+j134.103
2025-01-01 03:22:00.02 PST,426+j140.019
2025-01-01 03:23:00.02 PST,444+j145.936
2025-01-01 03:24:00.02 PST,562+j184.72
2025-01-01 03:25:00.02 PST,570+j187.35
2025-01-01 03:26:00.02 PST,1210+j397.708
2025-01-01 03:27:00.02 PST,1210+j397.708
2025-01-01 03:28:00.02 PST,560+j184.063
2025-01-01 03:29:00.02 PST,560+j184.063
2025-01-01 03:30:00.02 PST,558+j183.406
2025-01-01 03:31:00.02 PST,546+j179.462
2025-01-01 03:32:00.02 PST,554+j182.091
2025-01-01 03:33:00.02 PST,552+j181.434
2025-01-01 03:34:00.02 PST,540+j177.489
2025-01-01 03:35:00.02 PST,540+j177.489
2025-01-01 03:36:00.02 PST,540+j177.489
2025-01-01 03:37:00.02 PST,540+j177.489
2025-01-01 03:38:00.02 PST,550+j180.776
2025-01-01 03:39:00.02 PST,540+j177.489
2025-01-01 03:40:00.02 PST,566+j186.035
2025-01-01 03:41:00.02 PST,554+j182.091
2025-01-01 03:42:00.02 PST,542+j178.147
2025-01-01 03:43:00.02 PST,530+j174.203
2025-01-01 03:44:00.02 PST,518+j170.258
2025-01-01 03:45:00.02 PST,518+j170.258
2025-01-01 03:46:00.02 PST,532+j174.86
2025-01-01 03:47:00.02 PST,546+j179.462
2025-01-01 03:48:00.02 PST,550+j180.776
2025-01-01 03:49:00.02 PST,564+j185.378
2025-01-01 03:50:00.02 PST,564+j185.378
2025-01-01 03:51:00.02 PST,1198+j393.764
2025-01-01 03:52:00.02 PST,1172+j385.218
2025-01-01 03:53:00.02 PST,1166+j383.246
2025-01-01 03:54:00.02 PST,500+j164.342
2025-01-01 03:55:00.02 PST,458+j150.537
2025-01-01 03:56:00.02 PST,456+j149.88
2025-01-01 03:57:00.02 PST,454+j149.223
2025-01-01 03:58:00.02 PST,452+j148.565
2025-01-01 03:59:00.02 PST,450+j147.908
