#timestamp,constant_power_A
2025-01-01 00:00:00.00 PST,100+j0
2025-01-01 00:01:00.00 PST,693+j227.778
2025-01-01 00:02:00.00 PST,684+j224.82
2025-01-01 00:03:00.00 PST,705+j231.722
2025-01-01 00:04:00.00 PST,1349+j443.395
2025-01-01 00:05:00.00 PST,1353+j444.71
2025-01-01 00:06:00.00 PST,1343+j441.423
2025-01-01 00:07:00.00 PST,1337+j439.451
2025-01-01 00:08:00.00 PST,1338+j439.779
2025-01-01 00:09:00.00 PST,1374+j451.612
2025-01-01 00:10:00.02 PST,1416+j465.417
2025-01-01 00:11:00.02 PST,1452+j477.249
2025-01-01 00:12:00.02 PST,1488+j489.082
2025-01-01 00:13:00.02 PST,1517+j498.614
2025-01-01 00:14:00.02 PST,1527+j501.901
2025-01-01 00:15:00.02 PST,1560+j512.747
2025-01-01 00:16:00.02 PST,1543+j507.16
2025-01-01 00:17:00.02 PST,1543+j507.16
2025-01-01 00:18:00.02 PST,1550+j509.46
2025-01-01 00:19:00.02 PST,1553+j510.446
2025-01-01 00:20:00.02 PST,1586+j521.293
2025-01-01 00:21:00.02 PST,968+j318.166
2025-01-01 00:22:00.02 PST,959+j315.208
2025-01-01 00:23:00.02 PST,956+j314.222
2025-01-01 00:24:00.02 PST,952+j312.907
2025-01-01 00:25:00.02 PST,952+j312.907
2025-01-01 00:26:00.02 PST,957+j314.551
2025-01-01 00:27:00.02 PST,978+j321.453
2025-01-01 00:28:00.02 PST,980+j322.11
2025-01-01 00:29:00.02 PST,974+j320.138
2025-01-01 00:30:00.02 PST,970+j318.824
2025-01-01 00:31:00.02 PST,963+j316.523
2025-01-01 00:32:00.02 PST,955+j313.893
2025-01-01 00:33:00.02 PST,954+j313.565
2025-01-01 00:34:00.02 PST,956+j314.222
2025-01-01 00:35:00.02 PST,968+j318.166
2025-01-01 00:36:00.02 PST,953+j313.236
2025-01-01 00:37:00.02 PST,950+j312.25
2025-01-01 00:38:00.02 PST,947+j311.264
2025-01-01 00:39:00.02 PST,864+j283.983
2025-01-01 00:40:00.02 PST,834+j274.123
2025-01-01 00:41:00.02 PST,807+j265.248
2025-01-01 00:42:00.02 PST,775+j254.73
2025-01-01 00:43:00.02 PST,756+j248.485
2025-01-01 00:44:00.02 PST,770+j253.087
2025-01-01 00:45:00.02 PST,810+j266.234
2025-01-01 00:46:00.02 PST,831+j273.136
2025-01-01 00:47:00.02 PST,874+j287.27
2025-01-01 00:48:00.02 PST,947+j311.264
2025-01-01 00:49:00.02 PST,829+j272.479
2025-01-01 00:50:00.02 PST,768+j252.429
2025-01-01 00:51:00.02 PST,706+j232.051
2025-01-01 00:52:00.02 PST,640+j210.358
2025-01-01 00:53:00.02 PST,575+j188.993
2025-01-01 00:54:00.02 PST,571+j187.679
2025-01-01 00:55:00.02 PST,570+j187.35
2025-01-01 00:56:00.02 PST,562+j184.72
2025-01-01 00:57:00.02 PST,558+j183.406
2025-01-01 00:58:00.02 PST,554+j182.091
2025-01-01 00:59:00.02 PST,554+j182.091
2025-01-01 01:00:00.02 PST,550+j180.776
2025-01-01 01:01:00.02 PST,547+j179.79
2025-01-01 01:02:00.02 PST,550+j180.776
2025-01-01 01:03:00.02 PST,550+j180.776
2025-01-01 01:04:00.02 PST,557+j183.077
2025-01-01 01:05:00.02 PST,559+j183.734
2025-01-01 01:06:00.02 PST,565+j185.707
2025-01-01 01:07:00.02 PST,565+j185.707
2025-01-01 01:08:00.02 PST,569+j187.021
2025-01-01 01:09:00.02 PST,569+j187.021
