#timestamp,constant_power_A
2025-01-01 00:00:00.00 PST,100+j0
2025-01-01 00:01:00.00 PST,1130+j371.413
2025-01-01 00:02:00.00 PST,1132+j372.07
2025-01-01 00:03:00.00 PST,1134+j372.728
2025-01-01 00:04:00.00 PST,1136+j373.385
2025-01-01 00:05:00.00 PST,1138+j374.043
2025-01-01 00:06:00.00 PST,1140+j374.7
2025-01-01 00:07:00.00 PST,1138+j374.043
2025-01-01 00:08:00.00 PST,1136+j373.385
2025-01-01 00:09:00.00 PST,1134+j372.728
2025-01-01 00:10:00.02 PST,1132+j372.07
2025-01-01 00:11:00.02 PST,1130+j371.413
2025-01-01 00:12:00.02 PST,1126+j370.098
2025-01-01 00:13:00.02 PST,1122+j368.784
2025-01-01 00:14:00.02 PST,1118+j367.469
2025-01-01 00:15:00.02 PST,1114+j366.154
2025-01-01 00:16:00.02 PST,1110+j364.839
2025-01-01 00:17:00.02 PST,1094+j359.58
2025-01-01 00:18:00.02 PST,1078+j354.321
2025-01-01 00:19:00.02 PST,1062+j349.063
2025-01-01 00:20:00.02 PST,1046+j343.804
2025-01-01 00:21:00.02 PST,1030+j338.545
2025-01-01 00:22:00.02 PST,1030+j338.545
2025-01-01 00:23:00.02 PST,1030+j338.545
2025-01-01 00:24:00.02 PST,1030+j338.545
2025-01-01 00:25:00.02 PST,1030+j338.545
2025-01-01 00:26:00.02 PST,1030+j338.545
2025-01-01 00:27:00.02 PST,1028+j337.887
2025-01-01 00:28:00.02 PST,1026+j337.23
2025-01-01 00:29:00.02 PST,1024+j336.573
2025-01-01 00:30:00.02 PST,1022+j335.915
2025-01-01 00:31:00.02 PST,1020+j335.258
2025-01-01 00:32:00.02 PST,1020+j335.258
2025-01-01 00:33:00.02 PST,1020+j335.258
2025-01-01 00:34:00.02 PST,1020+j335.258
2025-01-01 00:35:00.02 PST,1020+j335.258
2025-01-01 00:36:00.02 PST,1020+j335.258
2025-01-01 00:37:00.02 PST,1020+j335.258
2025-01-01 00:38:00.02 PST,1020+j335.258
2025-01-01 00:39:00.02 PST,1020+j335.258
2025-01-01 00:40:00.02 PST,1020+j335.258
2025-01-01 00:41:00.02 PST,1020+j335.258
2025-01-01 00:42:00.02 PST,1018+j334.6
2025-01-01 00:43:00.02 PST,1016+j333.943
2025-01-01 00:44:00.02 PST,1014+j333.286
2025-01-01 00:45:00.02 PST,1012+j332.628
2025-01-01 00:46:00.02 PST,1010+j331.971
2025-01-01 00:47:00.02 PST,1010+j331.971
2025-01-01 00:48:00.02 PST,1010+j331.971
2025-01-01 00:49:00.02 PST,1010+j331.971
2025-01-01 00:50:00.02 PST,1010+j331.971
2025-01-01 00:51:00.02 PST,1010+j331.971
2025-01-01 00:52:00.02 PST,1010+j331.971
2025-01-01 00:53:00.02 PST,1010+j331.971
2025-01-01 00:54:00.02 PST,1010+j331.971
2025-01-01 00:55:00.02 PST,1010+j331.971
2025-01-01 00:56:00.02 PST,1010+j331.971
2025-01-01 00:57:00.02 PST,1030+j338.545
2025-01-01 00:58:00.02 PST,1050+j345.118
2025-01-01 00:59:00.02 PST,1070+j351.692
2025-01-01 01:00:00.02 PST,1090+j358.266
2025-01-01 01:01:00.02 PST,1110+j364.839
2025-01-01 01:02:00.02 PST,1108+j364.182
2025-01-01 01:03:00.02 PST,1106+j363.525
2025-01-01 01:04:00.02 PST,1104+j362.867
2025-01-01 01:05:00.02 PST,1102+j362.21
2025-01-01 01:06:00.02 PST,1100+j361.553
2025-01-01 01:07:00.02 PST,1100+j361.553
2025-01-01 01:08:00.02 PST,1100+j361.553
2025-01-01 01:09:00.02 PST,1100+j361.553
2025-01-01 01:10:00.02 PST,1100+j361.553
2025-01-01 01:11:00.02 PST,1100+j361.553
2025-01-01 01:12:00.02 PST,1100+j361.553
2025-01-01 01:13:00.02 PST,1100+j361.553
2025-01-01 01:14:00.02 PST,1100+j361.553
2025-01-01 01:15:00.02 PST,1100+j361.553
2025-01-01 01:16:00.02 PST,1100+j361.553
2025-01-01 01:17:00.02 PST,1098+j360.895
2025-01-01 01:18:00.02 PST,1096+j360.238
2025-01-01 01:19:00.02 PST,1094+j359.58
2025-01-01 01:20:00.02 PST,1092+j358.923
2025-01-01 01:21:00.02 PST,1090+j358.266
2025-01-01 01:22:00.02 PST,1088+j357.608
2025-01-01 01:23:00.02 PST,1086+j356.951
2025-01-01 01:24:00.02 PST,1084+j356.294
2025-01-01 01:25:00.02 PST,1082+j355.636
2025-01-01 01:26:00.02 PST,1080+j354.979
2025-01-01 01:27:00.02 PST,1060+j348.405
2025-01-01 01:28:00.02 PST,1040+j341.831
2025-01-01 01:29:00.02 PST,1020+j335.258
2025-01-01 01:30:00.02 PST,1000+j328.684
2025-01-01 01:31:00.02 PST,980+j322.11
2025-01-01 01:32:00.02 PST,984+j323.425
2025-01-01 01:33:00.02 PST,988+j324.74
2025-01-01 01:34:00.02 PST,992+j326.055
2025-01-01 01:35:00.02 PST,996+j327.369
2025-01-01 01:36:00.02 PST,1000+j328.684
2025-01-01 01:37:00.02 PST,1001.67+j329.232
2025-01-01 01:38:00.02 PST,1003.33+j329.78
2025-01-01 01:39:00.02 PST,1005+j330.328
2025-01-01 01:40:00.02 PST,1006.67+j330.875
2025-01-01 01:41:00.02 PST,1008.33+j331.423
2025-01-01 01:42:00.02 PST,1010+j331.971
2025-01-01 01:43:00.02 PST,1006+j330.656
2025-01-01 01:44:00.02 PST,1002+j329.341
2025-01-01 01:45:00.02 PST,998+j328.027
2025-01-01 01:46:00.02 PST,994+j326.712
2025-01-01 01:47:00.02 PST,990+j325.397
2025-01-01 01:48:00.02 PST,990+j325.397
2025-01-01 01:49:00.02 PST,990+j325.397
2025-01-01 01:50:00.02 PST,990+j325.397
2025-01-01 01:51:00.02 PST,990+j325.397
2025-01-01 01:52:00.02 PST,990+j325.397
2025-01-01 01:53:00.02 PST,1006+j330.656
2025-01-01 01:54:00.02 PST,1022+j335.915
2025-01-01 01:55:00.02 PST,1038+j341.174
2025-01-01 01:56:00.02 PST,1054+j346.433
2025-01-01 01:57:00.02 PST,1070+j351.692
2025-01-01 01:58:00.02 PST,1070+j351.692
2025-01-01 01:59:00.02 PST,1070+j351.692
2025-01-01 02:00:00.02 PST,1070+j351.692
2025-01-01 02:01:00.02 PST,1070+j351.692
2025-01-01 02:02:00.02 PST,1070+j351.692
2025-01-01 02:03:00.02 PST,1056+j347.09
2025-01-01 02:04:00.02 PST,1042+j342.489
2025-01-01 02:05:00.02 PST,1028+j337.887
2025-01-01 02:06:00.02 PST,1014+j333.286
2025-01-01 02:07:00.02 PST,1000+j328.684
2025-01-01 02:08:00.02 PST,1022+j335.915
2025-01-01 02:09:00.02 PST,1044+j343.146
2025-01-01 02:10:00.02 PST,1066+j350.377
2025-01-01 02:11:00.02 PST,1088+j357.608
2025-01-01 02:12:00.02 PST,1110+j364.839
2025-01-01 02:13:00.02 PST,1106+j363.525
2025-01-01 02:14:00.02 PST,1102+j362.21
2025-01-01 02:15:00.02 PST,1098+j360.895
2025-01-01 02:16:00.02 PST,1094+j359.58
2025-01-01 02:17:00.02 PST,1090+j358.266
2025-01-01 02:18:00.02 PST,1092+j358.923
2025-01-01 02:19:00.02 PST,1094+j359.58
2025-01-01 02:20:00.02 PST,1096+j360.238
2025-01-01 02:21:00.02 PST,1098+j360.895
2025-01-01 02:22:00.02 PST,1100+j361.553
2025-01-01 02:23:00.02 PST,1098+j360.895
2025-01-01 02:24:00.02 PST,1096+j360.238
2025-01-01 02:25:00.02 PST,1094+j359.58
2025-01-01 02:26:00.02 PST,1092+j358.923
2025-01-01 02:27:00.02 PST,1090+j358.266
2025-01-01 02:28:00.02 PST,1088.33+j357.718
2025-01-01 02:29:00.02 PST,1086.67+j357.17
2025-01-01 02:30:00.02 PST,1085+j356.622
2025-01-01 02:31:00.02 PST,1083.33+j356.074
2025-01-01 02:32:00.02 PST,1081.67+j355.527
2025-01-01 02:33:00.02 PST,1080+j354.979
2025-01-01 02:34:00.02 PST,1072+j352.349
2025-01-01 02:35:00.02 PST,1064+j349.72
2025-01-01 02:36:00.02 PST,1056+j347.09
2025-01-01 02:37:00.02 PST,1048+j344.461
2025-01-01 02:38:00.02 PST,1040+j341.831
2025-01-01 02:39:00.02 PST,1024+j336.573
2025-01-01 02:40:00.02 PST,1008+j331.314
2025-01-01 02:41:00.02 PST,992+j326.055
2025-01-01 02:42:00.02 PST,976+j320.796
2025-01-01 02:43:00.02 PST,960+j315.537
2025-01-01 02:44:00.02 PST,964+j316.851
2025-01-01 02:45:00.02 PST,968+j318.166
2025-01-01 02:46:00.02 PST,972+j319.481
2025-01-01 02:47:00.02 PST,976+j320.796
2025-01-01 02:48:00.02 PST,980+j322.11
2025-01-01 02:49:00.02 PST,978.333+j321.563
2025-01-01 02:50:00.02 PST,976.667+j321.015
2025-01-01 02:51:00.02 PST,975+j320.467
2025-01-01 02:52:00.02 PST,973.333+j319.919
2025-01-01 02:53:00.02 PST,971.667+j319.371
2025-01-01 02:54:00.02 PST,970+j318.824
