#timestamp,constant_power_B
2025-01-01 01:53:00.02 PST,2802+j920.973
2025-01-01 01:54:00.02 PST,2780+j913.742
2025-01-01 01:55:00.02 PST,2772.67+j911.332
2025-01-01 01:56:00.02 PST,2728.67+j896.869
2025-01-01 01:57:00.02 PST,2719.67+j893.911
2025-01-01 01:58:00.02 PST,2710.67+j890.953
2025-01-01 01:59:00.02 PST,2616.67+j860.057
2025-01-01 02:00:00.02 PST,2364+j777.009
2025-01-01 02:01:00.02 PST,2111.33+j693.962
2025-01-01 02:02:00.02 PST,1905.33+j626.253
2025-01-01 02:03:00.02 PST,2109.33+j693.304
2025-01-01 02:04:00.02 PST,1906.67+j626.691
2025-01-01 02:05:00.02 PST,1884.67+j619.46
2025-01-01 02:06:00.02 PST,1882.67+j618.803
2025-01-01 02:07:00.02 PST,1870.67+j614.859
2025-01-01 02:08:00.02 PST,1845.33+j606.532
2025-01-01 02:09:00.02 PST,1820+j598.205
2025-01-01 02:10:00.02 PST,1828.67+j601.054
2025-01-01 02:11:00.02 PST,1804+j592.946
2025-01-01 02:12:00.02 PST,1782.67+j585.934
2025-01-01 02:13:00.02 PST,1764.67+j580.018
2025-01-01 02:14:00.02 PST,1766.67+j580.675
2025-01-01 02:15:00.02 PST,1760.67+j578.703
2025-01-01 02:16:00.02 PST,1764.67+j580.018
2025-01-01 02:17:00.02 PST,1738.67+j571.472
2025-01-01 02:18:00.02 PST,1764.33+j579.908
2025-01-01 02:19:00.02 PST,1760+j578.484
2025-01-01 02:20:00.02 PST,1760+j578.484
2025-01-01 02:21:00.02 PST,1760+j578.484
2025-01-01 02:22:00.02 PST,1756.67+j577.389
2025-01-01 02:23:00.02 PST,1766.67+j580.675
2025-01-01 02:24:00.02 PST,1746.67+j574.102
2025-01-01 02:25:00.02 PST,1686.67+j554.381
2025-01-01 02:26:00.02 PST,1673.33+j549.998
2025-01-01 02:27:00.02 PST,1646.67+j541.233
2025-01-01 02:28:00.02 PST,1630+j535.755
2025-01-01 02:29:00.02 PST,1610+j529.181
2025-01-01 02:30:00.02 PST,1612.67+j530.058
2025-01-01 02:31:00.02 PST,1592+j523.265
2025-01-01 02:32:00.02 PST,1541.33+j506.612
