#timestamp,constant_power_C
2025-01-01 02:00:00.02 PST,367.333+j120.737
2025-01-01 02:01:00.02 PST,371+j121.942
2025-01-01 02:02:00.02 PST,374.667+j123.147
2025-01-01 02:03:00.02 PST,378.333+j124.352
2025-01-01 02:04:00.02 PST,378+j124.243
2025-01-01 02:05:00.02 PST,374.667+j123.147
2025-01-01 02:06:00.02 PST,371.333+j122.051
2025-01-01 02:07:00.02 PST,368+j120.956
2025-01-01 02:08:00.02 PST,364.667+j119.86
2025-01-01 02:09:00.02 PST,347.333+j114.163
2025-01-01 02:10:00.02 PST,329.333+j108.247
2025-01-01 02:11:00.02 PST,311.333+j102.33
2025-01-01 02:12:00.02 PST,293.333+j96.414
2025-01-01 02:13:00.02 PST,275.333+j90.498
2025-01-01 02:14:00.02 PST,275.333+j90.498
2025-01-01 02:15:00.02 PST,277.333+j91.155
2025-01-01 02:16:00.02 PST,279.333+j91.812
2025-01-01 02:17:00.02 PST,281.333+j92.47
2025-01-01 02:18:00.02 PST,283.333+j93.127
2025-01-01 02:19:00.02 PST,284+j93.346
2025-01-01 02:20:00.02 PST,284.667+j93.566
2025-01-01 02:21:00.02 PST,285.333+j93.784
2025-01-01 02:22:00.02 PST,286+j94.004
2025-01-01 02:23:00.02 PST,286.111+j94.04
2025-01-01 02:24:00.02 PST,302.222+j99.336
2025-01-01 02:25:00.02 PST,318.333+j104.631
2025-01-01 02:26:00.02 PST,334.444+j109.926
2025-01-01 02:27:00.02 PST,350.556+j115.222
2025-01-01 02:28:00.02 PST,366.667+j120.518
2025-01-01 02:29:00.02 PST,364.667+j119.86
2025-01-01 02:30:00.02 PST,357.333+j117.45
2025-01-01 02:31:00.02 PST,350+j115.039
2025-01-01 02:32:00.02 PST,342.667+j112.629
2025-01-01 02:33:00.02 PST,335.333+j110.219
2025-01-01 02:34:00.02 PST,347.5+j114.218
2025-01-01 02:35:00.02 PST,365+j119.97
2025-01-01 02:36:00.02 PST,382.5+j125.722
2025-01-01 02:37:00.02 PST,400+j131.474
2025-01-01 02:38:00.02 PST,460+j151.195
2025-01-01 02:39:00.02 PST,499.333+j164.123
2025-01-01 02:40:00.02 PST,538.667+j177.051
2025-01-01 02:41:00.02 PST,578+j189.979
2025-01-01 02:42:00.02 PST,617.333+j202.908
2025-01-01 02:43:00.02 PST,656.667+j215.836
2025-01-01 02:44:00.02 PST,696+j228.764
2025-01-01 02:45:00.02 PST,735.333+j241.692
2025-01-01 02:46:00.02 PST,774.667+j254.621
2025-01-01 02:47:00.02 PST,814+j267.549
2025-01-01 02:48:00.02 PST,853.333+j280.477
2025-01-01 02:49:00.02 PST,807.333+j265.358
2025-01-01 02:50:00.02 PST,761.333+j250.238
2025-01-01 02:51:00.02 PST,715.333+j235.119
2025-01-01 02:52:00.02 PST,669.333+j219.999
2025-01-01 02:53:00.02 PST,623.333+j204.88
2025-01-01 02:54:00.02 PST,580+j190.637
2025-01-01 02:55:00.02 PST,536.667+j176.394
2025-01-01 02:56:00.02 PST,493.333+j162.151
2025-01-01 02:57:00.02 PST,450+j147.908
2025-01-01 02:58:00.02 PST,406.667+j133.665
2025-01-01 02:59:00.02 PST,490+j161.055
2025-01-01 03:00:00.02 PST,573.333+j188.445
2025-01-01 03:01:00.02 PST,656.667+j215.836
2025-01-01 03:02:00.02 PST,740+j243.226
2025-01-01 03:03:00.02 PST,823.333+j270.616
2025-01-01 03:04:00.02 PST,828+j272.15
2025-01-01 03:05:00.02 PST,832.667+j273.684
2025-01-01 03:06:00.02 PST,837.333+j275.218
2025-01-01 03:07:00.02 PST,842+j276.752
2025-01-01 03:08:00.02 PST,846.667+j278.286
2025-01-01 03:09:00.02 PST,788.667+j259.222
2025-01-01 03:10:00.02 PST,730.667+j240.159
2025-01-01 03:11:00.02 PST,672.667+j221.095
2025-01-01 03:12:00.02 PST,614.667+j202.031
2025-01-01 03:13:00.02 PST,556.667+j182.968
2025-01-01 03:14:00.02 PST,552+j181.434
2025-01-01 03:15:00.02 PST,547.333+j179.9
2025-01-01 03:16:00.02 PST,542.667+j178.366
2025-01-01 03:17:00.02 PST,538+j176.832
2025-01-01 03:18:00.02 PST,533.333+j175.298
2025-01-01 03:19:00.02 PST,533.333+j175.298
2025-01-01 03:20:00.02 PST,533.333+j175.298
2025-01-01 03:21:00.02 PST,533.333+j175.298
2025-01-01 03:22:00.02 PST,533.333+j175.298
2025-01-01 03:23:00.02 PST,533.333+j175.298
2025-01-01 03:24:00.02 PST,484.667+j159.302
2025-01-01 03:25:00.02 PST,436+j143.306
2025-01-01 03:26:00.02 PST,387.333+j127.31
2025-01-01 03:27:00.02 PST,338.667+j111.314
2025-01-01 03:28:00.02 PST,290+j95.318
2025-01-01 03:29:00.02 PST,290.667+j95.538
2025-01-01 03:30:00.02 PST,291.333+j95.757
2025-01-01 03:31:00.02 PST,292+j95.976
2025-01-01 03:32:00.02 PST,292.667+j96.195
2025-01-01 03:33:00.02 PST,293.333+j96.414
2025-01-01 03:34:00.02 PST,294+j96.633
2025-01-01 03:35:00.02 PST,294.667+j96.852
2025-01-01 03:36:00.02 PST,295.333+j97.071
2025-01-01 03:37:00.02 PST,296+j97.29
2025-01-01 03:38:00.02 PST,296.667+j97.51
2025-01-01 03:39:00.02 PST,378.667+j124.462
2025-01-01 03:40:00.02 PST,460.667+j151.414
2025-01-01 03:41:00.02 PST,542.667+j178.366
2025-01-01 03:42:00.02 PST,624.667+j205.318
2025-01-01 03:43:00.02 PST,706.667+j232.27
2025-01-01 03:44:00.02 PST,664+j218.246
2025-01-01 03:45:00.02 PST,621.333+j204.222
2025-01-01 03:46:00.02 PST,578.667+j190.199
2025-01-01 03:47:00.02 PST,536+j176.175
2025-01-01 03:48:00.02 PST,493.333+j162.151
2025-01-01 03:49:00.02 PST,446+j146.593
2025-01-01 03:50:00.02 PST,404.222+j132.861
2025-01-01 03:51:00.02 PST,362.444+j119.13
2025-01-01 03:52:00.02 PST,320.667+j105.398
2025-01-01 03:53:00.02 PST,278.889+j91.666
2025-01-01 03:54:00.02 PST,287.778+j94.588
2025-01-01 03:55:00.02 PST,296.667+j97.51
2025-01-01 03:56:00.02 PST,299.167+j98.331
2025-01-01 03:57:00.02 PST,301.667+j99.153
2025-01-01 03:58:00.02 PST,304.167+j99.975
2025-01-01 03:59:00.02 PST,338.667+j111.314
2025-01-01 04:00:00.02 PST,374+j122.928
2025-01-01 04:01:00.02 PST,409.333+j134.541
2025-01-01 04:02:00.02 PST,444.667+j146.155
2025-01-01 04:03:00.02 PST,480+j157.768
2025-01-01 04:04:00.02 PST,482+j158.426
2025-01-01 04:05:00.02 PST,484+j159.083
2025-01-01 04:06:00.02 PST,486+j159.74
2025-01-01 04:07:00.02 PST,488+j160.398
2025-01-01 04:08:00.02 PST,490+j161.055
2025-01-01 04:09:00.02 PST,534+j175.517
2025-01-01 04:10:00.02 PST,578+j189.979
2025-01-01 04:11:00.02 PST,622+j204.442
2025-01-01 04:12:00.02 PST,666+j218.904
2025-01-01 04:13:00.02 PST,710+j233.366
2025-01-01 04:14:00.02 PST,668+j219.561
2025-01-01 04:15:00.02 PST,626.667+j205.975
2025-01-01 04:16:00.02 PST,585.333+j192.39
2025-01-01 04:17:00.02 PST,544+j178.804
2025-01-01 04:18:00.02 PST,502.667+j165.219
2025-01-01 04:19:00.02 PST,463.333+j152.29
2025-01-01 04:20:00.02 PST,422.667+j138.924
2025-01-01 04:21:00.02 PST,382+j125.557
2025-01-01 04:22:00.02 PST,341.333+j112.191
2025-01-01 04:23:00.02 PST,300.667+j98.824
2025-01-01 04:24:00.02 PST,359.333+j118.107
2025-01-01 04:25:00.02 PST,418+j137.39
2025-01-01 04:26:00.02 PST,476.667+j156.673
2025-01-01 04:27:00.02 PST,535.333+j175.955
2025-01-01 04:28:00.02 PST,594+j195.238
2025-01-01 04:29:00.02 PST,552+j181.434
2025-01-01 04:30:00.02 PST,510.111+j167.665
2025-01-01 04:31:00.02 PST,468.222+j153.897
2025-01-01 04:32:00.02 PST,426.333+j140.129
2025-01-01 04:33:00.02 PST,384.444+j126.361
2025-01-01 04:34:00.02 PST,391.222+j128.588
2025-01-01 04:35:00.02 PST,398+j130.816
2025-01-01 04:36:00.02 PST,399.5+j131.309
2025-01-01 04:37:00.02 PST,401+j131.802
2025-01-01 04:38:00.02 PST,402.5+j132.295
2025-01-01 04:39:00.02 PST,398+j130.816
2025-01-01 04:40:00.02 PST,408.667+j134.322
2025-01-01 04:41:00.02 PST,419.333+j137.828
2025-01-01 04:42:00.02 PST,430+j141.334
2025-01-01 04:43:00.02 PST,440.667+j144.84
2025-01-01 04:44:00.02 PST,447.333+j147.031
2025-01-01 04:45:00.02 PST,446.667+j146.812
2025-01-01 04:46:00.02 PST,446+j146.593
2025-01-01 04:47:00.02 PST,445.333+j146.374
2025-01-01 04:48:00.02 PST,444.667+j146.155
2025-01-01 04:49:00.02 PST,506.667+j166.533
2025-01-01 04:50:00.02 PST,559.444+j183.88
2025-01-01 04:51:00.02 PST,612.222+j201.228
2025-01-01 04:52:00.02 PST,665+j218.575
2025-01-01 04:53:00.02 PST,717.778+j235.922
2025-01-01 04:54:00.02 PST,1019.89+j335.221
2025-01-01 04:55:00.02 PST,1322+j434.52
2025-01-01 04:56:00.02 PST,1632+j536.412
2025-01-01 04:57:00.02 PST,1942+j638.305
2025-01-01 04:58:00.02 PST,2252+j740.197
2025-01-01 04:59:00.02 PST,2240.67+j736.472
2025-01-01 05:00:00.02 PST,2229.33+j732.746
2025-01-01 05:01:00.02 PST,2225.11+j731.359
2025-01-01 05:02:00.02 PST,2220.89+j729.971
2025-01-01 05:03:00.02 PST,2216.67+j728.583
2025-01-01 05:04:00.02 PST,2276.44+j748.231
2025-01-01 05:05:00.02 PST,2336.22+j767.879
2025-01-01 05:06:00.02 PST,2396+j787.527
2025-01-01 05:07:00.02 PST,2448+j804.619
2025-01-01 05:08:00.02 PST,2500+j821.71
2025-01-01 05:09:00.02 PST,2095.33+j688.703
2025-01-01 05:10:00.02 PST,1690.67+j555.695
2025-01-01 05:11:00.02 PST,1286+j422.688
2025-01-01 05:12:00.02 PST,903.333+j296.911
2025-01-01 05:13:00.02 PST,520.667+j171.135
2025-01-01 05:14:00.02 PST,539.333+j177.27
2025-01-01 05:15:00.02 PST,558+j183.406
2025-01-01 05:16:00.02 PST,576.667+j189.541
2025-01-01 05:17:00.02 PST,568+j186.693
2025-01-01 05:18:00.02 PST,559.333+j183.844
2025-01-01 05:19:00.02 PST,581.333+j191.075
2025-01-01 05:20:00.02 PST,603.333+j198.306
2025-01-01 05:21:00.02 PST,625.333+j205.537
2025-01-01 05:22:00.02 PST,659.333+j216.712
2025-01-01 05:23:00.02 PST,693.333+j227.888
2025-01-01 05:24:00.02 PST,662.667+j217.808
2025-01-01 05:25:00.02 PST,632+j207.728
2025-01-01 05:26:00.02 PST,601.333+j197.649
