#timestamp,constant_power_A
2025-01-01 00:00:00.00 PST,100+j0
2025-01-01 00:01:00.00 PST,1796+j590.317
2025-01-01 00:02:00.00 PST,2128+j699.44
2025-01-01 00:03:00.00 PST,2050+j673.802
2025-01-01 00:04:00.00 PST,2060+j677.089
2025-01-01 00:05:00.00 PST,2020+j663.942
2025-01-01 00:06:00.00 PST,1950+j640.934
2025-01-01 00:07:00.00 PST,1990+j654.081
2025-01-01 00:08:00.00 PST,1980+j650.795
2025-01-01 00:09:00.00 PST,1970+j647.508
2025-01-01 00:10:00.02 PST,1940+j637.647
2025-01-01 00:11:00.02 PST,1940+j637.647
2025-01-01 00:12:00.02 PST,1970+j647.508
2025-01-01 00:13:00.02 PST,1888+j620.556
2025-01-01 00:14:00.02 PST,1964+j645.536
2025-01-01 00:15:00.02 PST,1950+j640.934
2025-01-01 00:16:00.02 PST,1946+j639.619
2025-01-01 00:17:00.02 PST,1932+j635.018
2025-01-01 00:18:00.02 PST,1932+j635.018
2025-01-01 00:19:00.02 PST,1912+j628.444
2025-01-01 00:20:00.02 PST,1952+j641.591
2025-01-01 00:21:00.02 PST,1882+j618.583
2025-01-01 00:22:00.02 PST,1712+j562.707
2025-01-01 00:23:00.02 PST,1670+j548.902
2025-01-01 00:24:00.02 PST,1660+j545.616
2025-01-01 00:25:00.02 PST,1660+j545.616
2025-01-01 00:26:00.02 PST,1650+j542.329
2025-01-01 00:27:00.02 PST,1640+j539.042
2025-01-01 00:28:00.02 PST,1658+j544.958
2025-01-01 00:29:00.02 PST,1974+j648.822
2025-01-01 00:30:00.02 PST,1990+j654.081
2025-01-01 00:31:00.02 PST,2066+j679.061
2025-01-01 00:32:00.02 PST,2102+j690.894
2025-01-01 00:33:00.02 PST,2130+j700.097
2025-01-01 00:34:00.02 PST,2140+j703.384
2025-01-01 00:35:00.02 PST,2130+j700.097
2025-01-01 00:36:00.02 PST,2080+j683.663
2025-01-01 00:37:00.02 PST,2090+j686.95
2025-01-01 00:38:00.02 PST,2080+j683.663
2025-01-01 00:39:00.02 PST,2062+j677.747
2025-01-01 00:40:00.02 PST,2074+j681.691
2025-01-01 00:41:00.02 PST,1966+j646.193
2025-01-01 00:42:00.02 PST,2028+j666.571
2025-01-01 00:43:00.02 PST,2048+j673.145
2025-01-01 00:44:00.02 PST,2046+j672.488
2025-01-01 00:45:00.02 PST,1894+j622.528
2025-01-01 00:46:00.02 PST,1962+j644.878
2025-01-01 00:47:00.02 PST,1910+j627.787
2025-01-01 00:48:00.02 PST,1920+j631.073
2025-01-01 00:49:00.02 PST,1920+j631.073
2025-01-01 00:50:00.02 PST,1930+j634.36
2025-01-01 00:51:00.02 PST,1930+j634.36
2025-01-01 00:52:00.02 PST,1950+j640.934
2025-01-01 00:53:00.02 PST,1920+j631.073
2025-01-01 00:54:00.02 PST,1940+j637.647
2025-01-01 00:55:00.02 PST,1740+j571.91
2025-01-01 00:56:00.02 PST,1720+j565.337
