#timestamp,constant_power_A
2025-01-01 00:00:00.00 PST,100+j0
2025-01-01 00:01:00.00 PST,1423.33+j467.827
2025-01-01 00:02:00.00 PST,1762.67+j579.361
2025-01-01 00:03:00.00 PST,1692+j556.134
2025-01-01 00:04:00.00 PST,1701.33+j559.201
2025-01-01 00:05:00.00 PST,1660.67+j545.835
2025-01-01 00:06:00.00 PST,1590+j522.608
2025-01-01 00:07:00.00 PST,1630.67+j535.974
2025-01-01 00:08:00.00 PST,1621.33+j532.906
2025-01-01 00:09:00.00 PST,1612+j529.839
2025-01-01 00:10:00.02 PST,1582.67+j520.197
2025-01-01 00:11:00.02 PST,1583.33+j520.416
2025-01-01 00:12:00.02 PST,1611.33+j529.62
2025-01-01 00:13:00.02 PST,1529.33+j502.667
2025-01-01 00:14:00.02 PST,1607.33+j528.305
2025-01-01 00:15:00.02 PST,1595.33+j524.361
2025-01-01 00:16:00.02 PST,1593.33+j523.703
2025-01-01 00:17:00.02 PST,1586.67+j521.512
2025-01-01 00:18:00.02 PST,1590+j522.608
2025-01-01 00:19:00.02 PST,1573.33+j517.13
2025-01-01 00:20:00.02 PST,1616.67+j531.373
2025-01-01 00:21:00.02 PST,1550+j509.46
2025-01-01 00:22:00.02 PST,1378.67+j453.146
2025-01-01 00:23:00.02 PST,1337.33+j439.56
2025-01-01 00:24:00.02 PST,1326+j435.835
2025-01-01 00:25:00.02 PST,1324.67+j435.397
2025-01-01 00:26:00.02 PST,1313.33+j431.672
2025-01-01 00:27:00.02 PST,1310+j430.576
2025-01-01 00:28:00.02 PST,1336.67+j439.341
2025-01-01 00:29:00.02 PST,1623.33+j533.564
2025-01-01 00:30:00.02 PST,1610+j529.181
2025-01-01 00:31:00.02 PST,1656.67+j544.52
2025-01-01 00:32:00.02 PST,1657.33+j544.739
2025-01-01 00:33:00.02 PST,1648+j541.671
2025-01-01 00:34:00.02 PST,1668.67+j548.464
2025-01-01 00:35:00.02 PST,1669.33+j548.683
2025-01-01 00:36:00.02 PST,1630+j535.755
2025-01-01 00:37:00.02 PST,1650+j542.329
2025-01-01 00:38:00.02 PST,1630+j535.755
2025-01-01 00:39:00.02 PST,1620+j532.468
2025-01-01 00:40:00.02 PST,1640+j539.042
2025-01-01 00:41:00.02 PST,1540+j506.174
2025-01-01 00:42:00.02 PST,1604.67+j527.429
2025-01-01 00:43:00.02 PST,1649.33+j542.11
2025-01-01 00:44:00.02 PST,1644+j540.357
2025-01-01 00:45:00.02 PST,1488.67+j489.301
2025-01-01 00:46:00.02 PST,1553.33+j510.556
2025-01-01 00:47:00.02 PST,1508.89+j495.948
2025-01-01 00:48:00.02 PST,1524.44+j501.061
2025-01-01 00:49:00.02 PST,1530+j502.887
2025-01-01 00:50:00.02 PST,1545.56+j508
2025-01-01 00:51:00.02 PST,1551.11+j509.826
2025-01-01 00:52:00.02 PST,1576.67+j518.225
2025-01-01 00:53:00.02 PST,1547.33+j508.584
2025-01-01 00:54:00.02 PST,1568+j515.377
2025-01-01 00:55:00.02 PST,1368.67+j449.859
2025-01-01 00:56:00.02 PST,1349.33+j443.504
2025-01-01 00:57:00.02 PST,1290+j424.002
2025-01-01 00:58:00.02 PST,1366+j448.982
2025-01-01 00:59:00.02 PST,1342+j441.094
2025-01-01 01:00:00.02 PST,1338+j439.779
2025-01-01 01:01:00.02 PST,1334+j438.465
2025-01-01 01:02:00.02 PST,1350+j443.724
2025-01-01 01:03:00.02 PST,1352.67+j444.6
2025-01-01 01:04:00.02 PST,1641.33+j539.48
2025-01-01 01:05:00.02 PST,1560+j512.747
2025-01-01 01:06:00.02 PST,1518.67+j499.162
2025-01-01 01:07:00.02 PST,1587.33+j521.731
2025-01-01 01:08:00.02 PST,1632.67+j536.632
2025-01-01 01:09:00.02 PST,1602+j526.552
2025-01-01 01:10:00.02 PST,1631.33+j536.193
2025-01-01 01:11:00.02 PST,1590.67+j522.827
2025-01-01 01:12:00.02 PST,1600+j525.895
2025-01-01 01:13:00.02 PST,1566+j514.719
2025-01-01 01:14:00.02 PST,1582+j519.978
2025-01-01 01:15:00.02 PST,1578+j518.664
2025-01-01 01:16:00.02 PST,1614+j530.496
2025-01-01 01:17:00.02 PST,1630+j535.755
2025-01-01 01:18:00.02 PST,1612.67+j530.058
2025-01-01 01:19:00.02 PST,1595.33+j524.361
2025-01-01 01:20:00.02 PST,1578+j518.664
